,created_at,tweet_text
0,2021-04-20 12:57:47,"['quarkspin', 'buddhak', 'sciencesock', 'oooo', 'that', '’', 's', 'pretti', 'cool']"
1,2021-03-27 04:01:25,"['quarkspin', 'wow', 'jame', 'i', 'had', 'no', 'idea', 'of', 'all', 'of', 'that', 'you', 'earn', 'a', 'weaken', 'off']"
2,2021-03-25 22:55:05,"['quarkspin', 'oreotooki', 'oh', 'my', 'it', 'is', 'past', 'you', 'now']"
3,2021-03-25 21:49:15,"['quarkspin', 'i', '’', 'm', 'glad', 'you', 'are', 'watch', 'it', 'happen', 'so', 'fast', 'stay', 'safe']"
4,2021-03-25 21:20:15,"['quarkspin', 'well', 'that', '’', 's', 'a', 'scari', 'look']"
5,2021-02-19 18:15:01,"['oh', 'my', 'good', 'thi', 'is', 'amaz', 'can', 'not', 'even', 'imagin', 'how', 'cool', 'the', 'video', 'is', 'go', 'to', 'be', 'httpstcod8ow7y5j7i']"
6,2021-02-18 22:23:49,"['pleas', 'do', 'httpstcodnv0jzzkig']"
7,2021-02-17 16:35:20,"['need', 'someth', 'to', 'do', 'while', 'wait', 'for', 'nasapersever', 'to', 'land', 'tomorrow', 'tri', 'some', 'color', 'sheet', 'countdowntomar', 'httpstcoxld59piqli']"
8,2021-02-09 23:12:41,"['are', 'you', 'readi', 'for', 'the', 'nasapersever', 'land', 'on', 'the', '18th', 'i', 'know', 'i', 'am', 'with', 'my', 'nifti', 'new', 'sciencesock', 'marspersever', 'httpstcohjagsdrrat']"
9,2021-01-04 02:25:53,"['valkyrje', '¿hay', 'ma', 'que', 'una', 'wxgirl', '¡impos', '🤣']"
10,2020-07-30 18:41:39,"['ssquir', 'inde', 'wa', 'hope', 'to', 'find', 'rover', 'but', 'couldn', '’', 't', 'find', 'a', 'print', 'next', 'time']"
11,2020-07-30 17:16:31,"['mask', 'fabric', 'for', 'the', 'space', 'and', 'chees', 'lover', 'final', 'arriv', 'good', 'day', 'for', 'it', 'too', 'perserver', 'countdowntomar', 'httpstco3pr1xqtp2a']"
12,2020-07-29 00:20:14,"['there', 'is', 'no', 'other', 'place', 'that', 'make', 'a', 'space', 'and', 'scienc', 'lover', 'feel', 'more', 'at', 'home', 'than', 'spacecampusa', 'it', 'is', 'a', 'place', 'that', 'chang', 'so', 'mani', 'of', 'us', 'in', 'our', 'teen', 'includ', 'me', 'but', 'they', 'need', 'some', 'help', 'savespacecamp', 'httpstcojvqknjioyr']"
13,2020-07-24 17:12:51,"['catch', 'up', 'on', 'marscurios', 'and', 'find', 'out', 'more', 'about', 'nasapersever', 'befor', 'launch', 'day', 'current', 'juli', '30th', 'by', 'listen', 'to', 'my', 'present', 'on', 'youtub', 'countdowntomar', 'httpstcoy75xava4qt']"
14,2020-05-28 02:20:17,"['want', 'to', 'learn', 'more', 'about', 'those', 'touchscreen', 'in', 'the', 'dragon', 'launchamerica', 'httpstcocraynewrb']"
15,2020-05-26 18:26:31,"['some', 'realli', 'fun', 'behind', 'the', 'scene', 'inform', 'come', 'out', 'of', 'nasasoci', 'launchamerica', 'virtual', 'social', 'check', 'out', 'what', 'you', 'may', 'have', 'miss', 'and', 'what', 'is', 'still', 'upcom', 'here', 'httpstcooan1jc6sow']"
16,2020-05-26 16:39:40,"['are', 'your', 'kid', 'look', 'for', 'some', 'space', 'relat', 'activ', 'to', 'do', 'while', 'at', 'home', 'excit', 'about', 'the', 'launch', 'of', 'astronaut', 'tomorrow', 'from', 'ksc', 'me', 'too', 'here', 'are', 'some', 'fun', 'thing', 'to', 'keep', 'the', 'whole', 'famili', 'busi', 'launchamerica', 'httpstco7gvn5gszci']"
17,2020-05-25 20:48:21,"['do', 'your', 'kid', 'need', 'someth', 'to', 'do', 'in', 'anticip', 'of', 'wednesday', 'launch', 'tri', 'some', 'code', 'launchamerica', 'httpstcofm7jessfug']"
18,2020-05-25 04:11:55,"['interest', 'articl', 'by', 'fellow', 'nasa', 'ssa', 'rtphoki', 'thi', 'discuss', 'thing', 'to', 'look', 'out', 'for', 'on', 'wednesday', 'launch', 'to', 'the', 'space', 'station', 'that', 'might', 'be', 'differ', 'than', 'previou', 'launch', 'httpstcoqx3roiwcf']"
19,2020-05-25 03:58:24,"['did', 'you', 'know', 'that', 'we', 'havent', 'launch', 'astronaut', 'from', 'the', 'us', 'sinc', 'the', 'last', 'space', 'shuttl', 'launch', 'in', '2011', 'watch', 'thi', 'wednesday', 'may', '27', 'at', '433pm', 'edt', 'as', 'the', 'spacex', 'crew', 'dragon', 'capsul', 'with', 'nasa', 'astronaut', 'doug', 'hurley', 'and', 'bob', 'behnken', 'launch', 'to', 'the', 'iss', 'httpstcolxjnpoev6w']"
