,created_at,tweet_text
0,2021-05-13 02:18:30,"['回頭看三小', '新北青年社會住宅', 'i回家', 'httpstcokmaoqxfou7']"
1,2021-02-25 14:31:15,"['如果成為一隻貓，你會有怎樣的超能力呢？', 'httpstconj28ix8hkb', '測出你的貓系超能力', 'line貼文串']"
2,2019-11-18 13:29:39,"['免費檔案救援軟體', 'bitwar檔案救援', 'httpstcociglmd9hun']"
3,2019-01-16 14:40:17,"['永和社大二胡初階班期末同樂會：httpstcog5ygmnm7cf', '來自', 'youtub']"
4,2018-12-04 04:27:07,"['我喜歡一部', 'youtub', '影片', 'httpstcok6idwkh1w0', '15', '個5分鐘食譜']"
5,2018-11-30 12:34:55,"['我將一部影片加到了', 'youtub', '播放清單', 'httpstcohsd4zmz60', 'melod', 'progress', 'hous', '247', 'chill', 'beach', 'music']"
6,2018-11-30 12:34:37,"['我將一部影片加到了', 'youtub', '播放清單', 'httpstcozmxh9sopnk', '一起聽音樂的好朋友', '好事聯播網', '989', 'fm989']"
7,2018-11-30 12:34:12,"['我將一部影片加到了', 'youtub', '播放清單', 'httpstcogmz0htow5c', '🔴', '西洋流行音樂電台24小時不中斷', 'pop', 'music']"
8,2018-11-30 12:26:36,"['我將一部影片加到了', 'youtub', '播放清單', 'httpstconq0wcchjuo', '🔴', 'relax', 'raini', 'jazz', 'loung', 'jazz', 'radio', 'music', 'for']"
9,2018-11-04 02:16:57,"['我喜歡一部', 'youtub', '影片', 'httpstcokqtei3ozfo', '『engsub』惊喜！空气炸锅做烧肉', '堪称完美', '爆脆出响', 'crispi']"
10,2018-10-20 00:51:03,"['我喜歡一部', 'youtub', '影片', 'httpstcoqywqqjus3w', '道德：日本社會的基石']"
11,2018-09-25 14:30:07,"['我喜歡一部', 'youtub', '影片', 'httpstcoar0jaef3bx', '酱牛肉', '肉酥', '筋软', '味道香', '三酱牛肉的秘诀']"
12,2018-09-12 05:37:20,"['我喜歡一部', 'youtub', '影片', 'httpstcof37lugxuwz', 'fun', 'taipei', 'funni', 'ad', '旅客請小心台北帥哥']"
13,2018-09-07 10:52:12,"['我喜歡一部', 'youtub', '影片', 'httpstcoqu2e0rrtyd', '【倆好球｜完整影片｜用汗及淚勇闖的棒球夢】']"
14,2018-08-29 15:00:10,"['我喜歡一部', 'youtub', '影片', 'httpstco2bo7uqcmhk']"
15,2018-08-16 13:08:52,"['我喜歡一部', 'youtub', '影片', 'httpstcogwq9gytcpz', '【travel', 'tokyo', '旅行', '東京】', 'cine', 'vlog', '系列']"
16,2018-08-01 06:43:45,"['我喜歡一部', 'youtub', '影片', 'httpstco0shrlaq3u7', '油脂70up！', '超極端的生酮食譜｜克里斯丁聊料理']"
17,2018-07-26 12:28:03,"['我喜歡一部', 'youtub', '影片', 'httpstco7wutleyaqw', '经典早餐', '薄皮大馅水煎包的做法，肉馅极其鲜嫩']"
18,2018-07-08 09:41:02,"['我喜歡一部', 'youtub', '影片', 'httpstco6dpn58fuf2', '香酥葱油饼，早餐必备，简单易学，柔软劲道葱香味十足']"
19,2018-07-08 01:38:52,"['我喜歡一部', 'youtub', '影片', 'httpstcocrrfuvi9ib']"
20,2018-05-27 16:18:21,"['2018新北市國際鼓藝節～韓國hata四物鼓：httpstco1uesjxs6ei', '來自', 'youtub']"
21,2018-03-14 11:53:51,"['巷子裏的sakura', 'httpstcocbjxcedbbl']"
22,2017-09-06 07:14:00,"['我在痞客邦', 'pixnet', '上傳了新相片：httpstcojvi10zptzn']"
23,2017-09-04 18:48:59,"['“', '掃描全能王', '”', '真心好用！合同，漫畫，發票，ppt……隨時掃描成高清pdf。能加手寫批註，輸入關鍵字快速查找，還送海量雲空間！強烈推薦', 'httpstcoboxokgc5w']"
24,2017-07-16 12:54:01,"['讓妳保持愉快、持續不間斷的瘦身app♪', '卡娜赫拉', 'kanahei', 'httpstcox7vqtyl8gd', 'httpstcoebtjsjq1q']"
25,2017-01-09 03:15:51,"['推薦', '掃描全能王', '不再手抄筆記，不再列印ppt，更不必排隊複印參考書！教學學習利器', '“', '掃描全能王', '”', '：簡單拍攝，保存分享，瞬間搞定。現在只需edu尾碼信箱註冊登入，就可免費升級原價30元收費版！你可以試試吧！httpstcocmqniqee2o']"
26,2017-01-04 08:22:12,"['推薦', '掃描全能王', '不再手抄筆記，不再列印ppt，更不必排隊複印參考書！教學學習利器', '“', '掃描全能王', '”', '：簡單拍攝，保存分享，瞬間搞定。現在只需edu尾碼信箱註冊登入，就可免費升級原價30元收費版！你可以試試吧！httpstcocmqniqee2o']"
27,2013-10-11 02:51:11,"['cartier', 'new', 'tank', 'mc', 'short', 'film', 'star', 'andi', 'lau', 'httptcovraerqp6kn', '來自', 'youtub']"
28,2013-04-13 13:02:02,"['android＆iphone無料アプリ【ぽてネコ】でぽてネコを179匹捕獲しました。並作。', 'ぽてネコ', 'httptcoo6oexnuo31', '來自', 'potenekojp']"
29,2013-03-12 06:20:40,"['i', 'just', 'sign', 'up', 'for', 'copyapp', 'and', 'got', '5', 'gb', 'free', 'onlin', 'storag', 'tweetfor2gbmor', 'httptcom7axan5efw']"
