,created_at,tweet_text
0,2013-11-15 12:51:09,"['hadeel152', 'مثلي', 'يوم', 'اخذتت', 'كلماتك', 'من', 'دون', 'محس', '«', 'يغمز']"
1,2013-11-15 04:32:00,"['صباح', 'يغمرهه', 'الطفش']"
2,2013-11-15 04:30:50,"['ما', 'في', 'شي', 'أسمه', 'نرجع', 'مثل', 'أول', 'اللي', 'راح', 'ما', 'يرجع', 'أبد', 'آبد', 'آبد', 'o⁰']"
3,2013-11-15 04:30:24,"['☂', 'كل', 'شَيء', 'يحتَمل', 'فرَصهہ', 'أخرىّ', 'الاَ', 'الَحُبَ', 'واَلصدقَ', 'والثقهہ', '،', 'عنَدماَ', 'تنَهارَ', 'لنَ', 'تعَودَ', 'ولوّ', 'مُنحتَ', 'ألفَ', 'فرصَهہ', '✉̸̸̸♡']"
4,2013-11-15 04:29:57,"['نصيَحہ', 'إن', 'شُفت', 'أحدِ', 'متضآيَق', 'ۆسألُتہ', 'ۆشفيك؟', 'ۆقآلُك', 'مدِري', 'إعرفَ', 'ترآه', 'بجد', 'محتآجك']"
5,2013-11-15 04:29:44,"['اتفتقدينة', 'نعم', 'بكل', 'حنين', 'افتقده', 'امازلتي', 'موجوعه', 'لرحيلة', '؟', 'باتت', 'الاوجاع', 'جميعها', 'تسكنني', 'منذ', 'ان', 'رحل', 'اتأملين', 'عودته', '؟', 'هل', 'الميت', 'يعود', 'يوماً\ue6ee']"
6,2013-11-15 04:29:03,"['↓', '‘', '♡', 'للماضِي', 'حنين', 'دائِم', 'ۈ', 'لكِن', 'ليس', 'لہ', 'رجوع', 'مَہما', 'بلغت', 'رَوعتہ', '✉̸']"
7,2013-11-15 04:28:31,"['لو', 'تقولين', 'مَ', 'ابيك', 'و', 'تبعدين', '،', 'ولو', 'تقولين', 'مَ', 'اغار', 'و', 'تضحكين', 'وانك', 'ابد', 'ماسهرتي', 'و', 'انقهرتي', '،', 'ولو', 'طرو', 'اسمي', 'سكتي', 'و', 'مَ', 'ارتبكتي', 'صدقيني', 'تكذبين']"
8,2013-11-15 04:27:31,"['تجي', 'نسهر', 'الليله', 'نسهر', 'على', 'ذكريات', 'ذيك', 'السنين', 'اللي', 'راحت', 'راحت', 'وخذت', 'قلبي', 'معاها', 'وتركتني', 'وحيد', 'وغريب', 'تجي', 'نتذكر', 'ايامنا', 'اللي', 'طافت', 'اههه', 'يا', 'ذيك', 'السنين']"
9,2013-11-15 04:25:23,"['“', 'تروق', 'لي', 'فكرة', 'إستغبائي', 'أمام', 'أكاذيب', 'البعض', '̮o']"
10,2013-11-15 04:24:48,"['تعرفون', 'العلاقه', 'اللي', 'مو', 'صداقه', 'ولاحب', '،', 'هي', 'بس', 'علاقه', 'روحيه', 'تخليك', 'تحس', 'براحه', 'نفسيه', 'بمجرد', 'مايكون', 'الشخص', 'هذا', 'حولك', 'آو', 'يتكلم', 'معك', 'الزبده', 'انها', 'جميله']"
11,2013-11-15 04:24:16,"['آلغيره', 'بعد', 'الفقد', 'مؤلمہ', 'حقا']"
12,2013-11-14 13:42:10,"['ي', 'زينها', 'صدفهه', 'بلا', 'سابق', 'وعد', 'الله', 'صرفها', 'لي', 'مثل', 'صرف', 'الطبيب']"
13,2013-11-14 12:33:21,"['hadeel152', 'احيييهه', 'نفسي', 'اجربها', 'الحين']"
14,2013-11-14 02:47:05,"['احس', 'آني', 'عشت', 'أحداث', 'كثير', 'و', 'ما', 'بقى', 'شعور', 'م', 'جربتہ', '؟', 'تقريبا', 'ختمت', 'الحياهَ', 'بدري', 'ᴗ̈']"
15,2013-11-14 02:46:45,"['انا', 'اقسى', 'مما', 'تتوقعين', 'واحن', 'قلب', 'لو', 'تبين', '\u200b', '\u200b', '\u200b', '\u200b', '\u200b', '\u200b']"
16,2013-11-14 02:46:26,"['آحب', 'تلك', 'آلقنآعه', 'آلتي', 'تملئني', 'لست', 'آفضل', 'من', 'غيري', 'ولكنني', 'آملك', 'قناعه', 'قويه', 'تجعلني', 'ارفض', 'مقارنة', 'نفسي', 'بـ', 'آحد']"
17,2013-11-14 02:46:07,"['تــذككرين', 'ذآآككك', 'الـزممآن', 'يـومم', 'ككآن', 'يجمعناا', 'الححنان', 'تـذكرين', 'ذآآكك', 'الولهه', 'وآحساسآ', 'في', 'اولههamp', 'آللهه', 'يآ', 'ذاكك', 'الزممآن\ue403']"
