,created_at,tweet_text
0,2021-05-15 20:34:58,"['sampiyon', 'besikta', 'tum', 'besiktaslilara', 'kutlu', 'olsun…tebrikl', 'besikta', 'bjk', 'httpstcovhhwync7t6']"
1,2021-03-28 05:09:19,"['just', 'post', 'a', 'photo', 'httpstcoiefgr80lmo']"
2,2021-03-14 23:11:48,"['3d', 'print', 'cybertruck', 'while', 'wait', 'for', 'the', 'actual', 'deliveri', 'via', 'tesla', 'hope', 'end', 'of', 'thi', 'year', 'i', 'recommend', 'toybox', 'to', 'all', 'parent', 'not', 'onli', 'for', 'kid', 'but', 'for', 'all', 'famili', 'toyboxdad', '3dprint', 'httpstcoof7zothmki']"
3,2021-02-14 23:39:43,"['winter', 'break', 'at', 'mtbaker', 'amaz', 'slope', 'great', 'for', 'kid', 'my', '4', 'year', 'old', 'love', 'the', 'ski', 'here', 'mtbaker', 'ski', 'washington', 'mt', 'baker', 'ski', 'area', 'httpstcocfs7vcevrv']"
4,2021-02-06 21:57:10,"['join', 'our', 'clubhous', 'session', 'on', 'market', 'life', 'at', 'microsoft', 'tuesday', '530pm', 'pst', 'to', 'regist', 'httpstcodiwcfjuyhp', 'microsoftlif', 'with', 'makishi1118', 'suttonwunderl', 'microsoftlif', 'seattl', 'washington', 'httpstcozjlbtsurxj']"
5,2020-11-26 07:28:15,"['hike', 'at', 'poopoopoint', 'view', 'of', 'sammamishlak', 'and', 'mountraini', 'from', 'the', 'top', 'issaquah', 'washington', 'httpstcovl0cy7v4rl']"
6,2020-11-15 06:25:29,"['lilnasx', 'roblox', 'concert', 'wa', 'an', 'interest', 'virtual', 'experi', 'kudo', 'to', 'the', 'team', 'made', 'a', 'great', 'market', 'effort', 'and', 'awesom', 'anim', 'seattl', 'washington', 'httpstco95agijav87']"
7,2020-11-07 03:05:30,"['my', 'son', 'deniz', '’', 's', 'favorit', 'devic', 'oculusgo', 'great', 'vr', 'experi', 'but', 'it', 'will', 'be', 'great', 'to', 'have', 'an', 'upgrad', 'offer', 'to', 'oculusquest2', 'for', 'discontinu', 'legaci', 'devic', 'customerfeedback', 'facebook', 'oculu', 'kirkland', 'washington', 'httpstcokhfqidzkvb']"
8,2020-10-27 19:15:54,"['just', 'post', 'a', 'photo', 'httpstcorph18xdeti']"
9,2020-10-08 02:11:32,"['what', 'a', 'great', 'weather', 'in', 'octob', 'kirkland', 'washington', 'httpstcoskcydgxbmi']"
10,2020-10-02 04:23:49,"['moon', 'from', 'washington', 'tonight', 'clear', 'sky', 'amaz', 'full', 'moon', 'in', 'octob', 'kirkland', 'washington', 'httpstcockrnzg70hq']"
11,2020-09-25 13:00:04,"['ai', 'help', 'augment', 'the', 'power', 'reason', 'skill', 'of', 'knowledg', 'worker', 'when', 'novarti', 'and', 'microsoft', 'partner', 'up', 'to', 'take', 'on', 'the', 'next', 'wave', 'of', 'challeng', 'in', 'the', 'medic', 'world', 'microsoftai', 'httpstcorxwj3v05o']"
12,2020-09-24 13:00:03,"['we', 'are', 'use', 'ai', 'to', 'track', 'swarm', 'of', 'mosquito', 'that', 'could', 'transmit', 'diseas', 'rang', 'from', 'malaria', 'and', 'dengu', 'fever', 'to', 'zika', 'and', 'west', 'nile', 'virus', 'httpstco82f7hlnwyx']"
13,2020-08-06 00:22:38,"['best', 'lake', 'for', 'kayak', 'with', 'amaz', 'view', 'of', 'mount', 'hood', 'at', 'oregon', 'trilliumlak', 'mthood', 'oregon', 'trillium', 'lake', 'httpstco0mlryul8y8']"
14,2020-06-27 05:48:39,"['weekend', 'camp', 'at', 'ike', 'kinswa', 'ikekinswa', 'paradiservresort', 'silvercreek', 'mountraini', 'silver', 'creek', 'washington', 'httpstcodtqd60w7xi']"
15,2020-05-30 19:32:52,"['proud', 'moment', 'for', 'human', 'launchamerica', 'spacex', 'elonmusk', 'nasa', 'iss', 'httpstco7eit3rgil']"
16,2020-05-15 00:54:18,"['microsoft', 'build', '2020', 'is', 'on', 'may', '1920', 'and', 'deliv', 'digit', 'to', 'everyon', 'join', 'us', 'for', 'the', '48hour', 'digit', 'experi', 'at', 'no', 'cost', 'sign', 'up', 'today', 'httpstcomnd5mlr9nj', 'msbuild', 'httpstcokidvk6ew6v']"
17,2020-05-13 22:43:59,['httpstcoaykhq2bswh']
18,2020-05-13 21:47:03,['httpstcofbfjhofhip']
19,2020-03-25 05:58:02,"['homeschool', 'week', '2', 'after', 'power', 'school', 'and', 'team', 'for', 'onlin', 'i', 'order', 'workbook', 'and', 'learn', 'puzzl', 'great', 'varieti', 'by', 'lakeshorelearn', 'power', 'pen', 'seem', 'to', 'be', 'the', 'winner', 'of', 'the', 'day', 'for', 'my', 'son', 'deniz', '…', 'httpstco4kbrnhaxsq']"
20,2020-03-04 16:57:50,"['spring', 'arriv', 'to', 'kirkland', 'what', 'an', 'amaz', 'weather', 'and', 'color', 'of', 'natur', 'kirkland', 'spring', 'kirkland', 'washington', 'httpstcokpjv2ffq0n']"
21,2020-02-29 21:40:03,"['1', 'mart', '2020', 'gelecek', 'gunu', 'geldi', 'gecmist', 'baskanligini', 'yaptigim', 'futuristl', 'derneginin', 'bu', 'yilki', '1', 'mart', 'gelecek', 'gunu', 'temasi', '2040ta', 'organik', 'olmak', 'gelecek', 'günü', 'etkinliğini', 'aşağıdaki', 'linkten', 'canlı', 'olarak…', 'httpstcogigpyet57l']"
22,2020-02-18 00:27:29,"['what', 'an', 'amaz', 'weather', 'today', 'for', 'cycl', 'at', 'crosskirklandcorridor', 'thi', 'trail', 'onc', 'wa', 'a', 'railway', 'for', 'northwest', 'train', 'now', 'it', 'host', 'googl', 'kirkland', 'offic', 'kirkland', 'googl', 'kirkland', 'build', 'b', 'httpstco5zwpjlwmgi']"
23,2020-02-04 20:23:11,"['what', 'an', 'amaz', 'readi', 'with', 'great', 'peopl', 'travel', 'across', 'the', 'globe', 'share', 'a', 'lot', 'about', 'microsoftazur', 'azureai', 'washington', 'state', 'convent', 'center', 'httpstcohccatgp5d']"
24,2020-01-31 20:26:19,"['thi', 'week', 'i', 'had', 'present', 'two', 'execut', 'brief', 'session', 'on', 'microsoft', 'azur', 'and', 'it', 'wa', 'ama', 'to', 'see', 'the', 'excit', 'around', 'ai', 'and', 'augment', 'realiti', 'the', 'latest', 'demo', 'at', 'our', 'ebc', 'is', 'the', 'renault', 'f1', 'team', 'demo', 'which…', 'httpstcoayxq4x7h9p']"
25,2020-01-22 20:11:34,"['today', 'we', 'announc', 'plan', 'to', 'establish', 'our', 'first', 'cloud', 'region', 'in', 'israel', 'to', 'deliv', 'intellig', 'trust', 'cloud', 'servic', 'through', 'a', 'local', 'datacent', 'region', 'httpstco5hkf6bfyp', 'microsoftazur', 'microsoftcloud']"
26,2020-01-18 20:55:11,"['after', 'the', 'first', 'snow', 'of', '2020', 'amaz', 'weather', 'juanitabeachpark', 'kirkland', 'kirkland', 'washington', 'httpstcovqul7jefri']"
27,2020-01-14 17:08:42,"['walgreen', 'start', 'use', 'azur', 'synaps', 'analyt', 'to', 'bring', 'togeth', 'data', 'from', 'dispar', 'sourc', 'to', 'understand', 'custom', 'need', 'and', 'optim', 'suppli', 'chain', 'for', 'more', 'detail', 'on', 'thi', 'amaz', 'innov', 'stori', 'httpstcoesptfijabd', 'azuresynaps', 'microsoftazur', 'hololens2', 'walgreen', 'httpstcoiajlnb3rrw']"
