,created_at,tweet_text
0,2018-05-28 00:45:41,"['hqtrivia', 'rcfuller']"
1,2018-04-29 23:56:35,"['hqtrivia', 'rcfuller']"
2,2018-04-11 19:55:28,"['hqtrivia', 'me']"
3,2017-01-12 18:21:30,"['how', 'do', 'you', 'maintain', 'brand', 'consist', 'edcamp', 'lovetoleadher', 'httpstcoyndve5bcbi']"
4,2017-01-12 16:56:55,"['partner', 'in', 'ed', 'can', 'be', 'a', 'part', 'of', 'a', 'school', 'share', 'leadership', 'approach', 'lovetoleadher']"
5,2017-01-12 16:03:31,"['you', 'have', 'to', 'be', 'where', 'the', 'kid', 'are', 'you', 'wouldnt', 'let', '150', 'kid', 'hang', 'out', 'behind', 'the', 'cafeteria', 'without', 'see', 'what', 'is', 'go', 'on', 'lovetoleadher']"
6,2017-01-12 15:56:11,"['provid', 'resourc', 'to', 'the', 'commun', 'and', 'parent', 'to', 'support', 'student', 'devic', 'use', 'in', 'school', 'lovetoleadher']"
7,2017-01-12 15:48:15,"['creat', 'a', 'cultur', 'of', 'it', 'ok', 'to', 'fail', 'to', 'encourag', 'a', 'digit', 'environ', 'lovetoleadher']"
8,2017-01-12 15:35:21,"['lovetoleadher', 'httpstco3v5s5emoey']"
9,2017-01-12 15:33:18,"['dr', 'down', 'facilit', 'a', 'session', 'on', 'digit', 'leadership', 'lovetoleadher']"
10,2016-11-26 20:12:13,"['go', 'tech', 'gatech']"
11,2015-01-01 05:18:59,"['a', 'happi', 'and', 'healthi', 'new', 'year', 'to', 'all']"
12,2014-12-07 01:45:11,"['woohoo', 'td2', 'gt']"
13,2014-12-07 01:30:08,"['how', 'bout', 'those', 'jacket', 'gt']"
14,2014-11-29 20:34:39,"['georgia', 'tech', 'for', 'the', 'win']"
15,2014-11-09 14:50:33,"['girl', 'on', 'the', 'run', 'at', 'atlant', 'station', 'gotr', 'yougogirl', 'httptco2onwxlepmx']"
16,2014-11-07 16:09:10,"['the', 'pacif', 'northwest', 'tree', 'octopu', 'a', 'real', 'menac', 'check', 'it', 'out', 'lesliefish', 'gaetc']"
17,2014-11-07 15:22:36,"['entergag', 'how', 'much', 'should', 'we', 'consid', 'entertain', 'when', 'design', 'engag', 'lesson', 'doe', 'entertainmentengag', 'gaetc']"
18,2014-11-07 15:08:30,"['kid', 'need', 'to', 'know', 'wiifm', 'what', 'in', 'it', 'for', 'me', 'local', 'topic', 'person', 'doug', 'johnson', 'gaetc']"
19,2014-11-06 18:35:04,"['your', 'toaster', 'just', 'start', 'a', 'kitchenwid', 'strike', 'thenerdyteach', 'creativewritingprompt']"
20,2014-11-06 16:23:40,"['one', 'year', 'i', 'did', 'all', 'the', 'assign', 'i', 'gave', 'my', 'student', 'it', 'made', 'me', 'rethink', 'some', 'assign', 'and', 'deadlin', 'thenerdyteach']"
21,2014-11-06 14:56:26,"['adambellow', 'dont', 'help', 'kid', 'download', 'an', 'apphelp', 'them', 'upload', 'one', 'gaetc']"
22,2014-11-05 19:38:28,"['student', 'not', 'engag', 'in', 'onlin', 'video', 'the', 'tv', 'network', 'are', 'to', 'blame', 'we', 'need', 'to', 'chang', 'our', 'strategi', 'jeffdud', 'gaetc']"
23,2014-10-22 02:33:44,"['rice', 'univers', 'launch', 'first', 'ap', 'mooc', 'on', 'edx', 'good', 'read', 'httptcojhnndmw33r']"
24,2014-10-21 15:53:06,"['follow', 'cobbvirtu', 'to', 'learn', 'more', 'about', 'cobb', 'onlin', 'learn', 'program', 'for', 'student']"
25,2014-07-08 04:17:54,"['interest', 'read', 'httptcofp2mvqgvci']"
26,2014-06-28 17:00:44,"['an', 'oldi', 'but', 'a', 'goodi', 'tinker', 'toward', 'utopia', 'tyack', 'and', 'cuban', 'a', 'must', 'read', 'for', 'school', 'reform']"
27,2014-06-27 21:45:50,"['excit', 'to', 'hear', 'what', 'atlanta', 'public', 'and', 'nashvil', 'metro', 'are', 'do', 'with', 'onlin', 'and', 'blend', 'learn', 'futureofeduc']"
28,2014-03-04 18:52:22,"['student', 'may', 'not', 'need', 'teacher', 'for', 'the', 'answer', 'but', 'they', 'still', 'need', 'them', 'for', 'the', 'question']"
29,2014-02-21 00:21:12,"['let', 'get', 'atlanta', 'readi', 'for', 'googlefib', 'learn', 'more', 'httptco0hk7vwmpj', 'httptcoiyvnkajjvk']"
30,2014-02-03 03:02:06,['esurancesave30']
31,2013-10-30 14:45:45,"['parent', 'of', 'onlin', 'student', 'don', '’', 't', 'need', 'a', 'lot', 'of', 'product', 'train', 'they', 'need', 'motiv', 'instruct', 'and', 'behavior', 'train', 'inacol13']"
32,2013-06-30 16:14:47,"['at', 'the', 'brave', 'game', 'come', 'on', 'moundbal']"
33,2013-01-24 07:26:26,"['attcustomercar', 'go', 'on', '2', 'day', 'without', 'phone', 'tv', 'internet', 'where', 'can', 'we', 'get', 'news', 'on', 'progress', 'or', 'offici', 'answer', 'uvers', 'nothapi']"
34,2013-01-23 22:31:48,"['uvers', 'no', 'phone', 'no', 'internet', 'no', 'tv', 'all', 'day', 'realli', 'uvers']"
35,2012-11-27 15:27:32,"['listen', 'to', 'tim', 'elmor', 'speak', 'on', 'gener', 'iy']"
36,2012-11-14 20:50:27,"['educ', 'week', 'soft', 'skill', 'push', 'as', 'part', 'of', 'colleg', 'readi', 'httptcoen9uqwhf', 'via', 'educationweek']"
37,2012-11-07 14:51:02,"['when', 'you', 'have', 'current', 'kid', 'you', 'have', 'to', 'have', 'current', 'knowledg', 'kevin', 'honeycutt', 'gaetc']"
38,2012-10-21 14:14:30,"['i', 'tri', 'to', 'respond', 'to', 'my', 'onlin', 'kid', 'within', '5', 'hour', 'lafetz00', 'vss12']"
39,2012-07-24 02:55:08,"['i', 'just', 'got', 'a', '2', 'credit', 'for', 'music', 'from', 'amazonmp3', 'and', 'imdb', 'get', 'your', 'credit', 'here', 'httptcot7fervkh']"
40,2012-07-11 13:25:58,"['front', 'and', 'center', 'for', 'the', 'keynot', 'bbw12']"
41,2012-07-10 19:14:34,"['wow', 'over', '12', 'of', 'k12', 'school', 'in', 'us', 'have', 'a', 'blackboard', 'product', 'bbw12']"
42,2012-05-28 13:32:58,"['×‡◦ϐ', 'httptcoijzr4zfn', 'low', 'plantatweet', 'rt', 'my', 'tweet', 'and', 'help', 'make', 'it', 'bloom', 'low', 'plantatweet', 'no', 'purchas', 'necessari']"
43,2012-03-02 15:57:21,"['student', 'on', 'a', 'splost', 'plan', 'committe', 'sound', 'like', 'a', 'great', 'idea', 'tltf12']"
44,2012-03-02 15:36:45,"['my', 'spanish', 'class', 'doe', 'not', 'use', 'technolog', 'i', 'wish', 'we', 'would', 'use', 'it', 'more', 'middl', 'schooler', 'is', 'thi', 'a', 'common', 'problem', 'in', 'fl', 'class', 'tltf12']"
45,2012-03-02 15:31:08,"['i', 'wish', 'teacher', 'would', 'let', 'me', 'have', 'more', 'freedom', 'with', 'my', 'technolog', 'undergrad', 'from', 'ksu', 'tltf12']"
