,created_at,tweet_text
0,2021-02-06 14:41:54,"['pribr', 'a', 'dança', 'que', 'anteced', 'o', 'casamento']"
1,2020-11-20 19:46:36,"['gamexpofici', 'lelleofici', 'httpstcosvpvqclht4']"
2,2020-08-07 01:38:02,"['salvé', 'salvé', 'salvé', 'parvé', 'rip', 'kurtu', 'cobaenu', 'httpstcoahcjsc5wi0']"
3,2020-07-01 01:58:45,"['novafotodoperfil', 'httpstcotkn9pcrzel']"
4,2020-07-01 01:49:53,"['rg', 'vc', 'qui', 'dizer', 'pokedama']"
5,2013-01-09 12:50:16,['mitatleta']
6,2012-11-15 22:07:15,"['uma', '1906', 'indo', 'pro', 'show', 'da', 'wanessa', 'no', 'passageiro', 'claro', 'httptcobyksmqu']"
7,2012-11-13 19:48:41,"['ihsibustim', 'httptco6c16bnej']"
8,2012-11-13 15:15:54,"['cade', 'o', 'ralli', 'httptcozd62n8ra']"
9,2012-03-22 15:52:57,"['juuhfeernand', 'tá', 'infeliz', 'com', 'a', 'etnaonlin', 'httpstco1yufxnem']"
10,2012-03-22 15:14:16,"['decorandoavida', 'etnaonlin', 'não', 'compr', 'lá', 'não', 'entregam', 'e', 'desrespeitam', 'o', 'consumidor']"
11,2012-03-13 02:14:09,"['etnaonlin', 'que', 'tal', 'entregar', 'os', 'produto', 'na', 'data', 'ou', 'pelo', 'meno', 'avisar', 'ou', 'respond', 'ao', 'contato', 'falta', 'de', 'respeito', 'com', 'o', 'consumidor']"
12,2011-10-20 17:45:56,"['flasouza', 'sobrinha']"
13,2011-08-22 22:17:20,"['patymoreira', 'de', 'nada']"
14,2011-06-10 20:19:16,"['a', 'batalha', 'do', 'amor', 'tomou', 'conta', 'da', 'rede', 'sociai', 'no', 'dia', 'do', 'namorado', 'eu', 'estou', 'do', 'lado', 'do', 'solteiro', 'e', 'você', 'httptcobhn13vi']"
15,2011-06-08 11:39:29,"['ladybug', 'bom', 'dia', 'class', 'linda']"
16,2011-06-08 11:04:07,"['bom', 'dia', 'transport', 'publico']"
17,2011-05-21 00:24:09,"['ap', 'huahuahuahua', 'pode', 'deixar', 'q', 'eu', 'mando', 'estamo', 'alcoolizado', 'em', 'sua', 'homenagem']"
18,2011-05-20 23:53:10,"['swonf', 'for', 'the', 'win']"
19,2011-05-20 23:48:08,"['losi', 'aeewww', 'open', 'bar', 'ftw']"
20,2011-05-20 23:43:53,"['ap', 'tamo', 'no', 'cortaaa']"
