,id,friends_count
0,1107957709779800064,191
1,1918581198,263
2,2829953616,14
3,1284677297635647490,83
4,3192031219,233
5,3023731998,1443
6,948794907220623360,3
7,2852731597,316
8,907526713,612
9,509722453,497
10,130447415,5517
11,131742114,386
12,104324908,61
13,85891683,30
14,600646833,154
15,417594757,2170
16,103207850,122963
17,114066074,1144
18,1135548305247678465,1795
19,1313890782714028032,2425
20,1321326968080510979,387
21,1186571704035753984,343
22,4090765874,594
23,4618131974,164
24,3054211164,314
25,3033973464,212
26,1247331161212252161,694
27,1181405347489046528,1071
28,898070269847150592,2356
29,1039431452759285760,921
30,1099133174418878464,706
31,1150596516681117697,673
32,715181991964966912,4782
33,3318457327,37
34,54909287,1832
35,918822598535811074,1697
36,827433462906761216,931
37,3283388276,855
38,1260007308572028928,238
39,2243318310,1186
40,1180055700438827008,154
41,1112151331450445824,238
42,51996622,255
43,3185165706,945
44,2808486602,670
45,1019227437123579904,174
46,846515749199888384,88
47,984420518177550337,8040
48,1273697973084409856,7
49,1218895705579802624,106
50,1283289843007492097,31
51,430565072,168
52,1279429216015011841,9
53,808468854,25
54,15286172,2852
55,919028201086529536,736
56,142912136,1401
57,1442418356,138
58,1251068786087612416,69
59,1227038255813513218,3696
60,3184068692,173
61,64565898,34
62,1113380705042620417,3
63,89631948,606
64,190197510,229
65,4387742540,975
66,4714032193,62
67,66632516,69513
68,137857547,103
69,370101064,8321
70,62048721,724
71,126894114,74
72,1170112941015781376,3
73,1471420615,39
74,1142006265998012416,19
75,167110445,760
76,1090848979938492416,4
77,87402281,3
78,3238747212,543
79,766596158059798528,116
80,2915080424,222
81,2875396967,4998
82,1080663612560048128,127
83,19062950,937
84,782898872926425088,133
85,3160862660,16824
86,623610141,660
87,1942537926,816
88,303655155,7524
89,967653806,259
90,149360328,1630
91,3813063253,646
92,103780375,1219
93,125988199,1813
94,540055117,149
95,138694186,960
96,618511132,433
97,74147291,906
98,97282526,2832
99,192112636,4355
100,306491674,2
101,134144246,2040
102,3029961175,530
103,133729920,520
104,215197021,1045
105,2725518036,221
106,103317751,2
107,1214236980,2962
108,86961365,1308
109,2770111652,1139
110,112634167,1662
111,330422052,326
112,3876435132,35
113,3051877873,671
114,249172624,5832
115,1894183861,375
116,55596950,7583
117,905161289122451456,1420
118,210296971,443
119,999613129985179648,835
120,138892349,415
121,101404604,668
122,4775869922,3727
123,2734611932,4325
124,4825233024,35
125,2308286742,397
126,315893211,558
127,4068404773,178
128,826089914840158208,1547
129,818749499589861376,108
130,911494401087569920,2
131,141502437,10105
132,929629298411036672,2
133,4915401007,38
134,3433403638,4
135,520377892,296
136,45110535,88
137,2644472448,3109
138,302252321,440
139,571342973,295
140,728501298,124
141,782932764777590784,63
142,261799232,884
143,2909806998,13322
144,184986340,2212
145,114778562,1317
146,790356426598207488,57
147,58726266,1684
148,64970414,2354
149,106388301,2832
150,397043716,245
151,707064639239008256,15
152,756182735966703616,467
153,61250173,675
154,703939691192582145,2208
155,262049652,1321
156,4705528333,155
157,4880948043,1038
158,59985721,1677
159,3226232489,2646
160,289320072,1204
161,4222925772,131
162,33167197,526
163,2391921169,2141
164,382658340,5002
165,61608571,6692
166,618481357,84
167,349553880,34
168,87634207,76
169,130349346,289
170,87655750,32
171,146078091,263
172,124372540,193
173,62340846,775
174,3209258816,4
175,3042000481,5453
176,3065686647,848
177,1525528980,60
178,143390164,503
179,2831641442,832
180,291242542,327
181,2867255030,1151
182,632570524,627
183,2359035368,10
184,153709749,322
185,2597621018,155
186,2461866060,570
187,155402806,930
188,187934871,36
189,1669651363,877
190,61095859,672
191,111250432,383
192,383039074,332
193,1511640354,4562
194,57959640,609
195,37152798,1126
196,340689603,1919
