,id,friends_count
0,1052833844,350
1,379408088,55053
2,1358635897,86
3,33975694,159
4,629865707,301
5,407178935,170
6,551421004,690
7,138791936,5
8,539543043,195
9,394734119,290
10,187657372,537
11,8735592,5757
12,16807528,11545
13,40076725,5784
14,35762475,5997
15,50731557,264488
16,28201743,4298
17,2291835967,130
18,88442109,1053
19,604139873,83
20,296714031,20205
21,185357982,19311
22,586129497,471
23,246620780,8
24,45321772,158
25,542961086,165
26,149776240,1989
27,718959373,116
28,611206552,242
29,526657984,337
30,151558809,6582
31,496444740,142
32,144262828,1104
33,310385711,105676
34,176566242,1984
35,583740010,189
36,592133409,1
37,397400299,227
38,66392105,335
39,455264253,706
40,273717673,350
41,394388527,467
42,212007402,992
43,90796064,1087
44,2979195443,163
45,110593358,846
46,358366777,342
47,456968876,1902
48,402884230,190
49,326717016,6805
50,299150034,17436
51,548928682,849
52,181561712,1845
53,792165392,378
54,211489746,131782
55,174416608,725
56,204963935,774
57,477919735,746
58,221799766,2450
59,380399508,27204
60,552576926,17869
61,15820664,23860
62,413487212,2393
63,175542154,46847
64,23578046,1343
65,272561314,2099
66,2391296264,2117
67,612924569,194
68,112289040,9975
69,403246803,14370
70,264107729,28188
71,158314798,14729
72,572312717,618
73,41123185,8649
74,209708391,3451
75,551568808,1703
76,37055664,212
77,483465121,3161
78,575619917,32
79,161268182,605
80,435072217,2182
81,77972343,754
82,244448031,98092
83,340481205,2905
84,456287115,87
85,1543874743,960
86,1608820322,108
87,854971124,756
88,250867224,81164
89,939881208,991
90,1605595969,1277
91,1581687792,1013
92,476134275,1513
93,559554078,57
94,916856796,444
95,375440395,548
96,237437899,8
97,921165744,3301
98,1578323863,40
99,1013652968,1336
100,358847024,435
101,211597878,1985
102,858902246,555
103,178521398,2
104,495310698,690
105,232094659,252
106,864918204,90
107,47998063,248
108,1405818336,2071
109,426974679,313
110,210876227,2094
111,1306970851,5021
112,498105223,974
113,629752991,1667
114,914188044,1329
115,239600303,367
116,721153093,1076
117,968464694,86
118,512154310,219
119,527243232,192
120,452065954,149
121,209351842,427
122,591586956,1517
123,622053686,38
124,244611701,583
125,554786165,946
126,284890905,326
127,439240338,5845
128,551212849,1192
129,824926597,391
130,553688534,124
131,483644702,442
132,355509778,3265
133,596575710,336
134,626913560,1261
135,845779926,2941
136,608001313,1983
137,431878904,8920
138,304947492,4650
139,485440029,159
140,210981147,1198
141,251261752,358
142,361103387,473
143,379831921,2
144,537988223,45
145,554330910,3381
146,604910973,675
147,426627818,1540
148,528414651,234
149,353798696,878
150,348354769,523
151,71728972,190
152,339806605,1165
153,626259963,89
154,1384565448,3111
155,116698533,804
156,543487861,404
157,110388405,842
158,529296276,238
159,1058723280,146
160,554235442,764
161,1289573808,180
162,288389698,46
163,609748275,11
164,602570567,1054
165,371177221,584
166,229868506,126
167,401983278,294
168,76157700,1410
169,83883549,1638
170,1555010612,13
171,618868405,59
172,346895569,35
173,715010504,342
174,548140100,5351
175,573078668,272
176,198268548,939
177,556038003,8256
178,819484626,409
179,388426734,3263
180,128807262,9
181,413342761,656
182,387261193,280
183,224319000,761
184,352338496,35482
185,764118889,25417
186,918325304,6
187,302656430,2250
188,238996875,5707
189,466573221,8044
190,563052519,3164
191,92309214,1839
192,234806568,67
193,537070905,1620
194,552562297,847
195,351884407,3540
196,495093839,856
197,579284990,89
198,428016977,502
199,996767172,215
200,412365468,324
201,185175161,21
202,629958092,652
203,289117641,749
204,306378203,507
205,195314976,357
206,232551801,698
207,334117848,650
208,218959598,102
209,1473181039,2447
210,482946104,777
211,283241753,198
212,186019527,1378
213,141619791,1381
214,364238657,5505
215,210417868,1944
216,286538379,1442
217,19484780,213
218,815494628,25081
219,220663659,500
220,232853869,1822
221,229052206,914
222,562843043,2592
223,228414148,58
224,212873342,23
225,156985120,326
226,229616242,1394
227,529682137,559
228,130611675,1367
229,397599786,1647
230,385802378,828
231,413128085,449
232,466815584,52416
233,140956424,2532
234,161625162,7177
235,343991638,105
236,239156436,3609
237,531031445,712
238,508897198,10
239,215677556,456
240,587613922,41540
241,875878783,1651
242,255119119,3019
243,354520466,4841
244,270518179,447
245,525839854,5
246,189640282,62
247,292730292,2196
248,1061531430,1774
249,740283324,255
250,295871587,5135
251,591085457,28
252,63690948,358
253,327786963,17630
254,411723777,230
255,548521459,4304
256,278632747,949
257,200747163,28
258,708900162,24653
259,105119490,5754
260,145116508,1146
261,578107908,201
262,51241773,131
263,216088814,2814
264,566786349,173
265,546798713,1422
266,403400615,3630
267,778147424,30
268,462793775,3
269,200862327,2072
270,485852721,1
271,608974557,6
272,224417688,26
273,498768724,48
274,196151664,784
275,277270271,4660
276,234821607,745
277,375437162,57
278,374746231,211
279,971946234,661
280,601892424,405
281,282940929,50
282,412317972,2247
283,726204180,112
284,432018932,69
285,414215066,877
286,284278665,4108
287,536992894,2030
288,865269128,98
289,215099041,290
290,546050066,478
291,333633430,93
292,583245674,280
293,167351865,162
294,16348549,3135
295,363511804,1660
296,629012643,22188
297,134362414,22
298,425966773,24319
299,200256042,75
300,174630967,354
301,579160411,12497
302,524418508,812
303,360020606,200
304,99809504,489
305,136931604,6385
306,480114573,6889
307,281439713,211
308,263580219,4093
309,529094887,51
310,193051465,333
311,226101246,240
312,260974316,199
313,105801959,2912
314,197909819,187
315,120147614,109
316,524678191,259
317,21447363,233
318,18139619,38554
319,28291765,511
320,37008705,24632
