,id,friends_count
0,1226661365269450754,6
1,32876210,112
2,959183169554735105,24
3,1083583249,533
4,715597252752900097,665
5,50515268,4924
6,841619472318418945,12427
7,164679813,597
8,1356248804899565569,1
9,2377703834,829
10,132262229,311
11,2409206952,1078
12,980703501440487424,741
13,20772763,1621
14,821638065433276416,3
15,196875630,329
16,1640350292,43
17,264877009,92
18,17221819,1376
19,1338680071004024833,45
20,15661871,995
21,204946062,19
22,20911036,3691
23,497946175,29
24,21879831,17798
25,327779505,174
26,1364848281134620677,107
27,28917111,2025
28,43170475,753
29,15575251,507
30,260414018,366
31,1075934112375025664,82
32,2902349190,97
33,1146058067244486656,4
34,1240783976878333952,1421
35,14483850,1541
36,33627557,989
37,3311995836,466
38,49151622,82
39,333028598,333
40,528117020,424
41,1073346337951924226,320
42,78445977,800
43,77739534,5000
44,136862815,37696
45,2290583342,6878
46,809887021,3402
47,129838205,428
48,24940375,327
49,50055701,299
50,119460225,876
51,150240350,869
52,1078749802765139968,1440
53,864347902029709314,530
54,4091551984,531
55,965015705123930114,768
56,819300959977226240,9
57,200765159,2456
58,2434051392,6704
59,15455834,881
60,115489357,617
61,2963439328,93
62,138338122,1673
63,2569743630,631
64,1006419421244678144,2538
65,260759782,909
66,874916178,2778
67,238858322,183
68,315331161,3330
69,42326387,3137
70,1347692614963744768,33
71,36711022,848
72,1152284806371336192,12976
73,366377890,341
74,2871776856,45
75,80937511,72
76,474228071,482
77,842552312,1135
78,703196010,645
79,17569807,541
80,893667851940319232,330
81,453319164,2615
82,874896877,5331
83,786309892990574592,2145
84,156132825,398
85,852307656672813056,1233
86,21212087,4042
87,44134773,767
88,93726725,556
89,297532865,2705
90,3401246535,284
91,710338773595238400,221
92,13061102,1991
93,1277782770765496322,9793
94,1378000488,1769
95,28406270,3354
96,735132714798551042,2106
97,367924282,778
98,180535644,1679
99,1041835577476169728,2
100,1053834793748639744,2
101,948358354052747265,795
102,1232718849868304384,448
103,216065430,1821
104,24889586,9672
105,981691454962749440,1649
106,18583722,565
107,23451574,864
108,14154231,362
109,117839957,727
110,102941337,1604
111,2974742145,892
112,25854401,651
113,821784477076750338,22
114,174593833,20
115,880108843119910912,742
116,803694179079458816,6
117,1034477752873902081,13
118,1298057675851223041,252
119,892219807,1985
120,6539592,2790
121,205864193,1539
122,310023892,87
123,502281810,581
124,14731096,12743
125,836972823285489666,502
126,70426799,655
127,1081222837459996672,114
128,21619519,696
129,1221242033530195970,848
130,1330457336,38
131,101319166,405
132,955647765408722945,996
133,1197184566190063617,65
134,16881218,533
135,493714995,33341
136,14642495,4210
137,23023236,106
138,939091,47
139,502135911,260
140,16378486,9801
141,98575337,5056
142,26053643,800
143,139162440,4165
144,15571577,1467
145,2732591676,3315
146,13660112,1868
147,180107694,896
148,170699708,5209
149,514800409,582
150,1248996730940448774,3
151,637338906,127
152,860555190,1897
153,500704345,8
154,1306199515,357
155,146569971,270
156,43245357,14682
157,113296120,379
158,1073047860260814848,601
159,56405314,828
160,48802204,421
161,25354988,329
162,234053160,48
163,14155907,1890
164,54617733,638
165,2869919802,6110
166,14888467,3546
167,564069706,947
168,3004231,2674
169,40306315,1292
170,25180501,4388
171,116252479,29
172,104671648,1651
173,82191248,311
174,6424562,5339
175,1179977642948333568,145
176,455684839,930
177,91180720,1153
178,200846651,2606
179,73206956,1288
180,2228878592,8323
181,123381578,650
182,427059715,5198
183,2863996955,326
184,58403390,1120
185,28213516,958
186,61792342,1673
187,952519075,674
188,17866318,4205
189,50669520,2012
190,210023869,926
191,478180614,2892
192,18533219,4883
193,982105080353574912,33
194,14982804,15786
195,1025278203261116416,28
196,971498824337444866,182
197,1093262898976022529,74
198,2325074865,6
199,1419324020,331
200,14251225,3181
201,59031230,1813
202,97474887,1685
203,96675300,3789
204,40353407,4259
205,783792992,1676
206,47216804,1772
207,226222147,2792
208,816214,934
209,939570735059783682,55
210,144300104,1827
211,18537709,982
212,46771818,108
213,24474059,15
214,18867883,746
215,21733692,1730
216,188793260,6535
217,26637348,2588
218,278855421,654
219,34386656,127
220,16070136,4632
221,439928778,2308
222,22771961,4843
223,169234609,40
224,18686907,936
225,843827456679190529,575
226,977986697467252736,73
227,45055696,482
228,87359651,4867
229,17780809,1046
230,834081571493785600,2705
231,342863309,1494
232,914742186,600
233,212187460,289
234,2400284491,2139
235,353262603,1032
236,278081989,1010
237,198991606,43
238,1051396218,8882
239,18766459,8038
240,20068679,1910
241,138203134,3248
242,1560830346,3698
243,15441965,8857
244,14529929,9928
245,912359571947085824,415
246,199771085,305
247,3333055535,75
248,250867477,1881
249,964032914626359296,1842
250,965266179836252161,263
251,1915033663,2228
252,3546182472,858
253,52551600,1
254,1849302408,617
255,21309581,1439
256,20343694,179
257,1055907624,715
258,89887215,7577
259,30451813,4375
260,3321855231,79
261,14929587,2264
262,158426909,1233
263,2413245824,19035
264,720281941908463616,17665
265,3414559738,19619
266,73303753,556
267,14413715,725
268,52052011,863
269,535634688,398
270,32567081,509
271,21232507,2769
272,21665313,891
273,28817015,3106
274,79242290,313
275,33755292,1037
276,307259829,499
277,235196204,552
278,304679484,836
279,36686040,692
280,4771944505,3826
281,942156122,10464
282,787373558,1576
283,29501253,794
284,2316383071,3580
285,627763345,134
286,467774585,2135
287,577403888,298855
288,20744708,2346
289,24963237,1786
290,15649438,837
291,467823431,1058
292,30354991,734
293,398490298,4493
294,976371649,4994
295,138840055,121
296,104969057,818
297,237845487,979
298,602317143,212
299,15220768,1920
300,757303975,907
301,824270573203292160,299
302,826309249315725312,102
303,14260960,941
304,1093090866,27
305,409486555,15
306,2293315159,90
307,3240143771,2
308,14615871,697
309,208361818,2504
310,4207961,1390
311,15473574,1230
312,173774813,883
313,738080573365702657,332
314,216558300,375538
315,216776631,1473
316,2573480784,2266
317,262543492,504
318,4745998241,258
319,731132367058968576,2636
320,3234028718,254
321,721875830201270274,19
322,1629244514,412977
323,49698134,6979
324,319110924,164
325,19107878,5036
326,3349241,2352
327,1339835893,935
328,28183933,600
329,2462666674,791
330,41144996,934
331,26553086,1008
332,39291808,16334
333,30602016,3452
334,48245013,91
335,970207298,514
336,286299293,91
337,5800582,1280
338,291814511,2764
339,357606935,560
340,50773530,56
341,53472832,541
342,26988561,762
343,2273872578,13895
344,104889828,1851
345,721555789,507
346,14645160,772427
347,239000570,924
348,257268220,60764
349,149937280,808
350,18144089,1961
351,101084919,89
352,45038044,190486
353,250335913,41974
354,99436780,2177
355,16585780,1404
356,3322715261,1110
357,3471901,14182
358,23392028,2772
359,6883122,12544
360,15814064,3327
361,179149890,533
362,46380710,13
363,188978256,235
364,1536791610,78
365,102121312,1162
366,2794893153,24119
367,63043,38
368,2262723720,4734
369,159265877,370
370,311651235,304
371,2249442812,13
372,301119650,1793
373,487600344,41515
374,1703853373,23375
375,2979599061,305
376,2983620822,573
377,23747279,1350
378,44196397,106
379,301078886,128423
380,454364450,2280
381,472309814,463
382,94891659,133
383,571202103,142
384,16051471,14357
385,221452291,65
386,206028618,6805
387,973278517,42
388,7881162,351
389,276110666,608
390,2269298755,224
391,2551441,2569
392,230919253,53
393,19725644,39
394,14361260,779
395,18913121,13270
396,299323282,921
397,245486402,12
398,89690502,3971
399,15236634,636
400,215506582,1163
401,34630995,750
402,103699553,3796
403,1265765222,845
404,35184346,792
405,574798009,931
406,88321495,87
407,359782282,1161
408,15951763,1965
409,1173108078,305
410,9737032,3462
411,36994285,4949
412,23918885,153
413,55334133,2201
414,24713327,52300
415,17028405,1589
416,21623464,1704
417,1355485902,196
418,243442402,55
419,35117415,116
420,28179267,417
421,27635622,2650
422,1183041,473
423,15175509,45
424,15645093,2609
425,247114704,2666
426,442559690,933
427,37774152,388
428,1094160768,4831
429,24102038,98
430,454317121,1944
431,9460432,17
432,423211359,4
433,18587457,1895
434,301661323,266
435,15161984,1298
436,153928568,1796
437,52810493,200
438,105211981,149
439,26763420,1
440,300068342,142
441,23832022,1
442,602175203,12160
443,7212562,1
444,23995748,14119
445,13,1595
446,16017475,1405
447,255767198,12
448,1496971,2449
449,84092181,795
450,47964412,434
451,23954775,1183
452,20479813,564
453,27511061,225
454,26810542,5723
455,329948127,5
456,783214,35
457,5741722,95958
458,19566101,709
459,16033565,132
460,8953122,7942
461,19081671,5604
462,242883110,1108
463,35132808,3372
464,21786618,1348
465,22726788,1616
466,30274144,3949
467,46571486,713
468,56799476,1741
469,75974281,871
470,526316060,25
471,82400064,4
472,268883748,42
473,16360200,1388
474,268941928,885
475,325891927,326
476,618049694,50
477,16178900,2559
478,34640565,2242
479,202415747,10953
480,364617325,1031
481,20633586,308
482,8119452,4218
483,19868796,30313
484,22021777,4189
485,7334402,42650
486,35245353,1117
487,32453930,30
488,73458071,5001
489,36318860,1238
490,45269775,178
491,462398759,6163
492,296384614,1151
493,34616510,225
494,248561627,1283
495,16541674,6500
496,29865117,14256
497,252173791,4766
498,19656482,393
499,30972802,1023
500,17468447,181
501,126916075,244
502,15455666,1781
503,337308306,1189
504,35831704,77170
505,797444,2063
506,77888423,243
507,14142344,518
508,150921203,23697
