,id,friends_count
0,18084265,235
1,76355456,3194
2,1315152407312003072,145
3,150812765,707
4,3012393726,34
5,1333544227482066957,5000
6,807497279217303552,3475
7,1309932831284420609,4332
8,2370539233,1309
9,584317032,33539
10,1367211324862828546,79
11,877728873340956672,1487
12,2767312889,265
13,2434443894,567
14,5633002,1965
15,867978848,160
16,117652722,185
17,1175743683125108736,265
18,250980843,1518
19,1232421344828108801,84
20,34097500,593
21,241622785,28658
22,913515007731814405,998
23,1044349627741474816,4
24,40246348,203599
25,1276158180310036481,8
26,58017706,13381
27,1283148610360811529,280
28,244647486,444
29,328966888,1336
30,14594327,1415
31,66317895,3166
32,765406092251639809,2439
33,763368160527544320,1282
34,423065127,284
35,107696021,169
36,20810416,7278
37,355616314,219
38,381289719,1187
39,2444425802,77
40,162124540,307
41,895332160130891776,1
42,1084212657761148928,23
43,1034844617261248512,231
44,33838201,21
45,977687191202693125,179
46,775449094739197953,1098
47,992153930095251456,17
48,29634515,244
49,1025800804731641856,337
50,3143319302,398
51,1855351,980
52,221938964,244
53,153045921,337
54,17973910,465
55,1046483583010066432,63
56,755389009447251969,112
57,10695152,473
58,1082202896261963776,345
59,339261041,1659
60,857827716,327
61,14156510,397
62,13418072,5102
63,175624200,233
64,778341409313042432,632
65,3346820638,4
66,1060180551544528897,375
67,49310901,106
68,33836629,620
69,2656727419,4819
70,8960102,4020
71,19080959,1209
72,896141,350
73,2577886615,1010
74,911024827305140224,447
75,1105660673445380097,2
76,93017945,1018
77,34055382,606
78,1598709350,898
79,709644992,1052
80,46332443,4262
81,7184612,562
82,2307692107,840
83,18469669,454
84,2272640503,1662
85,2933805082,1483
86,254280603,2964
87,13418552,2679
88,1260242778,1887
89,2803852087,594
90,971372602559262722,5
91,2800345565,396
92,14312300,1652
93,14717442,197
94,978297972680138753,3
95,905781705159606272,691
96,3260096383,8016
97,407645153,919
98,2796556901,6552
99,2368346192,2464
100,1324015443787583488,2550
101,1302377705539862529,175
102,2335363536,1433
103,9764422,884
104,18870255,1697
105,24015584,675
106,40495958,10009
107,3155105136,1024
108,1258597262118117376,4967
109,109377702,4501
110,17466909,14166
111,740722237754494977,2573
112,985686071244541952,87
113,33050264,1084
114,4134831705,347
115,2229321968,4996
116,22246130,6422
117,84006946,2209
118,969027097481097217,4139
119,995544246,522
