,id,friends_count
0,785709448585064448,50
1,1093800793914785792,685
2,1394967288801943560,1
3,925563918151335941,664
4,118272357,734
5,230594448,829
6,943406801654988800,979
7,1104670308684849152,579
8,1166395791809761281,1061
9,1150991479793262592,143
10,551926463,613
11,2893376916,526
12,827553377743572992,424
13,835466906,608
14,119338076,344
15,922430520281010176,37
16,893039232565903360,7
17,155488129,1
18,1374180791685541888,1
19,33843294,1260
20,1295639116172820480,119
21,1427140171,398
22,1174648945403805696,207
23,14761226,1255
24,187133748,513
25,402025663,653
26,295837435,660
27,3798951209,72
28,89351923,1089
29,1247458395709300736,476
30,133183122,910
31,1307674700001075200,1
32,6218372,1247
33,150526554,594
34,1333589491911561216,3
35,110340087,569
36,570700088,534
37,209510029,7348
38,2228370494,346
39,143262882,566
40,106314793,2543
41,1311642042380902401,15
42,1117713312391630848,101
43,305374451,1804
44,4054028719,4846
45,171493308,767
46,1270336227485466624,67
47,958847816801009664,2
48,125924971,34156
49,1267677235634290689,679
50,111194971,1403
51,931504604717596672,761
52,1121274487565996033,103
53,1131905706964148225,14
54,860317307813232645,933
55,1291547301471612928,94
56,749773449459937280,1593
57,1216719879924895745,134
58,771265385081376768,88
59,4229241,1536
60,1135376921171120128,61
61,1892955114,263
62,1241959063040061441,42
63,3246866635,307
64,70382949,631
65,1224877258403278848,9
66,1057235785202622465,41
67,36900712,993
68,907412168533991424,91
69,1235478178220523520,11
70,1459403166,1571
71,705807268835672064,2
72,1235170773578305537,226
73,52249313,2463
74,3012833472,997
75,3870490224,439
76,1416917276,809
77,2919574442,633
78,998625275200978945,1452
79,1189090344291291139,1585
80,909572456360189952,278
81,797793273192464385,6762
82,3866728873,90
83,1229226720529547264,38
84,1189503633517236224,244
85,121111586,403
86,1036573371704606720,1150
87,829477192178413570,532
88,1128929002838605824,846
89,744431930830110722,17
90,1209720647468716032,1
91,587074808,458
92,84261685,487
93,1191695150503776262,173
94,1168041554830749697,65
95,1062939009096155136,1310
96,831010962509438976,5830
97,230454817,502
98,1157064242018734080,165
99,447593722,1636
100,1107556940446482432,239
101,1050563509665198080,246
102,866381437745872896,2333
103,1135468490955972608,8
104,822030365208363009,2057
105,157859834,1080
106,1029235517286576128,46
107,1168380582197284865,34
108,1130760023083110400,11
109,981895448410570752,111
110,612730842,460
111,4360151,1554
112,894905398704001025,213
113,816513594,328
114,25015641,860
115,124021247,351
116,137757555,373
117,834942860076077056,302
118,801359932993966080,1
119,21632227,3062
120,2335871349,2835
121,3689838915,215
122,252173130,1402
123,4763028859,85
124,47819271,1888
125,3938398333,1464
126,1121647650481168385,382
127,862326702898200576,7656
128,1090932739,871
129,272404931,567
130,13193982,1611
131,1100006304381165569,118
132,954243596131041281,9
133,4798547137,191
134,1388673048,633
135,515696044,646
136,369255401,570
137,3214632484,69
138,938633751885574144,701
139,1054671698417528832,713
140,523253826,646
141,121002143,531
142,57526289,404
143,4896733459,132
144,1011826534871490563,17
145,334106529,655
146,917072541193199616,3054
147,22087740,4417
148,380377103,429
149,1055718399144153088,2879
150,12773942,317
151,923952398111932416,262
152,1946191753,35
153,2708907410,138
154,98671701,391
155,221617304,1311
156,147976989,991
157,3233566219,168
158,759420386358407168,620
159,173014643,7
160,761106623964205057,333
161,147051225,1209
162,852376524762234884,7
163,105466408,356
164,118323241,1360
165,1466830387,72
166,779844369939435520,89
167,778941994290728960,697
168,867204136072237056,102
169,79236831,111
170,3277090706,1098
171,711552297797492736,3
172,834219471174709248,10
173,827103951782711296,110
174,230189573,551
175,70858033,2393
176,4879262045,658
177,2160174697,43
178,3740539274,336
179,66632516,69497
180,68703993,256
181,3610501,2731
182,112480180,13783
183,146784071,452
184,538665604,152
185,3274075003,32844
186,2588483311,2031
187,250489741,850
188,428233552,138
189,3013322823,2
190,3222102535,169
191,1885479138,197
192,3215534146,369
193,79885723,703
194,85111129,196
195,260760654,330
196,4949371,180
197,14789018,3549
198,2842812144,5
199,83228315,5918
200,92686016,7787
201,2202429896,106
202,1576868383,282
203,70638323,858
204,6837722,1357
205,67641277,6627
206,3100045992,73
207,3139967690,252
208,3068343031,762
209,588741961,255
210,2190035550,66
211,3023426461,5
212,16639121,503
213,1700707448,16
214,98653487,81
215,133195547,115
216,91316654,1966
217,100895568,904
218,83871719,237388
219,268254664,3
220,107870523,378
221,105289781,1725
222,153338603,37
223,120060547,8696
224,3843071,767
225,109522560,250
226,2275726423,111
227,1401550368,449
228,111598898,218
229,2723196385,222
230,1691203040,1369
231,2495983249,291
232,2257614152,1992
233,1853413436,69
234,2259151638,432
235,522765243,295
236,517559170,10
237,6024432,432
238,104441334,151
239,2297088300,546
240,185659392,120
241,2197254966,473
242,2202619735,1
243,1911216086,30
244,65410352,813
245,143256508,64
246,828190381,1293
247,70414061,674
248,326848802,1090
249,1572350887,2025
250,1005931315,1734
251,91394430,1948
252,190556216,1864
253,262597802,705
254,1401587503,96
255,115347056,165
256,61100393,1709
257,44832048,731
258,5922492,953
259,86898453,460
260,67260316,8489
261,16807138,265
262,330204287,1
263,188958912,748
264,264592645,843
265,321208495,707
266,226892315,193
267,431276322,224
268,46824720,1771
269,226559684,2
270,188957636,233
271,4823331,365
272,137620217,85
273,6334512,15097
274,536900269,5669
275,15533683,182
276,74164396,194
277,79879411,1256
278,113231664,459
279,5959512,2604
280,446144748,250
281,14504167,586
282,308352516,255
283,157838780,78
284,126576320,145
285,110656147,2146
286,173642170,712
287,348960791,1
288,51946520,3047
289,54177014,234
290,181030928,9101
291,133195462,272
292,112332206,808
293,107456257,102
294,193121838,37
295,93769288,195
296,3826971,997
297,3283111,2816
298,15634640,411
299,87831862,303
300,328594457,144
301,14615969,632
302,87629270,296
303,259626363,1726
304,9844882,1811
305,70543994,248
306,61981681,79
307,10085072,311
308,110414413,1
309,13920802,1242
310,4990391,690
311,75511281,47
312,87132265,802
313,111531893,2203
314,50261652,803
315,112123911,177
316,30471053,366
317,92210132,539
318,109179757,2080
319,358070921,44
320,63440921,5
321,49908281,619
322,44374984,462
323,14597407,360
324,5430402,790
325,246621292,62
326,6633332,81
327,19633123,366
328,83120489,209
329,14864185,251
330,106103572,984
331,159431781,348
332,120788603,173
333,177453063,728
334,110319378,825
335,276015930,69
336,104067391,287
337,166146601,1471
338,63957760,1371
339,152300443,143
340,124080561,362
341,354643342,80
342,96911650,1214
343,79618017,296
344,112964986,1104
345,175627591,503
346,208402151,70
347,113330952,248
348,345327668,183
349,156905361,46
350,161947082,131
351,179398387,161
352,91937862,73
353,6863252,4723
354,281025181,5
355,15307774,125
356,85260078,120
357,73655393,179
358,110296133,485
359,61160222,94
360,212106070,12
361,9452222,481
362,96530000,8626
363,46073350,50
364,310335997,2484
365,154437813,84
366,206939892,4149
367,125648986,590
368,87327309,1712
369,5315702,1348
370,122007213,19381
371,107287909,429
372,8268922,287
373,14990750,420
374,160384978,68
375,66309597,863
376,106397758,84
377,142643736,625
378,11215412,698
379,92684796,1163
380,55141506,615
381,77710263,3868
382,93845234,273
383,98272471,31
384,87398713,731
385,176362702,376
386,87370376,4
387,15514116,510
388,93156690,926
389,256837696,3
390,6657512,3113
391,11036372,358
392,70644494,635
393,169016337,103
394,146928799,920
395,211176264,97
396,27896500,114
397,125001244,179
398,175426072,96
399,160511568,686
400,5398282,1011
401,8285142,1907
402,6590942,622
403,119768657,664
404,5373062,906
405,199567383,296
406,110322616,192
407,91742777,956
408,44525291,552
409,131509391,317
410,54530107,1014
411,73385376,384
412,85765650,1172
413,55277491,495
414,15862381,99
415,5449272,730
416,106378628,904
417,105336576,206
418,126552948,843
419,48265694,154
420,83086661,884
421,5497592,1838
422,5612402,2167
423,99182435,490
424,20025529,435
425,34164762,171
426,77965092,136
427,132437873,1040
428,100490469,440
429,166396618,125
430,11156872,328
431,62784903,10
432,60861173,145
433,193016932,15
434,111791023,207
435,52704194,17
436,99213874,208
437,123277430,346
438,130463408,305
439,154508598,65
440,2684891,901
441,125045513,714
442,5677462,1433
443,5889752,211
444,46804135,795
445,129845830,60
446,150127619,70
447,74615819,150
448,5605662,1143
449,102238257,1609
450,5372912,2306
451,4450821,1360
452,11406312,335
453,6727232,1245
454,102650537,383
