,id,friends_count
0,1701129973,13
1,1349175483989188608,6
2,19879313,875
3,15614141,7886
4,19268706,10416
5,942937158008090624,28
6,30354991,734
7,939091,47
8,1103138271511556097,36
9,892219807,1998
10,1067031350,259
11,553317651,200
12,333028598,333
13,2325782046,168
14,1103518614982819840,169
15,165442817,298
16,760607159625416704,2014
17,2997715500,382
18,2438855581,569
19,15808765,88636
20,30071492,2104
21,741150194,833
22,2504654036,1841
23,46016927,65
24,10828932,825
25,17941270,719
26,169686021,210
27,21319189,334
28,926620369,1792
29,930334285135073280,164
30,1172874609970044930,45
31,2414917170,292
32,2414915599,316
33,3506008401,61
34,1050402325817450496,21
35,715589317,508
36,626083397,512
37,137862496,2914
38,172049453,45
39,18197476,123
40,1737401,58
41,376037062,945
42,515678871,1628
43,813286,591053
44,62334267,1666
45,958528626911215617,7
46,790136510,676
47,67450898,361
48,764132650760089600,2193
49,853165309200658432,251
50,172525647,2044
51,15370327,84
52,4120783180,1122
53,57123810,56
54,17553183,95
55,175132069,1246
56,7792192,1217
57,14221338,1243
58,22692392,2250
59,167141514,234
60,50773530,56
61,2835644036,628
62,41144996,943
63,154221292,2801
64,135650513,224
65,19289677,1624
66,735213243136761856,70
67,612890576,262
68,2437464937,19
69,106129710,487
70,233425639,16731
71,25521487,123
72,47457099,988
73,588605921,134
74,4118718312,164
75,106628451,3522
76,247503369,311
77,15442320,314
78,286299293,91
79,10594232,85
80,1569465510,408
81,46008260,65
82,2891214152,279
83,394982787,294
84,1231369700,175
85,230624186,1046
86,28498592,121
87,1529566500,315
88,85967211,1019
89,22649328,884
90,2893671555,56
91,22030851,4122
92,257470344,1567
93,2209005744,140
94,376252222,213
95,1935060716,15
96,930588512,39
97,581483024,215
98,298269521,42
99,20282205,1008
100,2331121740,33
101,68963295,1181
102,42924530,1251
103,19267963,588
104,25485897,485
105,59949396,347
106,445192732,269
107,28784789,2216
108,1586522588,76
109,24277551,3291
110,489910226,403
111,1007610960,515
112,260593,391
113,262324131,373
114,62411197,384
115,279650865,147
116,118685634,1274
117,18837270,584
118,157003360,307
119,275575393,477
120,36973087,5087
121,15901190,318
122,17666949,548
