,id,friends_count
0,3350988113,227
1,309366491,749
2,1244918645215465472,143
3,1375489727646855174,134
4,825917030222008320,82
5,1396993175273803778,84
6,494551792,553
7,623181691,119
8,1290228431607693313,2095
9,1178987068145487874,90
10,303473272,182
11,1707271242,695
12,511013563,2219
13,3124559399,719
14,198967540,163
15,967679487889608704,4278
16,1307739696601149440,190
17,17220636,4
18,1273758468223184900,25
19,4747843516,3492
20,1126419795363160064,74
21,403303751,351
22,895771790676549633,145
23,1363074560942301185,608
24,385560056,1559
25,1310888946826608640,31
26,147039284,623
27,710017673669771264,200
28,1354565831057952777,4194
29,1080050382448013313,4046
30,991059922069671938,661
31,169172939,715
32,728143558897635330,466
33,1106089823406903296,49
34,172371375,290
35,862629909210038272,103
36,843172748075655168,313
37,1323375523364540418,129
38,921972809534005248,190
39,1361287350920359938,1048
40,1181175650733842432,5834
41,425638196,457
42,1365395066387369986,155
43,1174261064361492483,78
44,1359830679010304010,110
45,317400261,38
46,1366778588637315077,28
47,1183543583741239296,3130
48,1216202252026662912,2453
49,1273763148269576192,1517
50,1213792723515232257,7163
51,926717833135968256,244
52,1633831880,16
53,421257512,7953
54,250255286,2339
55,2910840034,2543
56,710163332,140
57,1295389479109300225,3
58,1300652691245469699,20
59,3380570050,7472
60,3294673308,167
61,205408283,6246
62,1377442717874147338,229
63,110231838,371
64,301084359,611
65,1363090714960232452,60
66,1161640701114888192,3827
67,213831646,3214
68,2191688603,2331
69,225887277,575
70,360857182,1219
71,1178227217144434688,2627
72,1197557689078956039,340
73,1272220597548986369,25
74,1154164041281167362,14
75,822525207705329665,3999
76,1168206885931143168,45
77,192661690,4043
78,1325482896078069761,64
79,630584948,174
80,888307759,354
81,4337923514,458
82,3236468361,607
83,502111935,937
84,1005498583225954306,7125
85,86088116,618
86,2992549601,92
87,1323061019095240705,49
88,1041324591136665600,406
89,1382974781604106241,102
90,208183254,150
91,900410537388986373,142
92,1374428147781758988,73
93,1215410874732642306,51
94,200115769,1049
95,49948042,395
96,700661996597809152,1852
97,1622247943,6655
98,749373409696550913,195
99,1380113955331452929,767
100,1376917815823859713,146
101,1418040842,161
102,155784594,2352
103,1322157948227985409,57
104,1021429581390188547,191
105,803321113379934212,22
106,758041924036997120,61
107,788895135929143296,106
108,1326150538036129793,791
109,19725644,39
110,2789922939,895
111,478619131,253
112,880427254358175744,613
113,1244295633277792259,210
114,1216035558977347590,89
115,1355849556626452486,91
116,765674258878066688,95
117,820773276897120256,1118
118,393982648,174
119,1230058914,371
120,1242969526578434058,273
121,2488710937,2282
122,100820246,193
123,733161547741204480,288
124,2775136145,449
125,965872703398924288,316
126,787011433,2444
127,821476352796794880,239
128,828223942120861696,1670
129,963767374175490054,21
130,386877228,775
131,430782890,593
132,16830959,383
133,17633962,895
134,4890067858,489
135,791776626,309
136,151915879,1013
137,151915879,1013
138,4241407109,420
139,4196983835,18
140,380324722,128
141,1253557821754523649,1
142,1633066218,424
143,1528624087,11221
144,942243695407063046,3
145,1010027713,334
146,59758575,6800
147,390331748,423
148,1112718595153383424,1305
149,1215238771001757697,849
150,462213604,264
151,369959165,639
152,1057351585087524864,190
153,1246206312263962626,112
154,1131252286997639168,5417
155,1097862823533776896,285
156,240402040,2339
157,3401131829,377
158,1344657837792915456,2703
159,301002789,1019
160,1208125119878578177,695
161,2780429016,306
162,1158703183809732609,112
163,1224822256674754560,76
164,1169313336145715201,78
165,964053459640160256,3109
166,999290313536622593,67
167,1368841982118871044,30
168,188718584,286
169,919643668117643264,124
170,1359535593676505089,1088
171,1290457523275931653,168
172,3007687450,362
173,1230272821445693441,9806
174,920023062115946498,337
175,1000898094115049472,3550
176,701808796394504192,583
177,461219709,310
178,3297800884,333
179,262136892,222
180,944445110074437637,62
181,525398375,109
182,597594218,483
183,584062662,170
184,1115238539195817984,13595
185,1057516135,1003
186,1345032732573839361,472
187,1006784067214430208,1529
188,2409226290,2864
189,755500092245831680,213
190,1427616577,2663
191,823022172826439682,145
192,729313484572332033,88
193,1094976916858187776,2971
194,1364524360241983489,169
195,1220335695098777600,116
196,557828551,59426
197,2985873971,211
198,1363243691020853250,114
199,1359607319517159438,32
200,273115713,12839
201,4827909832,21
202,1011356467113353217,41
203,1676841751,889
204,284275399,216
205,1171699921,867
206,251235929,1031
207,2729941456,295
208,1313219111107821569,55
209,3438270141,1046
210,149841143,807
211,174307074,30
212,36803580,9
213,1145070606,757
214,1451773004,221
215,822825713615175680,1562
216,1164068685071470593,334
217,294089606,404
218,809118942937628672,277
219,1294273722040365056,821
220,1265042883142393856,540
221,704522262,243
222,980734020,565
223,34266199,754
224,1350509863290417152,224
225,383447715,274
226,370295721,1615
227,23495725,1214
228,1155538368673058816,220
229,1050376727183142912,37
230,834853512995540998,130
231,2999619141,844
232,125337797,1031
233,1346827512249282562,270
234,36633911,1094
235,82649598,715
236,1202653213436055558,1074
237,1094907285653078017,9337
238,2724499975,335
239,1674006864,34992
240,961084783,295
241,1186936839317393408,60
242,1356246178111905795,1
243,1324017075644297216,3844
244,944632008,692
245,99202185,197
246,502225257,1051
247,209770332,303
248,3662653095,614
249,1014361901101436928,538
250,257593896,795
251,303186920,589
252,91901801,832
253,2339820838,170
254,943503300187639808,319
255,934594808445898753,389
256,942400326359019520,10
257,804441319,361
258,76739159,268
259,293648727,665
260,609561243,5332
261,477955315,265
262,2172769734,237
263,154988959,488
264,816875450194501633,151
265,1270671637541728257,327
266,555532681,262
267,1069802341321236481,45
268,47787563,195
269,1889770135,126
270,14584077,3642
271,792683610,478
272,1351338765567066116,23
273,251430472,520
274,714337104009031680,36
275,17258481,306
276,2754746065,763
277,68648948,476
278,4452038483,2
279,52511726,4841
280,1350090627954991105,99
281,328047891,14454
282,2949902531,2297
283,192945691,1261
284,2390893653,88
285,954411542656749568,352
286,1200093953816760326,114
287,507507613,263
288,308033379,70
289,1313192563575267329,35
290,310280406,251
291,4056411503,750
292,248187579,779
293,524524991,6492
294,731069484,1564
295,374406220,82
296,1262155981963833346,3988
297,969061474860716033,2
298,3352902735,851
299,1006665713485078529,474
300,1239630352009891846,8
301,259290563,972
302,319876978,587
303,565495076,505
304,317437144,1263
305,252320526,702
306,2582772392,657
307,110640014,985
308,748864401852145665,658
309,1245503254009651201,4430
310,1098622663747088388,8
311,1298723217276669955,1684
312,1001212216815898624,193
313,510865713,629
314,787101968,1105
315,14746182,744
316,12044602,418
317,792782917638455296,16281
318,18490578,40068
319,2439095358,56
320,394551375,445
321,140980601,237
322,44407505,1803
323,378885620,12
324,1292563340938616833,48
325,1074409383830929408,91
326,184191097,290
327,10796312,2150
328,1345478928954175488,89
329,3061001585,1299
330,87827170,386
331,149937514,62
332,735100619120386048,495
333,1342846859971342337,42
334,865866563370586112,159
335,193774185,2912
336,792465672043454464,610
337,3252972915,122
338,3024885041,643
339,1227351340298514438,3199
340,3138887499,1876
341,2915987998,1803
342,186446765,725
343,2386981290,874
