,id,friends_count
0,1189270497910874113,696
1,1177095788746264576,62
2,1293159402757857287,9
3,925457674963124230,617
4,994723213694373889,1893
5,64911735,4276
6,4227870755,78
7,1217445884272705536,76
8,2387330368,603
9,2441666255,8812
10,393930113,1716
11,2188319815,265
12,19608297,149019
13,911357721009586176,4077
14,1295764249088671745,3
15,1258507153276624896,8
16,1379594987558428673,2
17,1352831528817065984,408
18,875691745710927872,585
19,111910476,74
20,3122868355,2
21,65045121,5922
22,39253470,1849
23,26319610,230
24,1243196401439277063,118
25,226244906,671
26,1382262855123283970,3
27,14538254,152
28,42451620,741
29,1033714559184502785,750
30,56149813,2975
31,1001499086162485248,69
32,4657147706,6009
33,1213020143137124352,426
34,25825321,173
35,24700996,2303
36,576682647,1422
37,1004266051377381376,60
38,48665654,2469
39,95876495,905
40,754006735468261376,769
41,1321540621090365440,351
42,3313360990,1458
43,1035500682546225152,337
44,844696955095801857,37
45,541577228,2155
46,1041296899892862978,864
47,839813167,964
48,1328046888944332800,825
49,2515725115,138
50,255747911,741
51,496905813,697
52,20374624,5564
53,42033241,500
54,1046743021918867456,875
55,138271101,2154
56,66545200,560
57,2400231607,942
58,220474739,347
59,3056307455,826
60,20085336,357
61,2891878077,75
62,313531067,961
63,879782073329790976,786
64,721390246756282371,1118
65,3661194435,1475
66,338604482,774
67,26351685,985
68,769368614,186
69,2199786713,3692
70,1015705629795733504,634
71,958352452629270529,3794
72,51584621,1318
73,332637009,404
74,780931796502323201,636
75,715589899009855490,1064
76,3218282421,1609
77,758420997380898816,735
78,25773458,709
79,21478740,3824
80,166804231,1321
81,1645711686,179
82,3405261700,256
83,435607756,872
84,1170287667910778880,627
85,234336893,1831
86,1357439775507173377,34
87,250887629,707
88,43350469,2775
89,37742720,1372
90,309071619,446
91,929918032071315457,707
92,1356352697125974016,105
93,19651284,2079
94,312009012,284
95,1151340112955019265,422
96,817083,1007
97,1105838381622329344,144
98,1353714651276734470,2
99,358881865,606
100,19446079,583
101,465468937,69
102,3246772805,1026
103,1001273204525150209,1676
104,3422247825,1176
105,17214479,710
106,2845314747,1573
107,936768091769442304,476
108,18784474,1088
109,114025797,836
110,138529812,419
111,924936046491717632,63
112,860013390361657344,1728
113,1230586851322482688,353
114,904029447954812933,412
115,2756312148,262
116,723304494092578816,1073
117,1169692469606281216,11
118,54371309,922
119,15033845,6965
120,23944798,7438
121,175180732,1016
122,2644697608,1607
123,826740883,486
124,26180278,1508
125,3300654993,1561
126,1351346086041055233,2
127,1100525378043604992,799
128,1329070205608157187,324
129,710984775755034624,713
130,14164724,2881
131,52551600,1
132,114709222,1468
133,27987687,1166
134,835969639851126784,32
135,26658523,683
136,1153531650170609664,2096
137,756023814014676992,153
138,341773670,192
139,1304051396942139397,234
140,1331018240470917120,283
141,43742834,4910
142,256824557,683
143,45579282,214
144,1112172085,1726
145,772320474,1141
146,1034580485354217473,461
147,21573865,1466
148,2276698777,613
149,166747718,107
150,880610205251231744,167
151,1028047537431883777,399
152,77092081,470
153,38251403,3988
154,1316536928393744384,8
155,1151788930976681984,171
156,981650354369712130,771
157,840686037055754240,407
158,117272131,2735
159,1327824893656829954,84
160,11788382,168
161,2615789766,442
162,502381727,2003
163,110509537,309
164,1280215148750348289,31
165,73251301,712
166,2662026451,3
167,1333935258845241344,85
168,65356121,1170
169,1019322561824296960,843
170,161199620,666
171,1333800441260298241,2
172,922648591486787584,1352
173,393207402,46
174,17948810,4036
175,174151902,482
176,1292376426,1843
177,412806234,1083
178,798983698486067204,43
179,4220871153,88
180,91919470,143
181,864856772913184772,990
182,1084729783337041920,58
183,1247872630948089857,1896
184,348159543,264
185,165537786,1966
186,65294835,2690
187,1310275768191193088,46
188,344331268,309
189,1324810821550120962,2667
190,1324477660182007810,8
191,1313147693628297218,81
192,1303616326360072192,6
193,1256273835894112258,1
194,224130611,566
195,783792992,1674
196,143779403,2624
197,22245616,1191
198,1297095712623276032,161
199,2520869437,845
200,1310318614671577088,1
201,1436973182,297
202,40719401,879
203,26939677,565
204,1039273670630227968,760
205,490932793,419
206,39357410,967
207,3128464580,78
208,4530808576,12
209,272071608,980
210,292265927,612
211,134146476,882
212,1977449443,145
213,69435513,490
214,3196193025,98
215,3283525548,149
216,305347108,1511
217,506408259,458
218,794457463697215488,311
219,1276207987514900480,1264
220,191760311,98
221,1215242621465042944,78
222,74824036,912
223,277225326,11140
224,936201302115266560,985
225,1139027779,151
226,1238918752315596804,2
227,447144378,1189
228,933383114121809921,333
229,1253396959425171456,3
230,18430758,830
231,1924193047,56
232,20922014,1169
233,118803888,1858
234,1235610347500974081,169
235,20332925,521
236,1234963016677875712,12
237,1096426088413253634,395
238,40420257,1328
239,1081298037711036417,17
240,3996794595,2280
241,2734135316,934
242,736812920294641665,761
243,1221489445452550144,150
244,591672691,491
245,1377451009,3
246,421542096,505
247,782267493700235264,50
248,22419487,1894
249,1028115176149667840,340
250,1182041806294409221,1
251,15977222,1178
252,1104840823471001606,130
253,15670825,1741
254,1022746874980139009,37
255,2171345792,283
256,28680544,70
257,188564183,947
258,1100933556522508288,7
259,2444019684,111
260,29472053,2095
261,4882743003,11816
262,1114561434086723584,2
263,1199812749469126657,1
264,1001195389087707136,1
265,1700725878,404
266,145816941,702
267,1134905466461593600,43
268,920852919569743872,417
269,17062358,5523
270,31173665,1510
271,138203134,3240
272,2870653293,618
273,841680337776320516,5
274,864926050035400705,15
275,334862183,961
276,282738697,911
277,2420931980,247
278,62606201,853
279,4492836553,267
280,1101164758169014272,223
281,1056768882,969
282,853092074048147456,120
283,955988804116078592,4
284,384747994,422
285,1175696047282282496,37
286,816439710478438400,1
287,66173835,1437
288,514794495,101
289,324886335,2388
290,1686323288,245
291,25725991,3825
292,724030405561606144,251
293,215394809,1
294,867929010877190144,861
295,1143687311814733826,57
296,423694230,285
297,1091789911185915904,967
298,1100540848041807874,29
299,1043180093122596866,78
300,1150993041513177088,2
301,907082526749073408,69
302,201189735,617
303,143596802,776
304,26259576,2758
305,126819958,1673
306,717871956,3309
307,22299676,1118
308,6579292,76
309,96997907,666
310,1135380052693020674,194
311,97456345,584
312,29634406,946
313,811449805,257
314,97507777,1100
315,39291341,996
316,319036126,640
317,1161040014,845
318,1098963160793604098,215
319,2944255876,415
320,3255899198,913
321,1639541946,1867
322,1069882513009664000,9
323,89316295,3618
324,928022995964190720,285
325,19128366,723
326,20142313,459
327,23489657,1018
328,356314733,297
329,2328488378,119
330,1115297680224206867,226
331,19636255,737
332,25557638,4250
333,909696278895976448,470
334,2975358129,2065
335,259540958,145
336,996421041349189632,172
337,3224409977,737
338,1067852302663458817,4
339,182236262,691
340,35230957,551
341,108149595,1351
342,1001265933686595584,142
343,925892132,162
344,1022005829346775046,2
345,2789031017,940
346,257248977,267
347,2999158160,888
348,341924311,719
349,135314463,618
350,2262160099,181
351,729174626765549568,13
352,19413393,705
353,968034160408514560,100
354,91593332,133
355,70975451,376
356,102163531,2401
357,2574908766,514
358,972890172596588544,109
359,983791062228533250,22
360,918363298315190272,428
361,763385918073937920,136
362,158529107,653
363,134862669,586
364,881645307720806400,32
365,274200127,696
366,902802427321122817,163
367,3362556143,59
368,1322735690,461
369,870368466359812096,37
370,20669032,932
371,14717860,878
372,64666921,646
373,3355313961,78
374,966668130851479552,8
375,3346646219,768
376,835134467559784449,71
377,1039468226,2983
378,81351233,771
379,833266020609572864,6344
380,15848919,2000
381,809034396774723584,33
382,312068280,234
383,784912,403
384,901170317678215170,351
385,818255727311495168,130
386,958318010569297920,96
387,4806346276,2769
388,2980756187,126
389,150151699,12
390,1594071944,42
391,188668717,780
392,7963802,277
393,81285400,99
394,123243290,236
395,15498132,835
396,2979430185,94
397,625320955,977
398,909499812864827393,130
399,16874152,330
400,706983539275907072,171
401,900609629742178304,379
402,897846985843257344,70
403,4039941853,1
404,502088521,975
405,1023178838,1248
406,727930002805686272,224
407,785631337021571072,100
408,1061485951,67
409,3687011242,5
410,3299948276,56
411,156557697,306
412,870566128346697728,29
413,196142659,771
414,460589688,315
415,862264836306214913,51139
416,2587658342,162
417,451515541,989
418,119341643,290
419,1475276150,403
420,783115908529225728,3
421,2981954027,236
422,204449828,451
423,973763077,66
424,211215142,1383
425,319904285,80
426,84447226,161
427,119958446,595
428,522519631,1174
429,813286,591603
430,791590997981626368,11
431,811287087773351936,4
432,2912720691,392
433,59032271,1125
434,172432205,807
435,3301478609,195
436,34229519,691
437,87755333,499
438,2455748376,770
439,4855947899,247
440,2686647145,197
441,1533722940,74
442,22938914,94
443,803293184809897984,1
444,22403262,155
445,50084102,565
446,532242664,1204
447,316801465,1079
448,739898149460811776,176
449,754604381048344576,6298
450,217093542,611
451,2878812992,529
452,106109075,125
453,14140885,836
