,id,friends_count
0,24700361,1940
1,18892183,968
2,1967409835,1372
3,15410058,20
4,19759597,171
5,18653813,579
6,1364980260719190018,580
7,8695992,2956
8,1158790952032657408,79
9,431947388,88
10,1288226864457084928,1
11,1211406341681512449,2455
12,45036289,935
13,142415193,30
14,92239108,1374
15,1096383074336673792,522
16,20841000,1859
17,1077971,1371
18,15454949,1416
19,820988845307162633,186
20,20585994,1102
21,147915842,701
22,501168399,617
23,29885986,1000
24,887437868963987456,355
25,1090141,1377
26,15465364,1623
27,274626857,4
28,16669898,5
29,3315264553,2
30,41468683,746
31,51462770,4292
32,12273252,1677
33,330590874,189
34,197283387,232
35,97737085,449
36,24742040,16361
37,1278364754424127490,3
38,880523167432716288,112
39,14414286,1201
40,197263266,29
41,73406718,15142
42,40519997,7222
43,288538320,1253
44,2512848212,69
45,718094721877458944,113
46,1276207987514900480,1260
47,252987498,2967
48,2542207602,2
49,980267985968488450,751
50,18218334,201
51,16913772,928
52,41754227,212
53,5676102,10270
54,1648629770,432
55,1248432990604034053,127
56,2235415174,1790
57,1253831099123458048,86
58,464209765,577
59,16403943,714
60,1545369037,3074
61,111323990,1282
62,6862582,98
63,1141366784429154305,233
64,1219572811490058246,69
65,1200510515585388545,411
66,1202104379890896896,112
67,1149923793864761344,215
68,59210026,2123
69,1128088372495486976,2
70,35069260,1411
71,1011721230385385474,4
72,1193981281488519174,3
73,924693177864515586,416
74,788287705,1477
75,249834306,440
76,26981455,1341
77,193570988,310
78,38202816,787
79,20019868,407
80,1242215282,1201
81,273768729,863
82,16788716,2274
83,918959443706105856,416
84,809179237609521152,2
85,16822114,3183
86,47319664,107
87,51508924,52
88,11532872,150
89,2993751197,687
90,15670515,1355
91,459973936,888
92,24179879,233
93,363680182,2363
94,23678636,32912
95,1035810098843734016,108
96,1004446849,259
97,271600721,182
98,1239942097,390
99,20000536,1644
100,761232047641886720,569
101,147932302,16490
102,943426500933677056,63
103,1424721133,937
104,101026519,462
105,232410618,329
106,2902162407,3792
107,821741524404695040,1
108,1157784678,2794
109,745417038915461120,23
110,1162437608,53
111,187607140,322
112,729339677266714624,139
113,105700368,289
114,12144922,62
115,2488500895,612
116,270462765,234
117,631130905,409
118,2161502682,1075
119,36311369,493
120,37880817,413
121,16334724,5583
122,561527722,410
123,4395671723,10
124,237260934,227
125,14208474,120
126,15220473,195
127,3367367859,42
128,45425213,1625
129,43991139,788
130,207670831,287
131,22775788,1021
132,3058712326,2
133,15649806,8376
134,24960459,590
135,39770840,208
136,57961883,446
137,2830407130,43
138,2752387494,888
139,20571756,255
140,532406707,1056
141,920737645,2812
142,224302668,419
143,256564842,2144
144,318294479,541
145,137112281,48431
146,705393953,113
147,390983145,824
148,116214041,764
149,362144301,933
150,246318475,164
151,580852591,212
152,589135390,1191
153,23201542,627
154,50257789,710
155,12223,272
156,306453272,415
157,635084472,795
158,196618084,1672
159,582697322,605
160,605700052,72
161,141352418,1006
162,217946638,986
163,31374719,2770
164,563984464,138
165,20125664,754
166,42980449,220768
167,516879408,562
168,499206922,128
169,234731895,896
170,350246737,391
171,67555804,281
172,118479468,362
173,288680702,373
174,205278393,43861
175,43969044,1489
176,58749618,965
177,20078818,496
