,id,friends_count
0,1333425453361549313,2
1,378280654,123
2,1256156144386453504,343
3,1211307986594910210,126
4,1255872976874070017,99
5,1023536974127222785,356
6,750212333461336064,195
7,1334128439889039360,4
8,1089738851285782529,253
9,277861096,103
10,1295693077156261888,4
11,1225363224855400448,115
12,9850212,293
13,125381251,1231
14,4730578188,679
15,1306264543534825474,10
16,1308025694782255106,122
17,872726514504048641,2024
18,108238276,343
19,773280684173463552,18
20,877452224,18
21,1239348776977854465,493
22,1223265061835161600,108
23,1020454227334721536,15
24,1289042192401498118,439
25,1280800461616889856,27
26,904784535904108544,23095
27,1213089740360044544,941
28,175015447,65
29,274028830,4
30,25991694,495
31,797003573422788610,441
32,59736777,15
33,2357816610,8878
34,606233074,59
35,680653,245
36,339588262,49
37,2958420428,385
38,2262516668,12
39,1110401958420987905,12
40,1070085600,411
41,1098573259438575616,252
42,1302733058,806
43,1121389991681093633,1067
44,68548879,1044
45,96497091,370
46,850043768841437184,260
47,95014181,276
48,897027563725365248,7068
49,267446672,160
50,51894123,3294
51,838180383774519296,164
52,1278908293,1
53,1176118009082986498,109
54,1148869496083320832,761
55,5335922,762
56,21726745,129
57,69537115,2567
58,939082707757285377,13
59,75911397,7
60,77907829,2
61,317070494,16
62,56317736,737
63,5596942,1489
64,78532067,15256
65,205190650,33
66,134810707,1162
67,2758630320,706
68,916892883126329345,68
69,3280227338,1248
70,1148084811094884352,111
71,116548789,158
72,14293294,664
73,94804513,3108
74,769399828732321793,197
75,2352572264,7
76,143314925,60
77,17148616,23
78,411350248,1632
79,96515370,61
80,94294070,8
81,72841140,15321
82,203895371,409
83,2318964379,599
84,961800828066570240,7
85,1016324806713593857,1
86,250101239,136
87,51693910,819
88,239762126,338
89,282532837,11
90,4533797059,123
91,341291799,54
92,265729787,61
93,124642767,57
94,321277326,1292
95,2711174594,93
96,209952140,98
97,216942348,80
98,14439113,212
99,89613005,108
100,69231967,261
101,631001325,48
102,886222603,13
103,2156056014,52
104,2984221132,393
105,166127978,1533
106,3219229201,742
107,3282859598,938
108,2362430322,4
109,52699220,409
110,1899571574,184
111,330828874,193
112,586671909,2
113,162644638,2437
114,267577631,218
115,111935933,1432
116,620850051,5
117,61699330,100
118,361589852,99
119,63707410,1238
120,272016487,140
121,58197599,1517
122,152301535,850
