,id,friends_count
0,988844666,570
1,327857934,147
2,246833884,1406
3,481198879,332
4,413791751,1333
5,703239848,1
6,242873822,339
7,294214351,3
8,328157802,767
9,5536782,28
10,185314895,55
11,28897926,51
12,44335525,61
13,311932430,12
14,18185862,17
15,50393960,281
16,148711787,44
17,58531272,624
18,26565946,319
19,242245578,462
20,278235826,376
21,14230524,119805
22,10228272,1202
23,27260086,289485
24,245958361,43
25,20536157,292
26,16409683,368493
27,9547792,17
28,155659213,56
29,245956466,44
30,2425151,723
31,140750163,626
32,368157378,1043
33,96951800,95
