,id,friends_count
0,801052639056175104,4622
1,927900056354619393,176
2,3108673861,1186
3,988296169225777152,2039
4,1185477611780075523,709
5,1047058154557771776,651
6,3016000392,3035
7,1258402206362906624,1
8,1087850312696659968,290
9,53378116,2954
10,852820637710114817,244
11,2508679326,9672
12,807694432912822273,2490
13,149426229,2995
14,99237310,4436
15,604111956,574
16,210517290,495
17,2195154559,293
18,3233574788,2385
19,2987362604,599
20,379498579,1922
21,3498882013,2296
22,68873810,4748
23,130845243,4280
24,2459506933,2456
25,960560807854579713,2157
26,11277622,4633
27,117396941,225
28,1178190971009290240,311
29,2842479697,700
30,2366764615,498
31,3291877068,128
32,1527581726,361
33,527356411,631
34,67406237,5001
35,202379777,4578
36,113917629,157
37,185687921,1325
38,133572655,297
39,2257877437,702
40,1074302508342759425,162
41,324818801,429
42,982906560623009793,2540
43,813591997680271362,2680
44,1381316712,976
45,197420884,788
46,864533618634350592,1520
47,140875115,1369
48,937651002735390720,1115
49,250230402,94
50,124377629,1199
51,155553259,869
52,94113868,432
53,763606237166436352,130
54,814686238183604229,52
55,180901195,409
56,132915704,4920
57,864354098,919
58,2381814920,955
59,762135078818361344,855
60,719195506090508288,4995
61,131837164,554
62,200061643,424
63,118353484,1148
64,101213567,3001
65,96435197,4999
66,173459091,1127
67,88117099,4953
68,751002032371367936,532
69,956417883164221440,1368
70,2409027422,1224
71,869987615637766144,23109
72,217084944,2418
73,128846345,4974
74,314591114,3205
75,265225095,1726
76,16051333,1875
77,183681355,14909
78,141253209,3182
79,130808918,1490
80,2981833832,509
81,207190765,2422
82,1018068540178305024,360
83,519977263,1536
84,488944193,2412
85,1055127448252112896,5
86,26284229,2427
87,148574000,937
88,810367880944447489,1394
89,1021453105622159360,12
90,1021044057101905921,33
91,3022221332,3764
92,61788096,4999
93,145270124,333
94,999164523633303554,1500
95,2338513556,352
96,983617867336699905,1281
97,879907327184224256,3682
98,139018209,676
99,219159477,1795
100,2900032483,480
101,65562173,762
102,156752637,516
103,2279298458,1002
104,3314194130,364
105,166853601,4033
106,22484575,1943
107,190506628,189
108,1059398192444301312,131
109,107547426,1088
110,250612614,2850
111,249393307,31
112,534644550,550
113,19811763,1482
114,69713043,332
115,110500859,1646
116,60013863,1380
117,96955409,2266
118,416784285,1566
119,2951967871,1045
120,2920316455,4765
121,12770992,1489
122,2333460078,245
123,3074372390,9
124,64729904,122
125,87314986,3462
126,56085216,1786
127,46659614,4024
128,1838408118,328
129,137032500,888
130,3052396310,543
131,1029566981488312320,11
132,100744189,2401
133,157508598,807
134,2847288618,1757
135,185165251,934
136,754546359148032000,480
137,79037673,150
138,322653795,2652
139,2800744316,459
140,1017669420485758977,55
141,769660638884827136,4426
142,971268242,1265
143,63211685,2490
144,1583085799,241
145,3309724100,440
146,94964161,179
147,3494671700,361
148,1399220275,1310
149,2599146008,619
150,1424050314,10
151,3280530120,958
152,908742598533144576,2568
153,709827630879510528,1219
154,2338005931,347
155,3097432027,263
156,2433560840,732
157,3024265242,261
158,2577834457,1559
159,429166927,709
160,80746745,2881
161,2369448594,2754
162,1217130438,765
