,id,friends_count
0,1047991073447006208,3722
1,333898004,404
2,1155192538535550976,14871
3,954036378,672
4,322845993,10535
5,5729722,8217
6,132424747,447
7,835309132509024260,1843
8,17139483,2631
9,1366928207849484291,3771
10,892275857779118080,141263
11,45724110,1078
12,19471123,1646
13,1332766881183264768,3021
14,459872442,1561
15,3404875323,148
16,1915033663,2233
17,749900314740920320,1
18,256322331,10
19,949593318933004289,2691
20,1159856901791858689,306
21,16964008,2269
22,96149284,96
23,14102215,753
24,295550309,15
25,1001499086162485248,69
26,538734371,652
27,1397176369772171266,814
28,28423984,56
29,37190669,1782
30,346809444,1396
31,25152456,722
32,781709393142353920,6
33,48462490,1337
34,22493307,403
35,52702323,1283
36,31220181,29
37,1634248890,5749
38,40353407,4281
39,552151606,1114
40,24252468,411
41,226018817,669
42,568519130,2464
43,824676543217668096,24
44,1395023928230305796,42
45,276707762,1640
46,540859151,929
47,912390018584346624,1210
48,1376118421428011011,38
49,111195065,75
50,798973032362606600,884
51,335060282,2266
52,51192843,796
53,1270744516413325316,36
54,574711837,602
55,21271656,256
56,32608512,326
57,1318357544,528
58,2797160101,334
59,920721821745500160,332
60,39253470,1847
61,1249159201085181953,9189
62,313641424,8228
63,13882112,210
64,843035659,1618
65,70775995,2089
66,1285358566300237826,1
67,14148063,1634
68,23023236,106
69,53631507,1005
70,19637934,661
71,65120103,1093
72,72423061,510
73,18194194,2872
74,165144110,8
75,1454315358,1193
76,14312841,400
77,493526610,8760
78,712427942320668673,363
79,1098294927774048256,66
80,878558702,526
81,7841652,998
82,1313314176828276736,1195
83,1257405510,692
84,1247888013436149760,4242
85,732678376306188289,1021
86,1265419340,359
87,2570490729,4998
88,543948739,5396
89,522052782,21
90,218166083,846
91,278114457,910
92,1235810148477571079,997
93,4200150688,1647
94,25069675,1835
95,12382582,3795
96,16794507,1386
97,16187223,1870
98,2770661830,859
99,86633848,2747
100,21634627,4645
101,51374196,697
102,2182637442,782
103,32826792,1223
104,2192324467,2783
105,3009673776,2983
106,416331270,270
107,827776722795913218,43
108,316389142,135
109,46335511,381
110,3252904894,873
111,1375680981936570372,137
112,2695096082,296
113,55376380,1826
114,329114639,2590
115,492034179,718
116,580503984,43
117,12575462,2594
118,31698536,1189
119,780804311529906176,892
120,4417440863,383
121,1353259867,567
122,2438767100,818
123,574023889,92681
124,246598662,379
125,1273064760049893379,354
126,1119935573354004480,671
127,1077510891619397633,378
128,896826657163677696,602
129,350594955,423
130,1147596255427624960,149
131,1360851948111597568,300
132,812632942681985024,88
133,1265172848861016064,343
134,3099901028,1598
135,309912891,591
136,16472748,836
137,2874355217,2497
138,78196762,3362
139,1241826176886325250,1126
140,1192160073897988096,1987
141,754006735468261376,766
142,89887215,7591
143,1081222837459996672,114
144,1354898820400877571,1
145,30826525,4782
146,1096205507348623360,8945
147,952050353813377024,24969
148,2345424087,140
149,505094729,388
150,229250701,3045
151,154049702,1916
152,25950355,394
153,817478267938566145,30
154,228540682,356
155,3162921175,33
156,911076713227882496,36
157,25562183,81
158,38489678,864
159,22708797,833
160,1353206920266407936,92
161,42707337,3646
162,32144007,347
163,767,16847
164,1256333753149878275,25
165,244972979,169
166,113250460,2286
167,1235599566751350784,20
168,2559182084,3344
169,844520976759111683,5705
170,67319718,1462
171,1116368654025678848,104
172,1145152027498078211,4717
173,40037996,26463
174,245013395,794
175,45607170,2001
176,157526840,539
177,24613002,4909
178,1969570454,1335
179,878446052,676
180,574795929,1969
181,260759782,907
182,567508925,1276
183,1078749802765139968,1441
184,19682187,3386
185,806906355214852096,6060
186,1238276356796043264,306
187,1074518754,2654
188,169280005,449
189,323417384,260
190,291921458,473
191,21212087,4074
192,1352064843432472578,6
193,952357945,151
194,826188678464675840,4953
195,25170188,286
196,16145224,274
197,2307187189,94
198,13493302,2446
199,18510860,238
200,774180818,175
201,1077516438821314560,1
202,905797748577984513,414
203,328679423,3357
204,208711264,822
205,86180513,2741
206,1147371328779051008,57
207,843520700535201792,4997
208,75641903,474
209,18880638,4647
210,14075928,8
211,158414847,957
212,16303106,42
213,1339835893,936
214,36712233,1248
215,622454613,718
216,779004722053197825,214
217,21872308,359
218,1258067808,281
219,23939188,3670
220,39547984,626
221,1328045730561449986,799
222,1308357487,105
223,1073689448821522433,29
224,351420607,15
225,418150182,243
226,335456523,283
227,73754019,7479
228,19974259,44
229,2425936077,249
230,24552090,172
231,6209262,147
232,1174535643424333824,131
233,19032619,531
234,568652009,103
235,33951140,538
236,98882438,1407
237,113707249,22
238,20117923,103
239,126406217,1716
240,362391461,581
241,236153428,1756
242,771833052,1236
243,13107852,997
244,19670226,3898
245,21713274,1369
