,id,friends_count
0,168624415,313
1,300167191,11115
2,170316633,23
3,401890336,627
4,493458421,30116
5,1117214262,542
6,55076952,1723
7,46931018,6618
8,17413433,892
9,2279469835,83
10,1412366977,24078
11,234360811,806
12,968560988,1749
13,112128636,246
14,167427591,8145
15,1193543336,831
16,234712591,1077
17,234440202,162
18,81069431,418
19,1588059596,27
20,149831938,308
21,2441852468,333
22,239408631,50
23,811959,418
24,1553981773,488
25,599003292,729
26,2373154458,2628
27,2428292708,1370
28,13478152,783
29,336071917,2788
30,236942183,1
31,379714020,98
32,551407846,98
33,576347871,51
34,282155332,140
35,2428605624,403
36,2220321007,307
37,2460483013,40
38,524807671,274
39,43851676,1330
40,2389598036,6
41,2459845596,25
42,2457481369,1613
43,989828622,221
44,1648279592,79
45,1108058708,104
46,2410067009,145
47,1127898859,81
48,2474196565,122
49,2378514828,28
50,210469244,1041
51,1676690732,22
52,309282265,1693
53,2409553763,3282
54,2294679152,2186
55,73533960,2712
56,16811248,938
57,2393109698,252
58,110382272,163
59,1463834395,493
60,127729903,1041
61,771259669,337
62,2265465367,674
63,632268581,10
64,27956902,372
65,1554712416,1136
66,278474772,326
67,30013901,42
68,760494572,280
69,152198730,14
70,2342393228,158
71,91541493,1490
72,2347800078,64
73,1000508004,2667
74,1642653440,1
75,622986091,86
76,2462977758,36
77,535231798,335
78,717875264,165
79,1635059198,4
80,15733218,2
81,611517488,133
82,16391737,5
83,1703451470,7199
84,755832992,25
85,2431846850,27
86,2180046974,1292
87,2432492004,15
88,2375841116,24
89,47984283,68
90,2333654724,7
91,53569692,612
92,166001627,112
93,1013515939,248
94,68580314,2
95,2358857431,29
96,309885449,664
97,34717352,4544
98,16126942,408
99,29441764,1570
100,24130986,626
101,2237982649,37840
102,89992468,63
103,1202599327,2679
104,568903668,372
105,44351644,1407
106,2303314909,25302
107,363846929,2876
108,394015406,10338
109,221999907,870
110,67647709,7445
111,2407823821,96
112,426532109,545
113,2300688529,33
114,610159127,118
115,47509892,62794
116,1598976638,9159
