,id,friends_count
0,1078284431142596613,187
1,4151931705,270
2,45654423,312
3,3149363291,404
4,800902683997638663,243
5,1179385381646737408,14
6,1944772783,3223
7,2977083957,673
8,2447468288,607
9,63513997,517
10,2617741357,83
11,18275182,423
12,2364767874,846
13,28496598,233
14,955468345473716224,46
15,305831124,93
16,760127010119319553,465
17,123580952,772
18,1176689743,913
19,2938441186,1355
20,15454043,1156
21,156779692,891
22,31354570,285
23,4439085743,12
24,174755426,310
25,788439348945514496,369
26,241204643,3292
27,814671903071895555,453
28,946495981,530
29,3011698847,405
30,718138563804733440,1531
31,16927345,1137
32,273445242,1849
33,47839287,2282
34,4035105976,1143
35,377809753,969
36,599284796,2385
37,761016622765056001,485
38,631454127,1559
39,393203003,1594
40,1092447405465833473,165
41,861110150064738304,1053
42,2818834777,557
43,2293009039,3519
44,21847241,1891
45,2984504143,2361
46,25678101,3277
47,27072201,3799
48,21540556,450
49,37040652,77
50,545506587,784
51,213486301,576
52,1136654900266487808,1161
53,422851517,400
54,760204792975286273,45
55,19564719,591
56,372328013,497
57,2374257182,109
58,360093612,500
59,1215375915280216064,1
60,402152817,3852
61,1329361256,647
62,330553134,742
63,65804986,1506
64,936391263712096256,121
65,96149284,97
66,164422508,3278
67,15398150,192
68,43444558,2533
69,31337780,89
70,968999162,428
71,382188294,343
72,46196550,22
73,15520253,493
74,876537215626747904,100
75,386959017,525
76,50550768,10445
77,15476923,3079
78,805070912697548800,198
79,2371982557,194
80,798566574944763904,4656
81,562612651,784
82,15472806,228
83,28108452,703
84,500145575,925
85,25482828,1220
86,838899667165450240,1
87,27012207,361
88,1945604605,600
89,38431897,346
90,2737631663,2304
91,209964319,2544
92,410251938,691
93,2285079211,338
94,2930396271,1236
95,293226371,1238
96,2896556799,602
97,139254251,84
98,17636894,171
99,188878817,1783
100,368702078,1098
101,868701661,412
102,17025377,3262
103,17825445,2
104,3536882723,4
105,319002965,459
106,989238870,1794
107,801830682,240
108,1704926844,351197
109,2456793156,4108
110,4253921553,423
111,1979399923,6224
112,3876484282,1230
113,586816305,3108
114,19273919,2339
115,39804874,1934
116,813286,591763
117,16572887,1371
118,357602371,1704
119,822215673812119553,11
120,30313925,228
121,2887196607,594
122,408942090,1603
123,14159148,1186
124,69231187,1563
125,18213483,3831
126,16153562,6193
127,64078547,330
128,14700316,20994
129,104530954,44355
130,17899109,938
131,33933259,695
132,4432431,9288
133,266201655,387
134,5911972,5106
135,782661222,328
136,29746880,128
137,42955560,522
138,40297384,857
139,2162826954,181
140,105148486,579
141,286219485,485
142,21774943,58
143,3307104321,543
144,19445522,1116
145,3437541251,289
146,1001957270,241
147,205827567,460
148,3401554391,319
149,103824426,1449
150,58361098,657
151,3623414056,1124
152,3568119017,758
153,1337418865,2335
154,2687842243,130
155,110145713,907
156,482346645,279
157,30096027,227
158,1536791610,78
159,822215679726100480,38
160,2738623337,583
161,3313443312,72
162,237799164,46
163,61626870,1248
164,987080287,717
165,506038952,2990
166,248462774,7152
167,16373477,225
168,23951376,746
169,606427687,252
170,281049103,1706
171,41187586,141
172,836402534,156
173,40384557,266
174,439345636,548
175,606496195,1343
176,551224783,515
177,768432162,972
178,399738989,438
179,298798861,214
180,279174468,233
181,15769731,410
182,20251338,696
183,3367758689,135
184,2731983715,2543
185,2474127800,590
186,3404413415,1575
187,3237193774,980
188,19290107,75967
189,3159435959,1684
190,30278532,727
191,166718532,146
192,491801330,185
193,39785192,458
194,344331658,112
195,3239204841,207
196,611972038,40
197,522409277,4
198,103744447,1221
