,id,friends_count
0,2906501937,68
1,748005590,322
2,1243603476,189
3,1035216163,57
4,331895239,26
5,458570552,8519
6,2315976943,50
7,1384675628,501
8,2680867280,21
9,2680894572,145
10,1176345248,494
11,956405724,56
12,769123364,267
13,246992614,14
14,423971651,83
15,387384545,271
16,450937601,1214
17,284189867,311
18,401610276,225
19,757449852,980
20,302214826,2006
21,327460353,2489
22,390348269,2381
23,453158447,1282
24,482297885,857
25,59350751,383
26,267993620,548
27,77488685,104
28,117432713,52
29,380009108,3
30,304725917,1006
31,295311564,34
32,49294403,53
33,203119758,194
34,55204456,62
35,276687628,170
36,1075278206,55
37,1035292514,56
38,1081221270,56
39,1029207001,56
40,1029321422,56
41,1029264650,104
42,989278764,58
43,1000746966,55
44,1011261318,56
45,972782714,58
46,959106320,55
47,1149546090,56
48,1602168427,56
49,447686518,186
50,74410859,275
51,65920629,167
52,160991545,107
53,248725806,564
54,60396993,11
55,197143705,77
56,34855095,168
57,256423799,7
58,50682950,10
59,1665998408,56
60,1325236152,9
61,809363450,90
62,848346055,63
63,248877722,122508
64,25043862,226
65,158487331,643
66,867986401,43
67,319807570,461
68,815989688,414
69,14872237,60
70,1497241225,113
71,155659213,56
72,368634756,161
73,117109734,2032
74,836008110,3
75,1238774719,207
76,280701704,294
77,274848290,694
78,44409004,222
79,1471033009,324
80,860500028,69
81,1317457704,440
82,2225384608,45
83,1138022970,66
84,1377802004,215
85,1428978038,7
86,867279422,216
87,2248459529,47
88,1584316819,50
89,1792501302,13
90,1494226741,223
91,870507644,14
92,203801079,1744
93,889627490,606
94,844477298,233
95,127031243,288
96,271486370,788
97,131889050,35
98,347438554,906
99,234064422,804
100,112756961,915
101,2482206763,1241
102,69887926,4
103,177641139,32
104,254274083,799
105,201128401,371
106,205243982,453
107,329233348,650
108,333623378,467
109,84485249,1294
110,175609100,224
111,130028032,178
112,73954053,888
113,41835291,467
114,85603854,1781
115,58531272,624
116,83860494,512
117,76345031,650
118,246967511,412
119,61519237,571
120,74705029,217
121,61714691,1034
122,69413371,605
123,67365132,263
124,86962432,1009
125,36483808,98
126,95970111,92
127,153433497,117
128,44670915,543
129,143490635,651
