,screen_name,followers_count
0,EstefiCruz6,2125
1,TuiteraPatricia,5070
2,AngeldelaRosa90,125
3,Hortensita123,160
4,najera_galaviz,91
5,antonellaverus,1874
6,dovak441678,5608
7,Manuelhf5551,5011
8,EnriqueBrado,276
9,CGutierrez78,331
10,Griseldino2,10
11,yave2009,432
12,CalMigue,138
13,WithMeYouGain,19391
14,Alex_Caribe,474
15,CentrosLimpios,1319
16,Charly_Antony14,1470
17,elgordote10,363
18,Mr_X439493,256
19,Carlosgzzmolina,380
20,victirmanuel12,7
21,ElXavo31,33723
22,RCALECO,254
23,Melocotoncito14,171
24,alexgodo76,408
25,RaulMartinezCh,4902
26,lupitasam,755
27,IsabellaGisper1,540
28,licsamir777,1087
29,felipeotecsa,571
30,raycherokee10,1502
31,SebastianCrden5,1906
32,MiguelMiky1970,361
33,jolper55,501
34,alexxmond,334
35,MaraElenes,632
36,Marybib1,671
37,MarcoFu65589069,1233
38,LaloUrbanoM,24842
39,seyer_9,259
40,solechesoluma,35017
41,DraFernandaVzq1,200
42,JLAguileraOrtiz,1175
43,conirojo,503
44,AdolfoDamian19,9
45,ShateePhone,1095
46,DrGilbertoC,862
47,armandopasillas,469
48,ChocaBrava,369
49,logistichs,1100
50,_zoe1990,101
51,PaoloMacri5,991
52,AlfonsoValdiva,1621
53,SigueABENGALCAT,1072
54,Jn2Ricardo,556
55,OjoMex,804
56,Pit35380516,3198
57,ZombieMax5,652
58,cbatttarse,3074
59,yesadecipo,1710
60,Peloncho222,140
61,Ana04291277,563
62,ReynaProcuna,3026
63,JanuarioB2,760
64,yors3247,1377
65,Ponchovi_68,738
66,mamoza01,147
67,Jhonny19581,1852
68,JLDO45,267
69,JuanCar38986799,136
70,TONYPEREZTRAVEL,723
71,Estelat96845578,359
72,ANGEL2MTY,3841
73,Karmatv15,2089
74,CanallaPerro,3015
75,alexaranzabalrd,346
76,MayraABR1,41
77,DrCucaracho,1992
78,Alberto31085944,35
79,UrielTD89,765
80,mario_madrid_s,38
81,ZULLY_LEHER,159
82,Zapata_246,221
83,guticar25,171
84,FcoJavierRi_Off,43606
85,Enrique07909339,214
86,Liberta18394221,1971
87,nachito1210,1005
88,ocampo_yenni,157
89,mariana88562421,282
90,LuisDaz71395701,415
91,LUISF40,978
92,LucilaLete,122
93,CasimiroZenaida,1008
94,cesarruic,411
95,SamuelBtaHdez,5252
96,MayorZ8K1,1132
97,juanpis_07,207
98,l_laudari,3097
99,Donbaldo66,95
100,MaXiMiLiAnO_2,1456
101,freccia66,1500
102,Antagonista70,294
103,AnibalHG17,183
104,qa_angus,5661
105,dannydanielsp,1918
106,bluevaldi,4513
107,mimisbar,951
108,Alex1Tam1,114
109,Ed112641176,1090
110,jaguilar_06,346
111,FerChino81,577
112,educadorkks,911
113,Rahdprimero,68
114,MAMARIN98334608,2365
115,mecuilty,480
116,armandocerverab,363
117,Eagle_NM2,17624
118,tiguere90,233
119,GustavoPliego5,658
120,Frayma02,483
121,RepConst,138
122,take73,538
123,sportbilly30,327
124,alex_tmx2002,468
125,JulioConde_0,1339
126,CosmoDuque,479
127,Braulio2404,168
128,ZeeroMX,1488
129,BlancaS93084870,410
130,Fer_garcia7,242
131,sinape43,1122
132,GeorgeI45631052,208
133,AquilesArmy,796
134,momislov,438
135,JesusMartinCa11,1109
136,caqs7820,3263
137,LucyLourdes3,436
138,Daniel_gboy,310
139,GOBlackSoul,1773
140,asmodeo1804,744
141,cdmolina_,3889
142,jorn1904,1462
143,neurop_dina_mor,1449
144,DrinkredH,497
145,JoseLui45480464,1364
146,el_emyzario,1455
147,OswaldoAlarcnS1,3214
148,ThelmaAguirreS,1509
149,Batman75727808,127
150,JesusFer2021,394
151,bernardogalue,6555
152,Kicho68,314
153,Zar16follow,1077
154,SiSiComoSea1,430
155,PreveRomer,1101
156,BERNARDOXXI,3034
157,REYGFR,4772
158,GenaroHita,25350
159,JulioHe96451339,251
160,QuirozBarragan,383
161,JuanPabloPerezF,1579
162,CarlosMokay,717
163,Antonio22934438,456
164,Pitermoca,931
165,Alexo_2210,105
166,bettopaniagua,1425
167,marioescorpio,1150
168,ClavelFrank,662
169,Soysergio19,2150
170,NIKITONIPONGO,73
171,_MexicanJoker_,1626
172,Gabrielmr1985,347
173,MejiaAure,1432
174,GenaroMoraC,1549
175,olgadaniela100,341
176,BielkVal,2418
177,ingehuma,947
178,WINTILO,31855
179,TrinidadYelisa,8
180,Pup2626,19
181,VaLM55619142,1518
182,James_Bonbon,3372
183,CarlosN93571413,762
184,JoseMiguelCori6,175
185,rafaela_colin,1376
186,aliciasanchezv,168
187,shabedotcom,2800
188,elgilbertotoy2,678
189,xacaret,2561
190,MarccosSilva1,1421
191,CandyAE,1577
192,MaraMag47097300,732
193,Susanap79224819,151
194,Ferherediaj,2286
195,GonzoZavala,2722
196,FansAbenia,168
197,HGMoralesG,1175
198,m_logivida,252
199,samedRodrguezp1,205
200,pepewarwick,24
201,BaddiePaola,3730
202,ingvarrhan,872
203,mari_cb29,379
204,GeorgeCampuzan5,365
205,Mercede44191786,6558
206,MarcoASandoval5,413
207,vikkooax,5932
208,AJugom,670
209,mario_vera_,1010
210,charliemedi,1539
211,Noapejezuela36,147
212,Neo_Ang,1664
213,daoo45,445
214,Israel15335067,82
215,MorganCoyote,749
216,superosmanovand,668
217,Robert_T0rres,1361
218,hectorala1,2580
219,Therooster010,249
220,Lotso2045,490
221,eveluivaldez15,750
222,vigusa69,2850
223,JosRami33267123,464
224,Antonio65714940,60
225,CecyMM3,1625
226,jimenang2,870
227,muz4now,213410
228,Mitchellivy210,1797
229,jorgebenhdz,1550
230,EncuestasRando9,109
231,LudwigQuinto,771
232,AlohaHello4,93
233,jorgecljr,803
234,Roger39007579,1828
235,henryq83pue,1087
236,Nenidecholula,319
237,Panteraswift,905
238,AideLeyva7,1209
239,TulioGuerreroC,91
240,Sorialves21,944
241,rafa00509250,211
242,sandy_moon2003,1965
243,AlexxH007,855
244,TheAboGangster,680
245,quelacion,2964
246,ElakGabriel,1490
247,MelitonGarcia4,333
248,Manzani66599492,574
249,HoyMemela,1863
250,higuera_macias,1073
251,vacapocket,465
252,Azulpro71296246,381
253,001chucho,2663
254,4UGonzalez,312
255,bacarys1,460
256,fedeosorio_c,1823
257,disepub70,519
258,monyc30891194,106
259,Antonio77645758,386
260,Martha11822638,188
261,luisrafaelovich,761
262,BanzukiDelgado,195
263,ppstillforward,826
264,Moyses80484513,698
265,Lambdrian82,1202
266,ro_sevillano,3529
267,rcordova2805,787
268,r_trolle,39
269,gjmontiel,79
270,JavierR82541951,631
271,IscoReyes24,6658
272,JRVALENZUELAP,160
273,TereRomoCa,1259
274,pal_lucia,2267
275,George_pachecog,371
276,antirreelexion,5081
277,Diosadelamol,707
278,Faty_AndreaCh,1612
279,WoodallChristia,227
280,Eidieinreed,5320
281,Ximena70106092,3196
282,SolBolsonarista,6887
283,1ArgentinoLibre,241
284,_MB_______,788
285,ugogarciap,1813
286,Gomez98Samu,4544
287,Lobato_hdez,19017
288,LuisOrt19437270,1201
289,Joseher98006865,20
290,_Lara_Hussein,1813
291,YOGA_FITDANCE,48313
292,porche013,13158
293,CarlosJulioLem3,2757
294,JorgeOlan15,211
295,ElReyDMonterrey,191
296,RM_NelsonR,513
297,Carballo200,1244
298,FollowDiarios1k,14510
299,elianesma2,2822
300,PACORRO34514137,2896
301,SisoGerman,3964
302,OmarDiaz2324,8438
303,ArTu_77,9317
304,ElRayoKrueger,9510
305,verdolagabol,2430
306,ayca11555,13617
307,JOSEEDU04468533,11647
308,MeditationLab,10195
309,diegocastor15,4434
310,english_truly,3504
311,Alway_84,8258
312,Andrea_M_1975,6063
313,followlat,6472
314,woodlandfell,117656
315,ABC59882178,28102
316,JudithBretn1,122
317,Hurulainyz,19251
318,junior_kunte,30014
319,ElidesterPro69,12838
320,siserin,1671
321,EriPame2,9433
322,m_pulido_abreu,1203
323,antonio22201467,24716
324,PepReyes74,889
325,ANDREASEIDEL41,32
326,pelonzgo,12804
327,dagoool19,8601
328,euranieloficial,3326
329,Coque_Zegbe,179
330,soyisaacmendoza,10565
331,ChuchoSev,586
332,Gustavo40630244,857
333,Otelocom,8741
334,AlexanderMagIII,6318
335,japsqz,117
336,rasc_54,1550
