,screen_name,followers_count
0,UserAdvocate,642
1,JasonPMelby,26
2,stevengsnyder,4548
3,thinkandmake,932
4,TrailerparkR,2158
5,Patchboardco,154
6,tlushbough,61
7,IoTConvergence,1076
8,rcglanzer,411
9,HayzlettHoney,21
10,AllisonNorgaard,44
11,Joshuad10,629
12,bern_jess,46
13,mpoolparty,73
14,bradmkramer,121
15,CSide101,82
16,terironning,132
17,Freebies4Mom,123038
18,KristinaLankow,148
19,Jax_Johnson,646
20,BrittanyReith,207
21,mrhight24,654
22,ScenicJobs,1480
23,designbydash,123
24,EposGod,173
25,cyn1235,45
26,tdberg55,9
27,onserro,4413
28,harmstyler,189
29,PCrapser,11
30,Iconic88,50649
31,darniasquest,2919
32,ahlers_kelley,35
33,CharingHage,12
34,DurantCricket,5163
35,stevesales485,342
36,jrsprang,110
37,FairyLGotay,119
38,UMobileRams,3863
39,Srose1D,134
40,SDSUDistanceEd,674
41,mikerice126,973
42,HealthyHabits24,274
43,Robin_Boro,1345
44,dakotanature,164
45,SODARCHENEMY,772
46,SignlinkSigns,240
47,shansen2009,167
48,dereks20,149
49,sengoshako,1910
50,SociallySiouxSD,328
51,KrisNyreen,976
52,dolbyphotos,113
53,Sabercom,524
54,dstarrs,99
55,oppoldassoc,288
56,BethDavis3,8
57,Shift4Shop,15300
58,WinksJewelry,136
59,espritdigital,693
60,jasonfrerichs,3339
61,BackroadsDesign,153
62,worldoohorg,3084
63,fnsdelivers,539
64,mykimorganics,360
65,MoneySavingMom,151366
66,BrianGainor,10283
67,naiveyen,388
68,vallonxx,33
69,profitseege,114
70,ValiantVineyard,273
71,daktajaffer,2
72,mainstreetmomen,179
73,sigepcory,3521
74,NevesCreative,301
75,KylaSchnabel,252
76,zacksoapbox,453
77,murraycoble,237
78,TweetSmarter,324440
79,easyseoblog,1863
80,SDStateFair,3596
81,anndshannony,339
82,ppSoDak,1955
83,SDMagazine,15734
84,jdiekma,774
85,Riddle_7443,88
86,DPontheGo,2173
87,Argus911,89050
88,Tisti,476
89,chrishamze,606
90,mjmanning,130
91,9clouds,3147
92,DOmedia,3268
93,HorizonDisplay,842
94,WRSELL,970
95,TYEbook,1425
96,adagebtob,28239
97,erhotz,663
98,Karen_M_Sherman,554
99,MProfsEvents,10593
100,andrewkordek,3881
101,coskier,3188
102,AAeMail,419
103,b2bmarketing,4766
104,VisualMediaAll,701
105,TheRealJbone300,570
106,MeganLeap,17355
107,convrrt,582
108,jonnyrobertson,506
109,Lead_Rocket,2628
110,m_west,1225
111,joshadams47,235
112,HeatherMakatche,359
113,RitaHahn25,59
114,jimmy3dcart,653
115,OHnewsroom,114552
116,SWilson_AD,2821
117,Daktronics,7955
118,mdmerritt,1330
119,rolandadv,71
120,kizo2000,12176
121,internet2tv,3354
122,design_more10,74
123,lm_faninha,17
124,kamleshrao,1161
125,DoriMechling,203
126,jrulvestad,4
127,RaynTHatchit,276
128,millsproperty,104
129,mollycgaines,2659
130,AmericanExpress,856480
131,JamesonAbel,20
132,alecomputer167,136
133,MattAnderson44,378
134,CreativeCustoms,415
135,online_biz1,637
136,sailingbo,1255
137,JasonFalls,98110
138,Pro_SharePoint,1927
139,lidiarong,130
140,mediacurves,559
141,HooverDeuce,7
142,MarketingProfs,459506
143,juliaeberhart,236
144,patman2520,1020
145,spwiki,752
146,techstartups,39832
147,johnnelson1,727
148,electricpulp,2195
149,msninar,1160
150,Irv_JR,147
151,twitreplyapp,120
152,danjuree,30
153,tmentele,285
154,carmelif,40
155,mase,1177
156,rydbergk,491
157,mikeckennedy,148
158,portagemonkey,4
