,screen_name,followers_count
0,vfgascon,133
1,DesireeteBrake,99
2,oosten_ronald,28
3,StuartTurner1,444
4,JoyceMatthews_,7411
5,LeisureLessons,79
6,LevJanashvili,195
7,KeithGOXPO,20
8,RohitRatanmani,809
9,ennovation_emi,5
10,darumaotoko1,1
11,thisisjulietm,465
12,Roeland,1641
13,brabberly,22
14,lesleymcdonald,438
15,JohnPistotti,1914
16,barrymcoaching,1584
17,hhajemi,31
18,a_wittler,586
19,ShodokanWest,161
20,mkilby,2225
21,donsybee,3895
22,VideoCallCoach,19
23,davidmfreeman,26
24,annabellcoach,359
25,Henry_Kage,830
26,CUWolter,40
27,joelgrimberg,255
28,JT52894431,126
29,annarturner,359
30,fluffbuster,1467
31,becsdawson,640
32,robust_mgmt,2222
33,2906mp,26
34,careersologist,361
35,GreaterttSum,393
36,asplake,8560
37,FrankMo50038815,11
38,agilevirgin,845
39,LifehackerWT,8
40,DavidGurteen,13813
41,lisahosokawa,438
42,gay_hogg,20
43,GeorgeJoseph,66
44,nattkins,465
45,aisling_haugh,53
46,CoachingFrancis,301
47,TinasWish,1104
48,William58960889,16
49,Rinoma12,1
50,KavehKalantar,255
51,jumongki,124
52,BrunoMedicina,796
53,facilitationgp,6
54,simonebowen,633
55,tov771,38
56,StassinEimear,91
57,AnaOliveiraPint,107
58,tommeloche,1783
59,_C4confidence,108
60,TMN566,744
61,ChancesChanging,144
62,dr_sureshk,268
63,KishorD24207561,4
64,DavyO,761
65,CarlaTheCoach,134
66,MandyNaylor_AWY,150
67,rodicaobancea,669
68,lobeliared,12
69,SannaE,1543
70,miss_giblets,543
71,2ndchancept,521
72,techstockgirl,149
73,asdfuckyouex,106
74,CleanFacilitate,263
75,RossLewisBrown,420
76,sarahndipity03,1140
77,jono1688,237
78,PureBliss805,11
79,MirelaBoangiu,60
80,Agile_Ian,48
81,ahmedhasan366,526
82,whitakercoach,1101
83,12weekstowowapp,617
84,Vickygumley,188
85,michaelthaber,895
86,JohnFra61014779,587
87,IndieAuthors1,20
88,judybart,894
89,bwhitmer26,53
90,PVSVINOD77,26
91,WalterH87747062,119
92,SabrinaFang4,27
93,lkdanielsmft,1
94,ifaxapp,210
95,eric_rusell,369
