,screen_name,followers_count
0,avallejo_ai,269
1,InverbisA,89
2,ConsultorNovato,253
3,AnaBatanero,16
4,enriquehortala,766
5,JohnDav76696755,257
6,leoreyes71,2080
7,BernardMarr,131134
8,TodoBI_OS,3046
9,martavelascoa,22
10,lesliejonesrml,54
11,VolpeConsortium,625
12,93xAgency,66
13,LrnContentWriti,4984
14,ashok20520,6
15,ErikHuberman,237748
16,Satanandmishra4,3
17,PriyankaUppal18,49
18,ArnazBehlim,95
19,RafaCadavieco22,592
20,icemd,14767
21,ashuevergreen,88
22,Biplabkrmondal3,48
23,PolloEnmascara1,1
24,takefiftyfive,2853
25,SS13rr4,230
26,ariticdotcom,916
27,datatainer,10534
28,keyrus_spain,305
29,TierraBurritos,223
30,rose_gauthier31,253
31,Jls1Steele,405
32,SlimBaltagi,1171
33,lisacarmenwang,12681
34,socialetic,59779
35,DecideoEspanol,615
36,martinaatidg,1013
37,pybot3,234
38,Monica_GrupoNS,2843
39,MBudo_you,1144
40,alan_grogan,1605
41,KrishanDass,2065
42,lastseenonline,2256
43,Lince_BI,99
44,NOSTRILVISION,1979
45,IE_Collis,201
46,vivekbhiloda1,281
47,evanpdunn,53485
48,adamutangranser,3035
49,Malaplauso,45
50,genometra,485
51,evopricing,1175
52,MaboxMarketing,611
53,IrishSmiley,125996
54,rodriguezhernan,58373
55,osajosean,246
56,stkmaks,415
57,luiscardo_jalon,50
58,finsents,3818
59,QindelGroup,649
60,01acsap,116
61,majidbhut,255
62,simonlporter,149158
63,ContentChampion,30882
64,EzraPenland,79946
65,josepcurto,1791
66,Ronald_vanLoon,243206
67,CustomerFocusES,295
68,cafe_case,168
69,uddenfeldt,8976
70,_developin,27413
71,AgafonoTatyana,169
72,HNCombinator,725
73,marketintv,6097
74,5WaterSocks,1294
75,mktdiferencial,606
76,martaiglesias19,15
77,BvDriana,283
78,fipediaeu,451
79,InsightBrief,30102
80,pinchito,2975
81,javrivavi,254
82,ManageAmericans,43566
83,JuniorEstrada__,542
84,Maromba,569
85,DBA3282,53
86,MariSmith,573554
87,JoeGyanJr,257
88,earl1514,6
89,richevanswenham,298
90,abarbero,6260
91,A_Nino,163
92,besocy,1369
93,isabolm,989
94,GTallero,116
95,caleroruiz,2550
96,comefruta_es,4397
97,domingopa,740
98,mrmorriscanmeow,22
99,designersbooks,35663
100,JGarciaVidal,1162
101,M_Eli_Perez,173
102,OlgaTorras,693
103,luismiguelhdz,94460
104,jorgefdezsalas,5275
105,DaSolitude,178
106,ediliomedina,515
107,cespuny,377
108,robertofintech,1002
109,slealm,19447
110,aarchercabral,424
111,vanrmag,182
112,diegosoro,1539
113,C_Sinclair11,126
114,omunozgarcia,230
115,MartisRodriguez,169
116,lmacysmith,236
117,MarionWay1,254
118,amelianycmadrid,581
119,ro_rocky_,519
120,jmansurf,66
121,2suona,431
122,alberticlara,381
