,screen_name,followers_count
0,ProductDossier,1849
1,outlandishjosh,3466
2,d34dtweet,42
3,mcchuck,510
4,DavaoRealtor_,30
5,richiecarey,217
6,antrecu,162
7,shaal,594
8,mandclu,370
9,_paul121,15
10,q0rban,734
11,deejayqf,504
12,RGeerolf,101
13,jpoesen,2000
14,imadmasifi,85
15,xdegathenerd,1528
16,melissahk2,179
17,PabloLC_,685
18,peergolden,96
19,AlaricBuffett,46
20,UpTil4Music,67
21,devwithlando,1218
22,stefvanlooveren,812
23,RAFA3L,85
24,thecarrots_io,1024
25,davorpeic,553
26,KebbaJarju11,333
27,theoploumis,483
28,dougvann,2632
29,BibCite,676
30,Mix_World_Blog,659
31,bryan_sharpe,186
32,lizkrukosky,1519
33,ipertino_com,59
34,weitzman,4941
35,arbrown83,58
36,mika2na,83
37,eojthebrave,1437
38,zetagraph,225
39,katebron,73
40,ItsTebb,7
41,rpkoller,326
42,FSpageddy,121
43,sajidtanvir,67
44,rachel_norfolk,3188
45,DraganPetrovicc,17
46,EsanaMariam,160
47,BoltSourceIO,1224
48,Michi_Dip,29
49,bemartinez28,27
50,SUWebServices,396
51,Anne_Kanopi,1624
52,baddysonja,1756
53,colorfield,304
54,2MBStudios,1289
55,JimYoung_,329
56,lerhonewalker,754
57,OPIN,451
58,britthuntzberry,388
59,alessace,97
60,rkelbel48,181
61,htbib,88
62,kksuss,162
63,c_lehel,356
64,robgr,424
65,rlahoda,207
66,drupalswagshop,200
67,daggerhart,596
68,aimeeraed,669
69,jimafisk,584
70,wishdesk_com,1598
71,karasek_joe,115
72,jeana_with_a_j,702
73,willolabs,144
74,ptt_homme,200
75,HallieStahl,55
76,simplekitty,257
77,ImprovisedDandD,203
78,brian__clement,22
79,johncloys,609
80,simplosite,14
81,jeremymcaldwell,280
82,frenchymcbaron,54
83,NodeLoophole,44
84,StevenGFX,230
85,HotSauceDesign,204
86,liaseijo,187
87,IamMrMonday,374
88,BarnabasStar,89
89,GabeSullice,450
90,ygerasimov,547
91,teampoop,888
92,KimberleyGroff,206
93,jasonawant,270
94,sameronline,106
95,alexdoma2,11
96,rickhood,346
97,nathandentzau,186
98,StephanieFuda,152
99,humbl_dev,1175
100,wesruv,547
101,PhilTalksAbout,3081
102,BounteousDrupal,131
103,JayKandari,1166
104,johnny_aroza,158
105,philw_,847
106,drunkendrupal,74
107,Halfhoof,36
108,AdamJuranTenor,684
109,MDRafiulSarker1,5
110,mikeherchel,1890
111,flux423,745
112,stephencross,646
113,MargretBowling,24
114,MaxineMaxine16,8
115,jacine,2911
116,rajab_natshah,871
117,amazeelabs,3628
118,connerton,871
119,Val4SocialGood,229
120,dcpannonia,200
121,putrabon,236
122,erima,473
123,marstoyship,325
124,tatarbj,408
125,mattgoodwin,465
126,redfinsolutions,308
127,MyMrMobile,12
128,anoopjohn,1394
129,D4DBoston,2080
130,SavasLabs,439
131,DrupalCoffee,143
132,jmosmith,93
133,_urban_,739
134,prometsource,1347
135,BettyKutter,17
136,mgifford,9605
137,mrspete,521
138,prestonso,2837
139,Compony_io,368
140,C_WealthOrch,282
141,teamtriplo,87
142,parishmorgan1,1
143,jordana_f,442
144,RaffanCharlie,137
145,salimlakhani,267
146,canoeguide,164
147,chrisstrahl,834
148,KnapsackCloud,341
149,derekreese,289
150,elian_m,556
151,briantschu,868
152,amazingrando,1037
153,smthomas3,1814
154,craigatcrow,63
155,supahseppe,496
156,joville,960
157,CMSContentSync,5
158,leslieglynn,509
159,liberatr,3197
160,Farah_Tweeted,451
161,josephdpurcell,264
162,VirtPerformance,100
163,banoodleland,468
164,SoNotKidding,449
165,tcfunk,47
166,QymanaOnAQuest,127
167,JanetGa74289883,5
168,Dan4QoL,1180
169,BEGrantham,69
170,dasginganinja,201
171,leymannx,404
172,Belinda33731698,20
173,weekbeforenext,521
174,capysara,48
175,aguilarMika,44
176,dergachev,880
177,JIMNICHOLS3,164
178,tptguy,135
179,BirschbachBrett,189
180,BADCamp,2426
181,dropshark_io,16
182,franzhartl,341
183,ranosys,904
184,nicklewisatx,795
185,chyatt,526
186,leti_oneill,85
187,benji17fisher,249
188,dbungard,370
189,morenodotnet,1274
190,drupalbelarus,328
191,TalkingDrupal,630
192,BaqaSadia,24
193,BounteousData,10666
194,kristen_pol,1716
195,ToddZebert,7171
196,aldibier,682
197,POPettersson,403
198,MahmoudMechmech,45
199,seanedietrich,320
200,aaronfeledy,130
201,salem_cobalt,271
202,haroldnight,1218
203,hook42inc,936
204,julianarknight,934
205,alphadoggs,4713
206,bixal,3983
207,willjackson00,678
208,chasedano,75
209,DSquaredB,333
210,workbytes,13
211,_g3r4,87
212,AbbyMilberg,415
213,Tom_Var,85
214,os_blazey,99
215,evolvingweb,1222
216,andrewozone,149
217,___Rudi,557
218,beth_janairo,85
219,gitgudstore,154
220,SEMIFLEX,83
221,starshaped,1639
222,droptica,467
223,malavya88,288
224,ConorK456,1205
225,TheatreMomentum,564
226,willykaram,416
227,anicoto,83
228,volkswagenchick,1007
229,findapril,590
230,dcorbacho,1448
231,KevinJah8,52
232,crasx,125
233,jonpugh,1325
234,iamrentman,439
235,jules_rocks,751
236,costellofax,78
237,mortensonsam,1284
238,aleksip,169
239,justcaldwell,95
240,MichelleCox,1185
241,hey_germano,762
242,stevector,1071
243,photuris5,280
244,geekgalgroks,3503
245,bpocanada,60
246,_porkloin_,89
247,jmeck,492
248,adityarrajjoshi,4
249,KrystalSchenk,23
250,DavidStinemetze,1047
251,sarahrroche,689
252,deliriousguy,813
253,cfbauer,292
254,truthscribe722,374
255,spf13,30084
256,chustedde,55
257,phanosd,536
258,snowy0118,211
259,ChandeepKhosaDv,2683
260,DrupalconChairs,15
261,Drupal_Heroes,1905
262,JDDoesDev,873
263,GusKoumarelas,21
264,flexiodata,7475
265,markmulvihill,688
266,ZenDoodles,1058
267,McDwayne,2332
268,tinyredflowers,552
269,AcquiaDev,1463
270,Chr_Bach,5074
271,jduarte_08,21
272,svettes,1146
273,ericarhodes,137526
274,drupalgrandpa,379
275,jedgar1mx,65
276,ironorchid,458
277,johnventions,86
278,maddentim,151
279,abidarbrahim,278
280,micadam,14095
281,open_sourcemd,109
282,kaleemclarkson,920
283,Bounteous,1277
284,ajschwab,713
285,PhilAlonso,490
286,KurtTrowbridge,1048
287,ChefKramsky,381
288,ElectricCitizen,177
289,dvenditelli,167
290,johnpicozzi,504
291,NerdPromSalon,208
292,sunnyenotick,187
293,Iggy_Lakic,292
294,leoraw,4299
295,loustandup,329
296,nedcamp,506
297,EvanLovely,1567
298,t_dubdub,217
299,gettinrealimpro,69
300,tlinkner,48
301,chintan4u,726
302,PeoplePerHour,79593
303,dinarcon,926
304,schiavo,441
305,konfuzed,111
306,dclpuk,1120
307,chris_m_weber,575
308,WebresourcesEn,14
309,UsmanZ2419,434
310,zahed_danial,629
311,mdnazmulhaque72,862
312,StPaulTim,990
313,ChromaticHQ,1278
314,Unicycle,101
315,antojose,494
316,longblob,52
317,stevenwoodson,162
318,movieskits,660
319,mori4you,892
