,screen_name,followers_count
0,ChrisBelliveau1,16
1,Marochko,1377
2,SubirKumedan,785
3,FibreStream,979
4,gelatoandtacos,15
5,lifabekwa,137
6,TopSavings,2769
7,NoahTompkins7,104
8,LyfestyleArt,12
9,greenapplefresh,2490
10,solonang,1778
11,tylercopeland,790
12,hellomikem,152
13,darcyaubin,280
14,CasualMoviegoer,571
15,JKoce,629
16,jesskovar,886
17,design_ip,427
18,bluArc,1149
19,alungstory,13408
20,MaxineRosalie,2416
21,McMillan_Agency,1886
22,KateAstute,24
23,6BillionPeople,2127350
24,hondafreak069,1
25,taralyncarver,78
26,Cozzuli,33
27,awintle1977,65
28,ParomaDatta,614
29,scienceATwingd,331
30,rmcftriangle,26
31,3dchallengeca,541
32,KBroncate,210
33,capsuledesign,20091
34,AndreaEmery_,736
35,wingdcanada,778
36,roupianakopian,10
37,BrianJKemp,1145
38,CoachHubCanada,9
39,TheKindVillage,2432
40,kegshoe,539
41,TELUSBusiness,23783
42,saveuberottawa,551
43,R8BLAT,1239
44,nutpetten,2465
45,Uber_Canada,25682
46,Jellyboydesign,437
47,luclevesque,2808
48,bivmari,31
49,MDKPC_Law,284
50,Jordanod678,1412
51,TheBytownGroup,376
52,gethabit,18
53,kaylairwinxo,20
54,ottcitywood,1010
55,IN3ARTMASSIVE,841
56,richkittty,321
57,mindy_nam,52
58,StartupOasisCom,388
59,985TheMixFM,95781
60,Williebylu,10
61,Marlenjeyh,9
62,KyleDreher01,1540
63,marievilagio,5
64,oliviermktg,965
65,DerekJen,828
66,Just_Show_Me,570
67,BeverleeTaggart,13
68,JohannaStaples,6
69,algonquindesign,652
70,JohnRathwell,3170
71,CribCrush,1916
72,giz02,23
73,Rocket57,521
74,IC_dead_pixels,296
75,jufa,379
76,mchvala,61
77,JeffGHobbs,44
78,getpopkey,1396
79,WaViiKAY,32
80,vcechetto,3
81,jonsjisms,45
82,tommarks,493
83,rickbond79,128
84,leloosh,12
85,Kellyseayy,532
86,TooMuchofEvery,199
87,davidspadecryin,15
88,Jewlz56,253
89,onajm16,20
90,lindelinde,72
91,mattattek,2
92,Mike_A_Burns,141
93,TheAndrewCarter,97
94,3drockz,5179
95,TCandCoEvents,394
96,NeilLodgeBar,73
97,NancyM613,51
98,four0083,63
99,zimdo,128
100,OlivierFortin,663
101,chrispkrispy,324
102,Rockitawkwardly,358
103,NatCapitalGala,358
104,caro_guindon,131
105,doyoulikekungfu,502
106,mandiramidha,946
107,josephjpeters,15885
108,Aneurysm9,400
109,FrancoVarriano,2946
110,sburr,80
111,larcohomes,1047
112,gafshin,85
113,earajinam,169
114,buchanne,434
115,nouveau_io,3
116,thebrettpotter,85
117,greenmeloninc,536
118,MicrochipMakes,70186
119,juliecathlucie,106
120,the_151,40
121,michaelnugent,1067
122,Mackarous,196
123,CherylHurlbut,70
124,Ottawa_Condos,1946
125,atarbus_ydur,550
126,amandascip,201
127,accelmktg,441
128,sriramyaladandi,586
129,pdame,858
130,mohandandamudi,105
131,thescribblr,1766
132,juliannaslocum,271
133,goriljulin,102
134,Kylegreen_613,100
135,betterwebsites,27410
136,speakeasyOTT,229
137,speedywinger,145
138,GradShow2013,53
139,dirtypuppy10950,1
140,tail_gators,1076
141,DenVan,10824
142,JessMPelletier,203
143,KenGray,4424
144,BDundjerous,165
145,RickshawStudios,1112
146,grigonometry,1182
147,ElandreFranck,62
148,JackieTLeclaire,196
149,LearnByDoingCa,96
150,WhiskeyBarOtt,1459
151,mikakowalczyk,155
152,laceyrishel,287
153,LUCEO,5805
154,CareyTeague,77
155,ramkanda,576
156,Libby_Ball,1318
157,jaredbarter,158
158,christhomas001,38
159,Mach3te,692
160,mattbeaudry,262
161,PatPichette,890
162,ChristinevMerwe,689
163,inmedia,228
164,Canvaspop,23533
165,BryanHawkins,201
166,draco03,140
167,WRXRated,71
168,jshimoon,915
169,AAJ,480
170,utkarshsins,145
171,AugustRamsay,681
172,_ledesign,262
173,greensoci,1205
174,folarinoye,1345
175,taucodes,1454
176,Ottawa_CM,7243
177,jasonflick,2324
178,asinkattookaren,447
179,founderfuel,14174
180,capacityPlay,377
