,screen_name,followers_count
0,Milk32320119,1
1,changjinez,22
2,LIANGRNA,33
3,2minYang,64
4,fiuvince,37
5,cai3yu,35
6,7_Mohr,71
7,dryher,46
8,30leith,191
9,maier251,82
10,8baolu,190
11,int652,1
12,lorll0,73
13,axdry,74
14,rita22173,71
15,Gilles2l,76
16,wbfdi,74
17,Tang_8ti,35
18,jk4285,74
19,patentem,75
20,aannaasa,19
21,6throated,67
22,0122_P,209
23,hewei_he,155
24,aomanea,79
25,myers1af,84
26,k4352,72
27,yuqi21,87
28,ouyan9,83
29,9900525,89
30,Gulting,201
31,Order5734,35
32,800324t,76
33,non7841,34
34,Guyanxun,78
35,jin_kai_,79
36,leiwulin,76
37,hauer49,75
38,5386i,72
39,Jiong4b,71
40,binruio,105
41,wenjik,73
42,Gheit5,202
43,36182,74
44,Scott4278,80
45,Jess8e,113
46,vs538,77
47,Rick0ri,73
48,5263G,78
49,172simon,73
50,kecalk,74
51,East3571,156
52,ddiilleerr,119
53,lxdgu,103
54,0413wr,202
55,Leixua,198
56,conte945,195
57,vubsam,92
58,jyfpd,68
59,shaomingm,1
60,dykechen,68
61,onestvr,93
62,lkaimin,204
63,3oux,197
64,024759,74
65,Jeff_991,74
66,zhb03,192
67,4daly2,72
68,SAV394,73
69,3782q,71
70,yanyuem,76
71,2ruiwei,72
72,y461b,74
73,Ruthiw5,70
74,ZhenG51,89
75,ardehc,71
76,Cedel8,82
77,423Huang,62
78,oteawd,57
79,c48131,87
80,d12427,75
81,GE264,72
82,3752f,71
83,feidat,72
84,Vian2sw,40
85,dsetbv,28
86,hszcr,71
87,Wenham_,103
88,Tanni54321,30
89,_33Banda,52
90,cas0813,206
91,_eRattan,29
92,Osaka_3ht,29
93,Maughan52,83
94,Kent_dh,76
95,4dvu,80
96,morrisza,79
97,1jabine,133
98,dfyiko,75
99,Condi56,2
100,4273214,75
101,a2robert,75
102,Nuojie,80
103,Djeke41,75
104,Harvin358,81
105,12navier,75
106,Heiner3r,71
107,Yuan_154,190
108,22becket,73
109,ohm313,137
110,uanlin,158
111,b5yassin,96
112,Dyson8d,71
113,G_iroux,140
114,Connor823,125
115,i7doug,94
116,Clem47a,74
117,od_harman,83
118,Josh0713,93
119,bauer268,164
120,JoMo_025,133
121,becky_22t,73
122,c1h2a3n,78
123,1988_1228,121
124,Jonathan4_24,115
125,dee68re,207
126,p3416,76
127,car_lyle9,131
128,Mark32531,120
129,Wendell1472,126
130,k2457,191
131,vu957,70
132,sgyj4268,114
133,Choate_b,209
134,loose152,95
135,droike,127
136,Pickup2548,146
137,Burleigh_a,181
138,Lurgi8525,80
139,Gean1472,92
140,anse35,88
141,vfrhik,34
142,e2_chaan,35
143,fwavio,28
144,wxf23,50
145,BoYi_t56,52
146,Rain868bow,28
147,Joo_trt,48
148,Snowflake_428,28
149,Abyad_u4,49
150,po2416,74
151,82Jianmin,42
152,Xiantao4,43
153,JiFreeworld,57
154,8engxuan,55
155,YingLiTing,55
156,ahurx,56
157,Kebbi2w,78
158,moolre,92
159,543robin,115
160,mady25d,100
161,hgilb2,82
162,wrexcu,83
163,Qini9d,31
164,Gray3fd,46
165,43dftr,55
166,55nach,70
167,sukeaz,64
168,Shaanfe,55
169,218hyun,58
170,fhuri5,63
171,0212Roy,80
172,Deason87,200
173,0126xn,110
174,PDESsac,43
175,fguhjor,30
176,wes5le,170
177,3Reid2,109
178,sdtre17,24
179,Pleat_ut,55
180,ruan2168,53
181,Renjie_5,55
182,Hydes35,79
183,ihaotg,47
184,heart2417,35
185,thufet,55
186,townesse,77
187,shifcj,26
188,moody2539,208
189,chao_1979,126
190,C632h,60
191,shen9o,54
192,23hsk,41
193,wen_sheng_ming,52
194,1Plain,42
195,mrvyp2,29
196,t2mamet,159
197,baulchv,83
198,A_Ancient,70
199,cfh42,107
200,Pader_a,190
201,Kidd627K,76
202,hies5,92
203,Bauer0814,204
204,3Feith,168
205,con44nor,117
206,afjhld,82
207,682e,97
