,screen_name,followers_count
0,AFenneman,2
1,EastRnb,129
2,pankra,3070
3,kakurudavide2,180
4,sayamanf,32
5,Tucotucu,44
6,fujinazi,35
7,jordan_sal_jav,60
8,superr_vegito,29
9,cssdayconf,5079
10,dennispassway,412
11,DikshaM98427463,25
12,Frema_pro,144
13,21cf418f2bfd4f6,40
14,youqwuh,26
15,Muhoozidt,2370
16,bertroete,395
17,AggaDanieliwski,1
18,twotoneams,7873
19,mutesasiraj,84
20,goccashers,27
21,juliusrevins,6
22,RioCarnival_mag,2212
23,sebasjansen01,51
24,caduale,1095
25,BookLand_Sal,137
26,AbbigliamentoMR,955
27,ffsaggies,132
28,ElenaT10,874
29,jacklyman9581,437
30,petertegelmarkt,16
31,bartjo,444
32,BeheerNet,328
33,arcobalenietnei,3047
34,albertsmits71,3
35,SandraPlata7481,251
36,EmmaCocaign,25
37,sacdiyo1232,16
38,Taalfactor,1350
39,HelloIam_tv,146
40,8uoArnhem,33
41,winkelenisleuk,110
42,marijkeeggink,1310
43,paulcrezee,31
44,millan_fina,70
45,marcoderksen,27474
46,maulynharocha,4
47,cornishcontempo,849
48,HeraldMulder,833
49,LoesScheijven,122
50,maricarmengon23,7
51,cucui559,2
52,JodieStaphorst,535
53,Mariel_Ruinard,49
54,Kataillustrates,834
55,bravefestival,751
56,SuperCenterNL,1
57,ZJGarred,3292
58,BayriOtto,1
59,Giaky94,1
60,BakkerMick,13
61,kirundimwangi,23
62,DirksenMW,20
63,esforzadamente,1382
64,wifi_specialist,83
65,marcallkz,47
66,Diego_TF,430
67,freddycenteno,413
68,SimoneHeuvel,550
69,BhoooIt,2
70,nyholt,569
71,ebovanderbroek,578
72,AnnicheRed,60
73,vinexvogeltje,215
74,FatimaRleon,500
75,Merc29,77
76,Luigidipas,5
77,cheesesofmexico,122
78,VDom,120
79,KristenGaetano,36
80,WanumeSolomon,16
81,deljaKookeshi_s,12
82,nweststrate,775
83,davez_kenny,51
84,ingridstoopen,91
85,FunkyEriba,3
86,KkTumusyme,62
87,DjFunkSoulBro,21
88,tweetfontana,134
89,FoodKees,67
90,angelogulina,822
91,jorikdelaporik,610
92,ellenhees,239
93,RianCrins,454
94,koffiespeciaal,915
95,DarvelisLarez,6618
96,mike869,60
97,swEindhoven,1001
98,jeftavarwijk,363
99,martinetenberge,50
100,jvarwijk,531
101,punkmedia,4916
102,MartineEtten,100
103,ikbendeus,78
104,mireyagarciar,2
105,Nailo13,146
106,Laniekin,12
107,eightmedia,482
108,HelmaFolman,85
109,fazulkim,39
110,Waarmaakdag,584
111,MeineDeVlugt,102
112,fzijlstra,816
113,vdkrabben,51
114,rleferink,433
115,aliathechehce,46
116,Niels_Jansen,628
117,Saraiii,152
118,acer1701,245
119,dennisdenktmee,762
120,ABNAMRO,76342
121,geertkb,3053
122,pbraam,447
123,WardKoomen,30
124,degroeneveter,126
125,AnkeFranssen,430
126,InnovationWorkz,93
127,TiaGSmusic,112
128,mikenaldinho,13
129,MaartenBeernink,318
130,AnoukMulder,1545
131,venster68,614
132,Thuiswerkbizz,530
133,eliseven07,4
134,ZomersZeeland,82
135,girodimamma,24
136,henrike,376
137,suzuki_hopkin,9
138,leokoomen,228
139,LotteHamer,163
140,BregSpijkerman,288
141,texarnhem,4
142,mhoenderop,425
143,bramduvigneau,891
144,PeterGarst,1893
145,DecantNL,1022
146,Hoeij,182
147,tmacedo,632
148,stayontrack,75
149,marcialeilers,88
150,RAugustus,109
151,Leon_online,418
152,michieldoetjes,608
153,SytzeT,114
154,Amaise,500
155,rubendoornweerd,72
156,TheBrandworks,332
157,AnnNewOrder,324
158,smn,1403
159,Pfountain,353
160,lttk,509
161,erikvg,246
162,powerwook,160
163,AdenJonathan,88
164,LinkEsfera,17001
165,karstn,781
166,davidhund,358
167,danielspronk,516
168,printsderNL,349
169,spif,1737
170,erwinelling,575
171,stetelepta,163
172,kraai,8
173,tijn,277
