,screen_name,followers_count
0,sharmngne,149
1,Israel15529870,5
2,VentureBuilderz,481
3,AltiorM,1
4,KevSharpe,9842
5,readygeekuk,2
6,Pville_Chamber,43
7,TweetsStanley,3
8,MuhdTSaeed1,16
9,mekvn,40
10,kindonba,51
11,shopcliftonva,2
12,AxiosRisk,102
13,Brandon29364701,5
14,VijayGokani2,1
15,Limas1021,33
16,richardshenlq,12
17,ValentinLupu6,2
18,DomaleYogesh,5
19,The_Tax_Lady,149
20,TridentLegalLLC,141
21,DiluThomas3,1
22,Ductraneovirr,5
23,vishnumtweets,15
24,DaveSimiskey,24
25,PinkSpag_Joanne,19
26,NURHIKM25294688,19
27,HarshMehta_3,19
28,htariq721,57
29,KapadiaShreyang,1
30,SRBrooks5,184
31,RefreshedByUs,6
32,SyedRoshanAli13,1
33,PaniAnu,1
34,WakelessRiver,21
35,Abeed_Dhroliya,10
36,Accessory_Acad,2
37,YawpDigital,19
38,Robin07655804,3
39,wrightathome2,15
40,kstar521,70
41,Raj15581319,1
42,yber2001,8
43,Emily93841611,1
44,LedZep333,4
45,WarriorMainten1,2
46,Kris1_Pence,5
47,Gigiscutelashe1,1
48,Deby_Samz,129
49,StephanieMHube,620
50,kirsten_aisling,3
51,baskara64986007,1
52,dsthq3,11
53,DaughtersDisney,4
54,DavidGabriely11,1
55,Johnlim309John,2
56,AbdulAz87838272,2
57,Avidu97,2
58,sharwanchoudha2,50
59,maintenance_inc,1
60,Bruma24656535,1
61,AffinitasM,2
62,Kingof3names,203
63,SatishP81343928,1
64,CALSportAcademy,369
65,E680820,1
66,commercialener1,23
67,DrawingWTammy,19
68,RaviPat00659973,1
69,PRATIKK23905880,1
70,UmairJu30401959,2
71,adaoyi1,34
72,Jahanar96523330,294
73,EcomHubke,6
74,KhAnUzAiRG1,3
75,farhanhasinchy,37
76,PeruSmall,31
77,SpecialCulinary,7
78,KartikP79763543,2
79,Letussupport1,93
80,callmerau,5
81,Jorge45328371,1
82,KNyanful,2
83,KENNETH34303891,16
84,JoseGenerally,2
85,OraccaEphraim,9
86,JkornWheezy,2
87,VHartounian,12
88,KiranIdhate1,2
89,JoeRivero_,4
90,Sparkwheel1,28
91,ConnectiveTech2,10
92,SBA_Sacramento,492
93,HandmadeJj,2
94,freefunnelclub,2715
95,PriyankaBedi12,1
96,novice_niranjan,120
97,ZeshanA26967880,3
98,hdoptiairuv,8
99,shakita_moore8,7
100,LauraMu89115571,21
101,NtshepeK,5
102,creation_angel0,348
103,george4643,5
104,_mckinleyphoto_,611
105,lungi48633198,1
106,AquibSh50119706,1
107,Them88895687,160
108,BouncingBack3,1
109,TishRogers33,78
110,diyguy1973,729
111,BenchmarkBG,138
112,SANDEEP28835955,2
113,mohamme55466332,222
114,imramointer,155
115,MyronCottonRock,919
116,glamoourshoop,1
117,Hm71885217,3
118,MarcosPauloooo0,41
119,GreenDoorFund,13
120,Abubaka08519989,1
121,PersonalCreati3,7
122,mandeegrant,1082
123,dinu35866593,3
124,CZaluckyj,36
125,diptipman,6
126,sripurnawidari1,179
127,rose6900415,5
128,parker_defense,2
129,NdiboTabengwa,2
130,DivrsifyCo,5
131,Ben08705763,1
132,designs_noel,5
133,RightEyeMarket,58
134,Juneyor57708123,1
135,hyped_apparel,20
136,SHANKARHANDE6,3
137,pomobuwa,97
138,CarlyAt98497700,2
139,Nouman19573138,37
140,Businessandris1,18
141,SekkoCo,33
142,MmIbne,9
143,minimalbase,1
144,Mhis06713159,1
145,WhatsAppNumber9,107
146,LDarceyQuigley,25
147,NelsonMaps,97
148,Mariama61626562,1
149,AbdulMu17710412,1
150,leeyavanij,1
151,keshadunka,1
152,ImaniTreasure,4
153,bgwriter,242
154,_Winser_Mkhize_,17
155,Ohamadikechika1,2
156,MastudSahil,5
157,raiss_nisrine,1
158,XLNBusiness,3582
159,MarceloPazan,91
160,RaedConsulting,37
161,jarif_tanjim,36
162,sumitbh67217909,1
163,ShahHasnainabb1,2
164,DehmiSports,1
165,EASYTOLEARN8,8
