,screen_name,followers_count
0,MsCarmel310,58
1,Sabatekle,105259
2,Nutrin0,29
3,FreeStrip,862
4,Marilynnorthrop,704
5,BeatsByAssassin,2351362
6,51458358b0c54bb,12
7,ChiefMrkting,1670
8,giles119,142
9,kehuwezujele,30
10,dsf_trio,50
11,tvbsllc,22
12,terranceln,55
13,11_2011,401
14,Gaffneykds,516
15,LockNationelp,408
16,hb_brick,937
17,SugarMummies1,11040
18,daily_insurance,767
19,lusciouskisses1,25246
20,aimeeyoung_,24994
21,AlidaMccatty,89
22,LFPublishing,1654
23,WayneonaBeat,39691
24,UGNMag,3571
25,Pushers_Co,235992
26,BadwaysENT,1272
27,RicoTracks,40041
28,AWomansWorthNet,1825
29,MackDaddyCool,3000
30,THAMIXXTAPES,262
31,xthajuicemanx,79787
32,JSNJOBS,4744
33,Legendgary,27248
34,thewilde_girl,52
35,College_15,18462
36,MotorcycleRoads,27246
37,djhype4,87
38,onetruebeauty2,9360
39,wearesweeter,18480
40,LuizCabratzii,13570
41,CoolhausNY,35877
42,funinthehotsun,59003
43,rowdytukgoon,307316
44,Lusciousbooty23,140
45,gracepoint555,15866
46,HansRapMusic1,53
47,_MsToi,25367
48,kennethbizallen,6518
49,Pooh100Pooh,349
50,GetUpOnItDoh,2345
51,SolStarMusic,11372
52,Ampichino,18638
53,wetandsteamy,39924
54,un4gettableass,168
55,themiddlejohn,31861
56,TLEW_510,1216
57,Kokaneofficial,354133
58,TruthsTongue,122
59,5050NBAPlayers,61
60,the_HIGH_lyfee,232
61,KILLA_TAY,11372
62,DaRealTallCannG,848
63,ChopNGameRadio,25437
64,PinkSodaRadio,2717
65,cannabisindicaa,868
66,TEAMStunnazMag,17045
67,dopeclusivecom,18957
68,sneakersarecool,54
69,urbandouchebag1,124
70,JDNmusic,8213
71,iKillaTSKam,7084
72,Steph725,120918
73,SuckMYYswaggie,620
74,EudoxieYao_,146435
75,quote_center,562
76,Calibred76,483
77,TheOutlawz,115785
78,RodneyPerryLive,31679
79,UrbanBelleMag,10324
80,Marietta28uhr5,57
81,Florrie68mh04,232
82,DesiraGarcia,4
83,jadwiga___kunst,230
84,BLOCKZMAGAZINE,27902
85,Darby59dz62,144
86,tragman,6883
87,barrelrollman,33059
88,TravelDudes,252539
89,elembarazo_,8325
90,stay_du,9327
91,naked_recovery,12949
92,lonelyplanet,6288738
93,HarkinsLorenzo,193
94,NetNinjaInc,34434
95,Boriquababy804,21556
96,Carli45zlq,100
97,billylarkin79,240
98,Geodel25,103
99,tognazzinixosy5,27
100,DeyeraTooBlunt,15133
101,BJustjokes,103
102,TheRealBigTouch,57
103,MzHoneyCakes,309
104,kevinmassey78,10
105,Danielbob456,493
106,mindbendingasm,250
107,tighteyez12,141
108,QuotesNSmiles,254691
109,CheysserGlos808,157
110,soleredemption,29252
111,EliasMatute,40
112,Saaniya1pbt,119
113,NiteFlirt,30829
114,iamnotsuredoe,39875
115,965Tricolor,1872
116,keithonbass,529
117,prophetesskelly,12088
118,LaLunaEsNegra,263
119,Ri_14697495727,4191
120,mizgwen2,219
121,JennaMcFly_,37
122,blackatlanta,19719
123,ShoeWolf,11460
124,ImUrDreamGyrl,43433
125,DeFernandinha,307
126,iwanna_cum,7628
127,wet4bigdicks,3465
128,ObeyJapa,1710
129,KittyCreamYum,915
130,Pooh2Thick,356
131,SweSabrina,625
132,Id_do_mee2,161
133,SweetTitsKarah,971
134,TheRealMikeEpps,3355975
135,Simsile,65569
136,RenataRomain,19025
137,briandpoe,312
138,JazelleT,113
139,necterr,33715
140,sherylunderwood,1182513
141,HavemanShueyscv,565
142,WriteCents,111
143,lovelyafavdish,151
144,laidback_chick,300
145,SuckOnTHiSPussy,808
146,Redbonegoeshard,17
147,LollyPopMusic,3883
148,Ramona_Carlson,167
149,AnxietyAttacks9,74
150,HARDCOMERS,476
151,TheKidDazeLo,63654
152,LittlexThings,13674
153,XcitementFL,15775
154,Abdul_Vorbe_Kec,68
155,larry_love504,21
156,BlackJuicyBooty,562
157,THACHILL,3336
158,thisiscossi303,159
159,deanboedeker,28804
160,sabrexy,965
161,KnocTurnAl4Real,9024
162,mp3shiz,165
163,pickyourshoe,260
164,LMAOTwitpics,101761
165,DivaUncensored,640
166,tpainfanclub2,384
167,Madisonissobad,4578
168,BowTieLawAtl,3642
169,ArringtonPhilli,2343
170,NonaHoernemann,2116
171,GirlsSecretBox,505
172,sportpickcenter,3039
173,KailaCanevazzi,3063
174,blueskillz,45491
175,TriceyTrice2U,3414
176,ZoWilliams,22975
177,ICanChangeUrLyf,71900
178,jUicyBarBi3,166
179,chungbui,915
180,porn4uni,28443
181,CeadighDelgado3,617
182,420Models,3861
183,Nudyredd,744
184,Lenasexgirl,1170
185,VoncileYarringt,181
186,VerleneVillamil,214
187,FallnAngelsxxx,4816
188,ScarletPospicil,125
189,SCTNow,14833
190,PortiRYando,240
191,MoBettaMo,2458
192,SirenRiese,355
193,SweetnSassyGrl1,131
