,screen_name,followers_count
0,NisNISHIL,1874
1,ContainerdayNL,172
2,peterstaal,8974
3,marcel_im,955
4,Advantech_IIoT,2069
5,OrmerICT,1091
6,OtherTheresa,654
7,politiekboxtel,126
8,CarinVreedeveld,490
9,IMaGo2Discuss,53
10,LUCASBRSIL,23
11,ztickerz,102
12,hans_beyers,91
13,elasticdot,176
14,barkgj,366
15,ReikimanGSY,782
16,bartcoLighting,1690
17,Mirnaolkh,29
18,Limey_Descaler,1251
19,bloomfire,7359
20,marcofranssen,394
21,ArwinVisser,303
22,DeJongeOverheid,278
23,attshape,16659
24,045shoppenNL,567
25,longwiser,82
26,senisenol,7
27,opognl,588
28,cveira,757
29,Leo_Freriks,352
30,onlinevideocall,468
31,Aart_Nijkamp,538
32,Ernst_IT,185
33,jmvoskuil,32
34,cibitacademy,296
35,Trainjecollega,435
36,fredalb,411
37,HNWerker,107
38,hltne,112
39,iBestuur,3440
40,TrainjeRijk,127
41,annapastor,972
42,dendulkadvies,379
43,nienkeveer,668
44,overheidsmngt,1517
45,CurrentlyNL,4188
46,Facilitaire,703
47,CoTalents,409
48,paraiduitkering,70
49,Overheid_360,1006
50,niaNesto,1142
51,MoniqueMW,185
52,eelkejager,71
53,JinneDas,492
54,IntrnetGeheimen,79
55,UitgeverijBouw,3688
56,CAapi,18172
57,BobMaasNL,2279
58,Ondernemend050,537
59,zppstart,17
60,AnneCMT,933
61,GetSocialCloud,65
62,Tekenburo_bouw,140
63,SamenWerktMett,899
64,energieKENNIS,678
65,geoff_deweaver,375929
66,IrsanMF,2
67,thenewbuilders,1278
68,eXtreme_365,3660
69,barbamama,160
70,mwoud,637
71,WHeyndrickx,253
72,digico_frl,102
73,Unibouw,912
74,dansstudiofocus,364
75,zuzinatasya,57
76,BenjaminDerksen,1303
77,emolenaar,121
78,goedkooppayroll,72
79,DIMPACT_tweets,1296
80,sharmasewnundun,75
81,jalthuijzen,4
82,wovoxnl,521
83,Laarie78,50
84,ibcongres,353
85,ITSkillsBV,79
86,TimSluis,465
87,sandrasluij32,403
88,GemeenteBanen,5690
89,ErikHekking,339
90,Ton_Meeuwissen,376
91,ISESnl,432
92,monsterswell,335
93,Dottie1979,167
94,KarinGoedheid,299
95,floatingbed,347
96,watnumanagement,15
97,annemieketoerse,43
98,AtosConsulting,987
99,Eeputz,50
100,dKrachtvContent,1060
101,ppbeweging,1079
102,Kim0703,507
103,tychodekker,399
104,Ixpressie,329
105,Mijn_HNW,119
106,anntavernier,515
107,PlutoneNL,163
108,Krijn,1405
109,Siemens_IA_NL,1940
110,ZeeuwtjeT,2315
111,ICTvrouw,843
112,joepkolijn,1115
113,HOCUSLOCUS,131
114,onsweb,668
115,NCOBP,391
116,TabletSeat,453
117,AmbtenarenNWS,2250
118,lorrainedeploeg,1288
119,BB_Academy,136
120,HtBTweets,574
121,Marlous81,297
122,vixseboxse,536
123,ThijsPolfliet,573
124,muraabra,510
125,bretthusbands,378
126,NvMeijel,492
127,philogirl,2452
128,tonzengerink,88
129,gerbenvdheide,278
130,orthokliniek,412
131,OttoHermkens,152
132,Diemenvangestel,350
133,LiNtheLitterbin,111
134,HR_Overheid,686
135,IC_CIO,180
136,DDVprogramma,209
137,En_nu_online,2115
138,Wim_Bos,313
139,DanielleHeck,136
140,martijnvdsteen,2126
141,NaomiGTN,15
142,Lamp_je,554
143,evanorshaegen,431
144,MP_stoelmassage,416
145,RowenadeJonge,223
146,Sharpbentwit,419
147,andorbuding,40
148,rkroesbergen,1264
149,Adaknol,1203
150,JanABeekman,786
151,VieveLia,165
152,Pieter_Smit,359
153,bobogaard,1350
154,hjwdewit,1302
155,EllenZachtWerk,4136
156,DJ_Grootenboer,11687
157,jeroenlvisser,3575
158,TheoHenderik,186
159,martinspassie,204
160,simoneklok,173
161,Hatice_Turkmen,649
162,margonvdveen,154
163,Justinevdberg,2565
164,Gijs_Molsbergen,1202
165,tabhitaminten,408
166,sndpina,211
167,kenburbary,16155
168,SaskiadeSmet,604
169,IlsevanRiet,134
170,wmetselaar,246
171,gjzingstra,795
172,cloudpuntnl,1334
173,arnoutponsioen,971
174,robhaans,444
175,ALPIOtravel,432
176,hbest1982,1682
177,irmi_b,64
178,groennicole,140
179,OMNISwitchboard,4984
180,MiekeBos,492
181,luukwielink3,25
182,SproutSocial,111370
183,overheidwerkt,194
184,letter_ly,160
185,tguemes,1625
186,NielsMoelard,2454
187,BizModelYou,2450
188,deboratimmerman,463
189,Hmanorg,221
190,jurgeneggermont,30
191,heidi1977,278
192,SETUPUtrecht,3945
193,Yddref,602
194,simoneschafer,366
195,kunstweblochem,1167
196,JEO0305,878
197,pieceofpaperapp,91
198,Forty7Content,1010
199,dikkebeer,669
200,Peter_Retera,33
201,RathenauNL,8223
202,ynnovate,3197
203,szoutendijk,118
204,dimitrihuys,508
205,ISchaefers,331
206,HJLCusters,1295
207,johanveeninga,25
208,RonnyLam,782
209,RJE_Alexander,790
210,Rempko,109
211,DvSteenveldt,230
212,Bianca_ATS,155
213,blogtalkradio,36787
214,Cinchcast,2532
215,MarcusSchaefers,301
216,saraschlijper,2195
217,eljatrum,1752
218,A20dag,1011
219,afsfryslan,422
220,ycopier,349
221,uithaco,32
222,VanState,78
223,steenpaal,732
224,waterviolier1,192
225,Fugeltsje,234
226,LiesbethR,1152
227,JanInberg,252
228,PieterHeersink,960
229,ElisabethDLeeuw,328
230,RaveZwart,463
231,7eroen,156
232,erikzijl,475
233,MennoLittel,2178
234,JetSebus,439
235,lascatenkate,879
236,HennieCastelein,1383
237,richardraats,1584
238,dawnshrum,1876
239,jfransen,26
240,pearltrees,10525
241,gaglegemaate,985
242,IreneGrootendor,368
243,Next_Learning,1904
244,KeithMcCarty,1018
245,carrieyoung,2646
246,ernstdecsey,1133
247,YzibiT,711
248,EndaMurphy,100
249,Infosourcer,7891
250,MNacinovic,167
251,bloomlifeevents,179
252,Tekstmaniak,481
253,HenryKoper,46
254,SuperBreet,262
255,Curdine,251
256,wequitmail,499
257,carlbik,371
258,fanmeel,1596
259,MariekeCE,520
260,JessicavanRijn,595
261,pejanssen,105
262,robinmesman,181
263,DvdReep,230
264,Dikhoff,280
265,elmmon,120
266,Nationale_DT,3062
267,wimbastiaansen,216
268,AnitaMilosevska,110
269,FernandaVisser,211
270,gratisantwoord,53
271,socps,73
272,renekerkwijk,1431
273,AdrianaOntherun,701
274,binnenhof24,5574
275,HetNieuweDIV,328
276,henrietw,194
277,IMLWeltevrede,178
278,arnoutdrenthel,289
279,plateijn,300
280,Roverts,688
281,SietzeLdeJong,131
282,tijdvooreten,5092
283,Wilminktheater,4687
284,tonelissen,325
285,SJDeputter,3765
286,RiesOuwerkerk,1029
287,a_zielstra,787
288,cw_smk,945
289,AppMngt,888
290,rjmdeleeuw,128
291,RonaldBunnig,272
292,jasper_b,892
293,VictorJanLeurs,1169
294,Vincent_070,1127
295,avd203,431
296,ElsjeLeurs,94
297,0Bianka1,38
298,Mees013,363
299,marcelvdlaan,828
300,maryfiers040,7697
301,matthijsariens,83
302,MCDouwes,1013
303,WordPressLeren,299
304,peterluit,2602
305,VincentAriens,2662
306,Inge_Beckers,2375
307,mckiek,1115
308,cecilecusters,853
309,LEFfuturecenter,1318
310,ernasmeekens,1330
311,WBTMDay,250
312,AllAboutDC10,80
313,ellenkamer,192
314,Centralekrant,189
315,josdelaat123,665
316,sonjaloth,1937
317,VismaCircle,719
318,remkoz,340
319,BMI_Imagenet,269
320,IPROFSBrinckman,178
321,deSnor,1266
322,oifbreda,42
323,ironagroeneveld,1283
324,DerkMoor,5331
325,bjvlonk,905
326,feikevanderwerf,245
327,katjapronk,961
328,Logeion,14653
329,overnieuwwerken,8952
330,DaanvT,373
331,Caraat,1026
332,FNvdPoll,217
333,ErikBoele,1230
334,rooshoiting,304
335,BuitenBeter,2642
336,ernestbressers,212
337,evbourgonje,593
338,ambtenaar2013,193
339,hameeteman,1280
340,Hansvanleeuwen1,162
341,theozijderveld,903
342,FSR_InforMedia,88
343,tanja48,603
344,cvancapelleveen,493
345,estherkarsch,878
346,hmommers,353
347,karinruben,311
