,screen_name,followers_count
0,stupidgaydummi1,408
1,RandiChase,9679
2,AHercM,81
3,waynewarrington,22
4,JohnBraly,113
5,AlisonBraly,7
6,ClassVancity,57
7,HSeabrook42,22
8,AlexandraChasin,138
9,larsplehmann,181
10,w5_360,161
11,andytylos,883
12,FarFromTV,4637
13,KealysCANCraft,517
14,KealysLangley,442
15,AppleChinook,22
16,CortanaThinks,15
17,dinahrose,72
18,mpornsukyahooc1,7
19,BeatsByAssassin,2350157
20,NancyJ18,10
21,dmanlives,5
22,liamjmcsorley,10
23,TreborS,12917
24,CaioSorrentino1,70
25,MariaPadj,80
26,hiyachaya,45
27,yycGaming,74
28,thick_tortilla,317
29,CanadianCKM,150
30,wearenewschool,38
31,n_vancity,24
32,shapiro70,11
33,hakka3,193
34,aja__moore,637
35,DanielMonzon84,570
36,Akeihabara,186
37,jratkinsmusic,186
38,is_it_bedtime,182
39,AMDBOK,34
40,hipinkmonster,76
41,dholmsten,214
42,barriejoyyy,186
43,eMusicHelps,5675
44,InternetFutures,33
45,cccholes,1
46,GoneAFK,188
47,DJpharmboy,241
48,emmavantol,17
49,ecodineyyc,6422
50,patymarula,1016
51,sole2soulYYC,40
52,OCSociologyProf,6967
53,arm_muscle,2709
54,carunderwater,449
55,b_nagel,206
56,AwCrumbs,43
57,Tigrelys,155
58,LS_Taylor,915
59,JgravenJohn,18
60,seamckee,36
61,MeetingBoy,125825
62,therealsmegafox,80
63,frogmanjack,47
64,EmilyAviva,1503
65,mikeygabriana,93
66,VanInVancity,126
67,glenpodiluk,22
68,JAGraven,4
69,thestoryofwords,71
70,heartandhoop,15
71,Olevia_Laneaux,140
72,mchlrncs,169
73,simulation21,42
74,Curmudge,100
75,mrbanano1,32
76,CarlosLins_CA,33
77,Russ7Kramer,85
78,PoonamP77,88
79,TyrelDevlin,26
80,KatLiffiton,223
81,Sachitron,139
82,IamMaryanaK,241
83,mrcalvincheng,121
84,JeremySimes,2099
85,heeeraldo,759
86,grant,2588
87,Alycia64875772,3
88,EnormeBlague,226
89,colin_easton,1261
90,denisetheg,43
91,PrudenceAkciti,299
92,katricemd,190
93,majorpsych,63
94,_petunias,125
95,SRayqwone,2
96,TardisOperator,62
97,lcnzrs,123
98,ajguiang,172
99,savagerenata,86
100,evilpatrick,407
101,jontischuk,204
102,VERZE,427
103,thejohnconnolly,104
104,bilbott85,117
105,Six8Nine,27
106,ljrochon,130
107,Douglas_Books,124
108,Vancity,15425
109,jeniWHAT,78
110,Mberlando,55
111,maverik369,40
112,justinbills,253
113,wzl4,105
114,AnDrew_Hodge,75
115,NickinVic,167
116,Grabflicks,70
117,Binzento,5014
118,rand0muser,57
119,MercedesWebb,79
120,DerekKines,20
121,3rd_House,126
122,Farnsworth_,46
123,borkenbacon,34
124,ShafiqJ23,28
125,Kho88,86
126,finestquality,12
127,chilicoma,38
128,tweetsMTF,360
129,gthebrown,151
130,patrickpending,127
131,djjamies66,23
132,JasonRasmus,74
133,RandallHerd,116
134,MacBook_Air_31,187
135,thinkellen,101
136,hardber84ri,538
137,Iphone4_32GB_x6,131
138,AlisonMcKenny,3651
139,thekylemarshall,790
140,jacquelinehudon,417
141,Ship_and_Anchor,6911
142,_jaymeeee_,42
143,No_Gloria,66
144,wilkoszandway,460
145,_megan_mckenny,35
146,_oliwog,70
147,TeamRapsody,2240
148,erinpaige,94
149,thecoolthemello,49
150,seanmallany,256
151,lucbazan,88
152,KellenMcDaniel,89
153,wjuh345,68
154,HeavyMetalGuard,628
155,TheLimeyJCLS,128
156,uppIysning,12
157,tylersoron,456
158,NickDris,294
159,jrazzle87,23
160,liberatedplanet,70
161,DSoco,155
162,the_real_sanjay,26
163,rorodelrey,169
164,banthedan,130
165,BillyD_Radio,353
166,LMAOTwitpics,101720
167,LizRamirez13,260
168,mygoditssharky,101
169,theverseone,479
170,gnurillawarfare,275
171,OpenMediaOrg,28069
172,Prattled,28
173,Articles9,780
174,realJNolan,4869
175,sergeantatarms,36
176,the_parisian,487
177,Splash_Watch,126
178,Calgary_Fashion,3703
179,XtremeAlberta,84
180,davidaustin,741
181,lennasaurus,76
182,catgray4681,4
183,Barber_5623,55
184,JillFlynn653,65
185,OnaLeblanc692,106
186,samanthabuluofe,4
187,davidreading,148
188,abbyplusdave,412
189,helloosunshine,13
190,SlinkyVagabond,81
