,screen_name,followers_count
0,ConallOM,9922
1,michels_tom,19
2,JudyLee74406756,25
3,beyondbetaDK,36
4,jimmycthatsme,74410
5,StartupBoostUK,553
6,AugnetLtd,87
7,HSMILTD,340
8,FusionProc,246
9,MaxSulpizi,156
10,Aiydec_,91
11,TrinityInvestor,29
12,JoshLachkovic,3205
13,harry_laou,274
14,LouiVinas,375
15,hazelmulhare,1310
16,mikeydeegan,287
17,AuldShill,2035
18,DecksenderUK,196
19,decksenderde,353
20,saasclubio,12826
21,Startup_van,20848
22,DenmarkDemoDay,138
23,doug_scott,21606
24,LizNBroderick,1677
25,claudialolah,33
26,PlatformCommun1,27
27,bosconference,4936
28,henrikwsanchez,703
29,shiprighthq,250
30,SolentDisruptor,2469
31,paulbz,7738
32,anandsri1612,127
33,TechFast50,3700
34,_pablo_moreno,5
35,stephen_millard,1469
36,Reynolds_UK,1952
37,8roadsventures,5375
38,Patrick_Newton1,297
39,pradip,9541
40,Angel_funding,19103
41,euriekaDOTie,1421
42,bodegableec,219
43,Surgify,576
44,MadisonThimont,2
45,Salesconfidence,1200
46,SaaStock,8633
47,ylbeuz,652
48,larrykim,760451
49,call_capital,368
50,funding_summit,210
51,paulhayesman,7989
52,giovanni_nn,473
53,unymiraUSU,2622
54,O001OO82,568
55,SNCfinder,5026
56,EquityImpactPar,974
57,giuliani_gio,608
58,WiseAlphaTeam,1345
59,Bodytrak_Core,576
60,StephGoSweat,53
61,SarahMosses,1662
62,VickSolanki,111
63,Tjech,449
64,NiroRecruitment,3761
65,ConorMcAleavey,1465
66,JGKamm,39822
67,mikerohanesq,1786
68,CbbFusion,108
69,WillettGroupJMS,46
70,swat_io,1817
71,_subnet,2137
72,SupportheroApp,696
73,albiondotco,16132
74,YubaiGe,787
75,Momentum_London,1066
76,onlysaasjobs,197
77,Saastronaut,1442
78,SaaSjobsio,266
79,socialandsocial,114
80,lydiarosejones,2182
81,NovadersLLP,13
82,launch_vc,527
83,KrisVandenberk,2563
84,Afifsara2,93
85,danonanthony,929
86,interpropeople,7442
87,EdCortez9,71
88,F3FinCloud,1048
89,hyslop,1030
90,mycrowdz,3681
91,mustoguz,87
92,Weebit_Nano,548
93,gary_rafferty,881
94,SaaSresources,273
95,_MarkByrne,1226
96,kevinbeales,773
97,atmikeb,1282
98,jonnycutz,1206
99,AcceleratedDV,2536
100,rakshicapital49,124
101,ask1angel,1801
102,ICOangels,8605
103,vizzbook,852
104,inside_sv,2426
105,horizonguides,1439
106,hyqer,217
107,louicop,4436
108,rd2aitbenhaddou,41
109,e_covers,81
110,ArganLuiz,1069
111,VCMagnet,394
112,einar_hb,372
113,inthecompanyof,12412
114,clement_frison,128
115,Upflair,561
116,londonai,3366
117,vladgsk,193
118,cgledhill,76485
119,theofficehubIE,1595
120,hublio,560
121,booking_factory,987
122,Episode1VC,3717
123,FordenGroup,174
124,lukeicthomson,325
125,JoyBoustani,619
126,mattadoyle,515
127,KLundegren,387
128,HelloStartups,2800
129,youhan,50
130,mtrdigital,1326
131,lynchpatrick,277
132,bloodtestsuk,141
133,byrne_ed,409
134,Paystobesocial,101
135,GroupRail_,25
136,LoganJEHall,1917
137,DavidSignal,920
138,wMenuPennan,539
139,LegacyofGena,3463
140,VCPEmembership,280
141,GetSaasli,98
142,TechNation,96912
143,allojardin,974
144,CrowRivFin,436
145,ConnectingCork,1881
146,SFBUK_,449
147,recruiterhour,3917
148,LukeSmith402,449
149,PharmAust,1592
150,DavidEBMiller,493
151,parisai,912
152,MustardSoftware,4545
153,LwpTechnologies,912
154,LucileCornet,1004
155,startupsoda,2386
