,screen_name,followers_count
0,dgrmgr_gb,391
1,putinbatake,580
2,Sy0zer333,410
3,ehbapxpywi,75
4,Leo_phiLeo,69
5,ragnellike_,135
6,Lstar_Kaito,480
7,kouyou_gyokuro,142
8,PhanBaka,4
9,KANAME00072,15
10,ike_furi,900
11,Empty_keikenchi,117
12,SONIKAMU,18
13,aftpafgxnmms,201
14,YanagiAtark,485
15,IjXut,223
16,KSKSMIMI,332
17,kasumi2014take1,72
18,sametomo32867,60
19,yukikaze0202,70
20,morudahayo,57
21,osafext,88
22,jinrai_hed88,1370
23,_Mill_lliM_,491
24,takaradukaFE0,149
25,shirokuro121,336
26,HKB_PSO2,761
27,mutukiriichi,9974
28,niconicotanktop,99808
29,FE0_noienoie,600
30,SH_FEmmkt,851
31,inu_Running,1530
32,narututa,155
33,D__DAZS,165
34,nekomikoalice,10032
35,misuto323,632
36,hasetch_tenchou,3568
37,hitomo444444444,2080
38,takarinn0419,1069
39,kasiwa_fecipher,328
40,kasiwa_1992,303
41,RortyFE,483
42,tejustin2,318
43,Aoneko_Cipher,236
44,konotori3088,63
45,blancden,3825
46,ZIPZAP0987,4
47,ichinomiya_tk,314
48,AquaMuseum,94
49,rgm79c_vulcan,160
50,TcgShopACADEMY,3530
51,X_resist,189
52,bathclin_jp,43944
53,Drwily89,165
54,agg664307_02,166
55,yua_n0,23928
56,hosikuzunoouzi,26
57,RT29800225,768
58,nize_161018,194
59,kamishiro_FE0,46
60,yukaon_someya,844
61,bm_namba_fe0,312
62,district89_,10229
63,codera_iroha,2358
64,Alford_B_Silvia,256
65,eleven_kikaku,166
66,baseba11ll11,72
67,DDRyu_ei,41
68,fuguriya1,4587
69,MeshiOrch,399
70,icyas_fla,241
71,lonely52hzFish,94
72,bboykouraku,2642
73,kbr____,927
74,miho_kohinata,3484
75,romarical,468
76,asatobaystar,67
77,garuo0,46
78,Rii5TcwQpJmxn07,33
79,DtqhgsIXc12xS7M,7
80,latin2491,101
81,tellur_,354
82,prprcnd,47
83,kusayasaitei,1615
84,wavellite,134
85,eleven1_1_1_1,1235
86,KoumuLmagi,606
87,Aru_487,206
88,kyata_05,47
89,orangana27014,816
90,YK_KRHS,189
91,Emanon_14,40
92,T_zeromaru,38
93,siasia_seleth,35
94,nekokanonekoka,74
95,Cheese_Tikuwa,492
96,happyarms,33
97,tousui14,212
98,kani_biimu,320027
99,Syukestla,50
100,RGPC,823
101,beerbambi,252
102,kai_minakami,446
103,kyusakuY,153
