,screen_name,followers_count
0,davidpellard,1101
1,paulaisdev,183
2,epfarias_,512
3,ttescariolano,66
4,notariinea,1579
5,BotcityDev,72
6,Yuri2708,31
7,EstudeAnna,279
8,jimbowasrobbed,547
9,viciadaemcafe1,31
10,pokemano_,487
11,ElinedePaula,84
12,marinamare_,127
13,mayjinboo,261
14,Mayara46902582,13
15,outraelis,191
16,TalitaLins12,10
17,q8andrade,828
18,NadyKelayne,154
19,annadewakanda,134
20,maripernambuco,51
21,ugonnagofar,114
22,AlineBastos,6740
23,mocraveirodev,1617
24,devscansados,24730
25,tightxship,1388
26,MatheusBABarros,10
27,prijacinto_,46
28,dudsxl,12
29,azulpetroleoo,146
30,pscoa8,6
31,thaismanfredini,42
32,doideeera,137
33,Legaliizandra,41
34,QueroAprender2,48
35,MuriloAlquimico,37
36,jairojj,226
37,_r_oliveira_,80
38,corvomutante,514
39,neto90s,130
40,bemcelso,1254
41,lolparasita,5
42,sobmedida_,168
43,merillllu,55
44,joselorenzops,3382
45,Urubuzinho3,1
46,obrunopaiva,660
47,budejopodcast,5257
48,mais_bala,58
49,AllyneS47437602,5
50,HelloGab,307
51,_JAShows,2405
52,lucaslipe,861
53,s0sads,70
54,mentaconha,124
55,mariafleance,341
56,AntunesDantas,434
57,luan_alencar,3072
58,okbruny,896
59,snorlaxfv,89
60,snorlaxfv,89
61,uilkinho,73
62,Isabeldesr,86
63,oxeally,344
64,renalybrito,45
65,dorinhado502,111
66,acarolinadelira,476
67,mauricioebano,458
68,deviloli1,83
69,ja1felipe,43
70,mariargvieira,49
71,lucascoelhocruz,81
72,_ugooo,98
73,rainhadoegitoo,17
74,sejagirlx,1800
75,MateusClemente,1047
76,virgoLaws,74
77,BlaBlaCarBR,3941
78,Isa60433159,2
79,lucaspereira_cn,220
80,miirocase,23
81,milenamente,10354
82,VEscariolano,56
83,MasFemPodcast,2635
84,cardoso50,462
85,kaio_alje,348
86,Tatah70951203,6
87,luzzardikkk,314
88,frlari,104
89,batista_meyre,301
90,viniciusbarr0s,1199
91,therealalexx,581
92,meeconomizane,382
93,naosousociologa,1124
94,fevyca,342
95,Jislane6,39
96,priscilamacedov,289
97,Amandamleda,60
98,amrinacl,194
99,rafaelvyeira,4
100,_shadybae,14
101,Figueiredo_Pam,30
102,rayssacfl,78
103,PauloFialho13,192
104,caciflows,3992
105,lucashenri_q,403
106,calabocameuanjo,722
107,victordiegu,81
108,diogodmoreira,1482
109,soveim,357
110,gustavogual,446
111,didiegooli,83
112,sensefairchild,30636
113,neehh,975
114,ervilhasnao,117
115,lariforn,254
116,cddecepcoes,489
117,carlosximeness,148
118,klaudioRn,2106
119,nnaattaannttlls,120
120,Vitorbnfm,1144
121,licerimonial,12
122,siul_ordep,66
123,giomedeirosb,23
124,alissonfariias,758
125,Regishigor,341
126,playmatchr,783
127,DwightFalse,70403
128,TRUEWANNAB3,7
129,michellrls,476
130,ivannsampaio,511
131,prisonbreakgp,63
132,_brruni,244
133,mbenderr,810
134,pedroribeirogs,6
135,DzsPedroka,1426
136,rafelgas,168
137,lucasmed_21,45
138,payutabits,933
139,MuitasT,52
140,payapapa1,178758
141,Ana_Istheway_,957
142,Senhaehcabelo12,302
143,lineehe,2149
144,renatacslv,269
145,ImploroLink,207
146,eaigajao,18870
147,ribawski,691
148,ferreiranatz,6189
149,leo5lopes,12
150,LenoViana20,2
151,ThayseQuadros,89
152,WeslleyBrunoCG,4720
153,asls2020,48
154,ButterflyMinaj4,7
155,isaacmacedo,4504
156,ADtw,389
157,almeidajuninho,119
158,WilsonFilho23,15
159,Jasonorte_,301
160,padrecicerofm,459
161,rodrigorlm,218
162,geracao_youtube,148
163,romuloconnected,198
164,thiagowendel3,327
165,OCdaDon,107
166,MaxMaione,2386
167,nathansatanas,302
168,IvensLorran,794
169,AlyssonPHN,1108
170,_karolinecruz_,8
171,MongesUrbanos,17761
172,justjustinzz,32811
173,bemmequeira,140
174,patiluabial,247
175,FC_bandamalta9,212
176,jarissinha,13
177,felipe_fgnds,1946
178,rudriguejr,690
179,giovanixl42,32
180,HelenaLimaMaia,17
181,pamplonagustavo,308
182,Andremih,409
183,apaulansilveira,5
184,athirson_p,340
185,djaboruivo,431
186,jjjazvdo,635
187,mandypaivas,1579
188,manucrajubar,87
189,lorena_paes,294
190,Luah_Rocha,45
191,robcsan,75
192,millevamille,384
193,guedss,234
194,mensa113,13
195,semformol,282
196,edu_333,1
197,nairokk,65
198,jenniferkampus,8
199,Iucasguri,21
200,pedro93419439,7
201,eudigorodrigo,905
202,NoCaosCompleto,261
203,DanielJosiel,10
204,marih1020,42
205,taylannne,1
206,yasminegarcias,9
207,tillyjua,260
208,portal6anapolis,39315
209,glesonmoreira,322
210,ArrayssAndr,1
211,vivigatah4,16
212,Vannyaah,11
213,adivaldoauditor,248
214,StoneJGM,7
215,SaahRusso,27
216,roony_gomes,387
217,ffuckstyles_,14
218,AchavedeArkne,141
219,italasamaradias,161
220,Clean_Cleany,9985
221,filipe_hitallo,135
222,FestcupomBrasil,25
223,raissa_dns,53
224,JAIRDOSSANTOSLE,677
225,jamirlemos,191
226,_lolos,20
227,belinhalopees,93
228,juzeehxD,124
229,rodrigrocha88,47
230,extraordinariof,376
231,marthabloglc,2667
232,aventuras_ana,101
233,tuamigosoyclaro,237
234,EntrelinhasL,17
235,erickbalada9,112
236,germanobri,33
237,SJorgeanne,33
238,acnasc,504
239,CaririExpedio,19
240,LarissaSiriani,9027
241,cortezex,247
242,Lucieneescolhas,152
243,gvt_suporte,34531
244,gabiIrala,237
245,CordelDosSonhos,153
246,HeliaHd,4
247,mnayarabl,30
248,MonalisaCaastro,268
249,Faelinhaleite,303
250,RamonSiebra2012,553
251,yasmin_gds,181
252,LavorThulio,38
253,FabianaBezerra2,121
254,GenildoAlves2,337
255,Squad53BR,743
256,jardimdelivros,1998
257,T_Biankinha,54
258,Hiedi_Pushard,182
259,jeffcsi,215
260,Lilianarreis,769
261,CiceroRomao02,80
262,Leituraecrescim,277
263,lhaisa_LAP,496
264,AnaJensine,128
265,D_deHistorias,790
266,VANESSAANGELQ,390
267,guilhermehck,993
268,bruniinhohery,522
269,BlogEmTempo,453
270,mateusresende9,18
271,EuQuaseNerd,62
272,mrguga80,1036
273,DoceEscrita_,68
274,grupoautentica,65833
275,Camisetaataca13,351
276,EllaFolheados,137
277,chicoanes,1256
278,ViviannyGarcia,148
279,viena10379415,153
280,FELICIDADEFREIT,4
281,aeditoranda,69
282,100Cavalcanti,29
283,silanaraquel,128
284,PKD_fashion,117
285,angelicadaguila,100
286,PedroEverson,99
287,pkd_concept,187
288,__naj4,1
289,weslyprodues,65
290,migcarlos1,1
291,sorteios_makeup,795
292,TopShelfLux,6679
293,LojaLacor,711
294,NayaraB17,20
295,tatahwulandari,4
296,LipeCoca_,3
297,blogavontade,1699
298,yousingsongs,15605
299,jeniferdasilva0,92
300,Pahtric,23
301,taisclaudino,528
302,EdisioLeite,367
303,PleasseComCyber,316
304,ivinh0,518
305,FinaFlor1,11244
306,Josiellen14,49
307,blogdalolla,12
308,larinha_letcia,28
309,_OnlyHouse,77
310,italoLbarbosa,15
311,ComprinhaS2,37
312,LojaSunBox,112
313,Scrapinbox,170
314,AleRosendo,77
315,PiadaJoaSorriso,6
316,SalutarisBeleza,520
317,SauloAnderson7,31
318,isabelaalves30,31
319,Amannda_Martins,67
320,S_Jessica_F,23
321,luan_hadney,76
322,PortalCrajubar1,28
323,netorenato,194
324,isabelly_azevdo,56
325,fahcostinha,13
326,SariinhaN_,114
327,pat_nasc,23
328,poxaless,355
329,RobertaJuniane1,37
330,Ser_filho,93
331,GabsCuri,81
332,acorerosaa,113
333,biia_luna,246
334,juninho946,1
335,GuiMathias10,38
336,SamyaAzevedo,65
337,liipeh_xlp,68
338,arthursilva_1,152
339,carolfidm,245
340,eairenata,380
341,ThyallaC,448
342,FabioGeorge,75
343,israel_nog,98
344,BrunnaSuellen,169
345,fransuelton_jr,98
346,yagocariri,44
347,Pri_Jacinto,92
348,FaculDepre,1434
349,spe_2011,137
350,bendickfyxa6,11
351,Rachelacerda,47
352,_dany_lucena,153
353,Cicatriza_CG,57
354,baratocariri,355
355,workshop_eng,191
356,__carolinie,1454
357,filipelisboa32,179
358,c_3h,90
359,Sasukira_,58
360,fpr2102,260
361,noormohammad23,52
362,cyberleilao,428
363,Amanda_pgomes,120
364,Josiane_dantas,158
365,marcelammaciel,74
366,venicio_silva,268
367,prilgas,93
368,vilarmarianaa,351
369,natanielima,148
370,psoriase,288
371,skyonaraoficial,203
372,itamar_Paulino,55
373,LucaasBartt,321
374,MikarlaBaia,230
375,BelezaSergipao,376
376,die_mirna,70
377,IngridTefs,84
378,xelagarciaa,167
379,ThercioR,189
380,liananinha,70
381,ciannella_,43
382,helton_alvess,152
383,italoxq,169
384,thalitinhacr,162
385,Felipao_O,1
386,tuanammc,269
387,Dominiquezinha,70
388,holloslobao,55
389,rodolfo_ramalho,174
390,botecodeesquina,218
391,ChristyanKita,75
392,NetinhoTK,231
393,kylviahellen,105
394,tamarassamp,216
395,Maylra,29
396,YagoNobre13,27
397,YourMistake_,696
398,elvishenrique__,516
399,raelsf,163
400,stefano_cianela,38
401,madsonnf,1031
402,ClaudiaAMR,45
403,IsabelaPontes_,870
404,cristinafechiny,138
405,miliisoares,180
406,ibrahimagus,53
407,tatamidori,291
408,Jhonnatha_AM,57
409,Gnomu,188
410,myrellasouza,189
411,aless_vidal,335
412,lissaamorim,356
413,talysmoises,104
414,thalestaf,7833
415,viiluna,109
416,_naraia,386
417,iasmimcruz,251
418,JuniM_Oliveira,41
419,migmsn,409
420,debydsf,79
421,C_elyane,272
422,taryzottino,920
423,karolinelohanny,53
424,_thapioca,237
425,amandaofs2,93
426,samuelfranca_,82
427,samaroca_,469
428,jehasato,5857
429,PlanetaLivrosBR,58748
430,shsbraga,147
431,gesiane,783
432,amy_macchiato,3016
433,pedrophilippe_,1887
434,VirginiaMacedo,11
435,zezimsimmamae,442
436,Suzane_Luna,74
437,blindershine,297
438,sammyle_,297
439,jardim_da_v,1062
440,JustLearnThis,50
441,dadayzone,252
442,bebedisco,407
443,kahcau,610
444,flrdlys,352
445,Valinor,2336
446,quirinojess,1232
447,lembrancinhasss,394
448,donodavoz,185
449,Leninha,848
