,screen_name,followers_count
0,4dsiao,1159
1,musxzart,65
2,Wines365,151
3,themartinmodern,442
4,intodaysblog,796
5,wateryluv,41
6,hotvictory01,40
7,lchungwe,7
8,Errays,11
9,CanJamGlobal,1176
10,ascribeproject,640
11,Isuzucikarang,95
12,decentodm,332
13,pardhu934,31
14,ADLOT01,52
15,mummysupplement,304
16,discoveryiq,537
17,AsianReadsCom,65
18,Adi0914,274
19,IdeasAndrew,23581
20,RonymaulanaR,3
21,QuintonInvest,21
22,DroidAdvisorCom,10
23,MUTBSocial,58
24,WarungKesing,263
25,kacangmete2,29
26,infodewasaplus,790
27,992Az,1
28,hankpagehp,3652
29,UtiketSG,85
30,obatvimaxcanada,36
31,edyhtp,18
32,jshukor,19
33,carolzpf,55
34,agultiga,65
35,NazwaNurfauziah,101
36,LiquidTangSEO,6
37,AmericanWang,250
38,mohdafn30771782,1
39,mikeapng,785
40,borban1955,84
41,jendelacito,347
42,StartDashUpsCo,50956
43,MyProviderever,93
44,LGAssets,89
45,LuffyLife,3
46,AmiraHossam2456,10
47,hadikuang,48
48,butterARTBAR,307
49,Info_Singapore1,477
50,dreamhigh0501,13
51,Famousin24hrs,5142
52,jnkh69,120
53,GeantSaduki,82
54,ExabytesWebHost,2247
55,sathiamoorthy69,9
56,surfslayer,34
57,andriirwanto,55036
58,aheneghana,5340
59,ilovetoreadsg,17
60,amfcatweets,11
61,sharif_mba,275
62,polimw,1
63,spotinsingapore,16
64,IntellisoftSyst,56
65,batamexplorer,89
66,Nicoleleesg,442
67,potchie03,171
68,attribo,374
69,Yuniceng,14
70,michakajoe,40
71,beautifulsingap,13
72,williamsmith114,78
73,GrabFreeVoucher,288
74,engteck68,1
75,Exabytes_SG,768
76,EllynMooi,1460
77,J2meePok,496
78,NiceLindaSmith,137
79,MHCAsia,240
80,directasia,203
81,latinblah,4424
82,jacque0505,40
83,seklian,12
84,JeffCuellar,312
85,ECOLurve,27
86,arvindjamwal,93
87,Secuplex,118
88,EssayerFasHouse,220
89,irhss,177
90,WhooDeal,181
91,LingLingTien,17
92,SmallBusinessSG,369
93,randycml,98
94,sedandriver,406
95,LLHomme,251
96,antiwong,274
97,cherilynt,595
98,noruddinmz,110
99,TennisInSG,247
100,eyelookgood,272
101,exostanxiumin,114
102,limboonwah,208
103,Tanbk,32
104,pinkocchio,399
105,ChristelSotong,178
106,Muddbean,231
107,tengaboys,169
108,neoyacht,67
109,cheatingworld,1
110,Niteowlhee,127
111,thelifebrary,39
112,kthxbuys,160
113,SilverLiningSG,84
114,nik_ang,70
115,JoeAugustin,5618
116,zazabong,164
117,MissLoi,531
118,damarisshutt8,6
119,SingingCoconut,350
120,henry8,38
121,projectPS,155
122,Perlisnews,34
123,pakJays,397
124,jjtomi,159
125,thejobsportal,266
126,sixdegrees1,631
127,SG_FlowerShop,217
128,TheSingaporeKid,75
129,tc_sg,155
130,CampGiraffe,850
131,rajnishkansal,561
132,stevenraj1968,133
133,GoodWeddingDate,199
134,ieda_kama,21
135,atoyis,18
136,colinlinsg,137
137,partyistan,21
138,OngWeiZhong,851
139,paartur2pq7p,4
140,WriteSocial,476
141,tanec69,42
142,SaraFarn,62
143,MarciWilcox828,58
144,jufemo,91
145,raymonsyfa,199
146,Ask_Hari,59
147,GambitMelvin,452
148,SG_prettygirl,256
149,simbabobo,138
150,pingfanclub,38
151,leeptmart,9
152,ElvisSG,41
153,NeuGlowPlastic,26
154,Morinir,302
155,iamyeoterence,847
156,asianmodelz,459
157,sasha0382,285
158,TheSeafoodCoy,310
159,mcccxx,491
160,gvinto,167
161,RichGavriel,352
162,verzdesign,354
163,sushibarboy,177
164,oldwoodbridge,41
165,HotMedia1,160
166,halina1970tn,27
167,tianlye,70
168,rapunzelaine,29
169,serenaadsit,297
170,LittlenOOb,91
171,SgAds2,28
172,vixlew,962
173,ivankeytan,341
174,longkoon,25
175,sgclassifieds88,118
176,kenneth_1_2,3
177,ezysnap,22
178,breadcrumbss,516
179,runningtindera,38
180,YuriLJP,60
181,RandyCartMomo,115
182,amirhotel_batam,454
183,sgxlover,54
184,flanuertothesky,218
185,LitNeo,977
186,lasalleprdctssg,196
187,ToTo4D,624
188,roses4youjem,321
189,ZoeMedina40,78
190,SgTidbits365,19
191,Nichols_355,70
192,Revomagz,188
193,Oreaina,16
194,clemenceko,134
195,Barton_710,101
196,singaporejobssg,545
197,Oliver_801,59
198,ajoe83,518
199,totosiao,348
200,falsertr,189
201,MervinSingapore,453
202,ricecomms,870
203,SgPRelations,879
204,salelobang,211
205,BryansAngels,722
206,acowting,37
207,arifobf,196
208,yoonghaibd,24
209,dspeter,69
210,benjaloy,194
211,dzeyzn,376
212,lonelyme11,197
213,cutieme65,218
214,mschorlor,82
215,mein_mein,50
216,eiv6,89
217,yperic,409
218,paultantk,10284
219,unikverse,16
220,88dbsingapore,995
221,EltonYeo,90
222,gotrendyfashion,172
223,websblog,215
224,hotsgproperties,241
225,chuanz,61
226,gahmen,22
227,NeuGlow,252
228,cannla,123
229,MNS_EVENTS,100
230,TheFlash33,379
231,joeteh,2250
232,SG_HomeLoan,424
233,tangenghui,4102
234,gembygems,97
235,kensapp,3389
236,askmaha,32
237,singaporerental,447
238,lennardchan,338
239,mola284,153
240,womenwisdom,150
241,sgfreelance,3759
242,mujra007,1831
243,SgELites,302
244,cokicoki2,212
245,singatweet,637
246,MayG,28
247,cheeweeng,340
248,sgBEAT,4599
249,SkateSingapore,510
250,startupsg,4593
251,mhchealthcare,631
252,chibiryan,575
253,faceshop,34
254,vinceang,16
255,WeRecycleIT,510
256,jason_coates,158
257,perfumestore_sg,1873
258,hotelknockoff,830
259,HowlAtTheMoonSG,287
260,sekling,35
261,harishpillay,3194
262,throwingsheep,764
263,www_huat_sg,921
264,Mimaki83,75
265,jeremyteocx,972
266,gerardlee82,110
267,willyfoo,1835
268,sgseminars,115
269,chebiji,1185
270,singaporesales,342
271,sgtweet,1264
272,JobsCentralSG,4531
273,sgbusiness,259
274,torres1988,3
275,wupin0317,18
276,hellocameraman,41
277,HPSingapore,4607
278,Break_Up_Magic,463
279,ruiwen,1100
280,lenylim1,858
281,sginfomap,3100
282,syawal,2812
283,FUP,78
284,thatsastar,94
285,mmunirathnam,11
286,zyml,370
287,vasanserca,948
288,derrickkoh70,504
289,Geetune,48
290,etienneteo,123
291,joewang24,400
292,Blog_Now,694
293,cedric_chee,1349
294,vooi,219
295,petrolwatch,628
296,shenheng,1029
297,Mansour,1391
298,iintoxicated,53
299,wailoong,395
300,uglyfatchick,80
301,feedmelinks,1693
302,sgcGo,564
303,yebber,108
304,lancerlord,1205
305,wdgdev,7
306,ridz84,1280
307,suyuen,579
308,cendrine,82
309,plaktoz,278
310,robertsky_,504
311,claudia10,1951
312,WishBoNe,55
313,sylvgee,555
314,keropokman,3145
315,hendribudi,90
316,mkpadnama,112
317,felixker,976
318,vantan,775
319,FoxTwo,104
320,uzyn,4162
321,daphnemaia,3032
