,screen_name,followers_count
0,umizumi2,426
1,armanyerevanski,397
2,Art_zz,405
3,anton76rus,370
4,ifedorov_msk,370
5,ignatovaana,388
6,KissKomoli,376
7,artuk2,410
8,Elshin1981,417
9,anriampar,416
10,ATexnik,412
11,goroxova83,433
12,arefina62,432
13,kris3105,407
14,2750212,404
15,asiyam1980,393
16,911_best,413
17,korastyleva,381
18,Eva62Art,420
19,KumyikMarsel,406
20,kolecova73rambl,403
21,KatyaMyrmyr,433
22,anuly77,405
23,asmolovaira,401
24,GennadiyKater,410
25,512snoopy512,396
26,79517929491,425
27,popopo228,436
28,Blablabbl3783,520
29,DmitriyKarpov2,374
30,Anush88888,429
31,shytar,394
32,Tanya086,420
33,AnnyOvcharenko,394
34,AnnaVernaya,374
35,korka1987,400
36,So30498r,411
37,Alex3175736,352
38,podrugina,402
39,astapenkom,373
40,ViktoriaLive37,405
41,jeinmama,376
42,LadiesNidht,417
43,kartinka1288,378
44,annashwez,421
45,arckadyk,439
46,lika_7777,364
47,saenko3,411
48,anyta0219,377
49,3641213,428
50,ArapianArina24,420
51,ans_pvl,351
52,Artclime,433
53,karasalexandr1,379
54,arendaman,349
55,katerinaK100,380
56,kattasheva,271
57,7013167alla,408
58,Olga1177510mk,425
59,Anastasiya263,410
60,koval_ko,416
61,dima6527,416
62,rubik197,413
63,Annyshkakiss,396
64,14bav,397
65,mehmet_necip,420
66,AntonSventilov,411
67,kokin48_1,396
68,AnnStepikova,430
69,9500022533,396
70,AraminaOne,387
71,Aui822Aleksei,410
72,Mengor_FSX,418
73,kitten_tonita,439
74,artembogachev19,362
75,5053366,378
76,zlodei_63,380
77,vakhljueva,381
78,333335551,415
79,3568113,383
80,katerinaskymode,381
81,ishmaev_ruslan,408
82,anutaLaposhka,444
83,lisazabiyaka,386
84,annapavlova141,393
85,ivanov_mci,393
86,69anna2008,397
87,79537745330,347
88,arthurtmk,423
89,HAPKOM75,408
90,as1994_belyi,408
91,Kargin94,390
92,aram01081981,438
93,AnnaLubko,418
94,artem442,394
95,korox1,366
96,arshinovdenis19,401
97,ArtAvtorr,379
98,Antoxa2309,418
99,anna905786,408
100,ruslanius0808,416
101,1Arctur,403
102,ArturMalakhov,370
103,temkaaa140,401
104,Leonid05,429
105,antonga2,412
106,1027201,389
107,kovalskaj,409
108,_2202142059861,425
109,CoinsAnton,379
110,aslan_kassymov,389
111,konstant27,334
112,AnyutkaCortneva,409
113,130494novikrist,426
114,AnnyshkaMalish,393
115,10101014r,370
116,auinfiniti,385
117,rovel73,417
118,koroluk1978,400
119,1117573,382
120,komarikkatya,389
