,screen_name,followers_count
0,cnn_bknb,6
1,hiiragi_ai_lien,2083
2,w_shigehatenshi,1
3,_smAe_oO,19
4,roku__Ae6,26
5,lilyand_,96
6,kjse_,242
7,sakana_myh,24
8,haabest,285
9,son04434885,1
10,aiyaaaa89,177
11,s_sz_m,11
12,etrn_sana,8
13,123ri469_E,64
14,XVilgDA1N6BZYml,74
15,1547sr,8
16,__mie_dr,5
17,AfirieitoClever,50
18,GV1030441994,319
19,iikaaeyo,36
20,tgfrfhsetg,3
21,kanakanaF721,21
22,yrr_75,3
23,llo__12qw,11
24,f_ool_,429
25,sansanranorin,17
26,mmnews_ktms,37
27,_tilyo_,25
28,ugu2uuu,2
29,wiper_25161,41
30,po_0o0_oq,3
31,hassun19243724,16
32,chachamaru038,1
33,y__jsbp,64
34,omigun0216,889
35,shitosn1,31
36,yp1192,6
37,tm_tk71,6
38,jny_mk10,62
39,uuyahhoi,2
40,Kylee_YU,9
41,sanonomatata,6
42,momochan2225,86
43,mk10516,43
44,123425256e,1
45,miniellee,92
46,neo_sang_,2
47,roosan63,23
48,sk_myu,6
49,kya55pp,27
50,54ma38,3
51,puzzle_moon_,1
52,e9RByUbc,1
53,Yukiyuki7654567,24
54,kinop05162525,31
55,mgmg_boys,472
56,nyuudoukaziika,56
57,gndlchan,7
58,A_msms6,19
59,uW_kmAw2dutG7wp,42
60,huksunge,21
61,goodworder,1417
62,hachicoyade,18
63,murder_the_time,1201
64,monologue_34,6
65,ryumasa_02_,20
66,k_karen0221,224
67,asukana0707,24
68,yZkSRUJk3gb0fFi,2
69,5rCMiKU2WJIsz53,10
70,2177z,55
71,MtkrKit_mm,3
72,groupeigh,35
73,taicheae,26
74,h4d44,359
75,_101699,40
76,suki_nori,6
77,konkonkonstanto,1
78,k0913n,67
79,willowbough__,167
80,___kanawanwa___,327
81,y42pd0,23
82,jet3104,224
83,yaya1239,175
84,riiicco2,156
85,persefani_st,847
86,crouton_chang,139
87,_stagecat,550
88,bo_pwp8,2
89,ybFblxrSBtltpjK,24
90,51xsun,113
91,mh21yara,161
92,wortmsnchi,1
93,kaitou_m96,55
94,sunsuntheater,17462
95,tansuikabutz,70
96,Tk_G5m,41
97,_5sunship,70
98,maeeeeebi,72
99,mop1y3s41,941
100,masukubijin,340
101,mykken_bot,8426
102,exile_bo2,836
103,utamaru_818,1
104,skmtmasa_bot,6234
105,inhryoshi_bot,5482
106,saku_pan75,6
107,onomomomo,159
108,stra_26,36
109,yaebaa,45
110,tt_z46,24
111,ajisaiajisan,22
112,1116abc,132
113,tororo0517,2
114,hashi_yu1529,52
115,sxy891,31
116,cavalierchaichi,458
117,nyagisarii,32
118,yrym79,38
119,rank11rank,43
120,tetoxxx8,140
121,niimarunii,467
122,ppurplee09,43
123,nanonano04412,131
124,oiisii,408
125,0628Matsuri,37
126,MTFxxx,27
127,m__102230,50
128,santasandayo__,17
129,littlet0317,7
130,lheliotrope33l,3
131,usausanyari,202
132,azuazu0767,214
133,okmr1101,97
134,ryomomo09240509,77
135,eriyanyan,210
136,51st84,16
137,miyatamakura,1513
138,umi_no_sio,74
139,tomatoyukke,55
140,azrs3104,4
141,SHIMO05rings,37
142,arukarabcz,19
143,syokusama,1157
144,maronychan123,1
145,DeathIllusut,322
146,ichiko_5rings,69
147,totsugo_bot,2341
148,aoikirin1993,43
149,abczlove0129,23
150,kaju712345,1707
151,ccn_achico,26
152,tukanessu,360
153,rynufpde86,3
154,osato12,324
155,HachiKyuuuuu89,181
156,oHeiMeiGuio,45
157,ioikaten,206
158,twinkle_rm,75
159,berry_jam,139
160,axxsluv555,46
161,51_kit,3
162,icwmr,211
163,h_t102,23
164,gl_nichijyo,3
165,tontotomm,139
166,knhsknk,48
167,kas5stars,8
168,5_aooiii,312
169,mrk_815,347
170,otaku_tomoco,403
171,setady,56
172,z5_818,34
173,momokyumm,10
174,_mmys,93
175,iluwiwd,28
176,jnom3sps,624
177,5stars____10,179
178,hayashino_,591
179,Macky2310,200
180,chaco_41,104
181,pompomp0629,35
182,__fksw,14
183,a_m_0_0_1113,86
184,5star_yellow,57
185,like_a_kopipe,143
186,matsuge_kurun,121
187,769stars,841
188,5_TOKIMEKI,10
189,0kainco0,384
190,oumasan1020,37
191,llyellow33ll,213
192,siinkaigyo,117
193,abcz_aya,83
194,gosekisama_bot,2679
195,erico_mx,12219
196,tommmmy22,28
197,nowiwing,63
198,4uuuuu4,271
199,johnnysgoodss,2694
200,tsukatsuka_chan,40
201,5_iseebi333,35
202,violetsugar0g,95
203,TsukachanBot,1361
204,ruuuuuuui78,83
205,hashi_miru,12
206,y_15318,28
207,fudan_juku,44050
208,andyetitmove,226
209,hanakyoh,479
210,_r_m_a_s,94
211,nyannyan917,111
212,gomashiro127,233
213,manbe_kun_,4458
214,lucky_77011,49
215,mypkn,51
216,gardeniavert,170
217,chxn5k_405,42
218,moo_moo_imai,41
