,screen_name,followers_count
0,Tay_savage8979,24
1,charless921,226
2,AKAchhe,21
3,blackandwhite2h,513
4,vegasvamp,2308
5,Amy82599626,24
6,kOodj,778
7,Morgan_RIVIERA,468
8,DarianSousa,687
9,MrAntho48141920,328
10,senorxxxx1_x,244
11,ahwaaleew,15
12,ocdoves,56474
13,OneirologistM,14
14,SoniaAimy,912
15,realtruthrec,78
16,TheMicRoom,1109
17,wilgirls4life,17
18,KadeemMartin2,103
19,newusernamebaw,812
20,YtownHitsville,177
21,Fractal_Curve,1033
22,mdolfert,1329
23,rdot100BLM,173
24,DEADENDAMELIA,145
25,TheNaticks,403
26,dmv_dave_dc,10522
27,RoseCityGang,2273
28,camaro67music,91
29,adorablecatsWOW,273096
30,Hiphopenquirer,52828
31,MTS_Music,84931
32,LikeKierkegaard,505
33,geffreyrabet1,126
34,slimholsen,324
35,MizOnTop26,73
36,RockyDaChamp,13
37,chadz_78,361
38,HILimousine,328
39,msnewstart2013,164
40,YOUHAVENEXT,438
41,DJDropsCentral,694
42,Emagine_Gmuzic,46
43,rowdytukgoon,307184
44,fedoxoo7,157
45,mrodproduction,177
46,LadyLakeMusic,57753
47,hucnsec197,123
48,hiphop_eration,334
49,littlehoopers,57
50,414CE,1572
51,Promo_Geniuses,354
52,RajonCannon,9
53,NGMG,239
54,HMercy09,23
55,Ecks1031,288
56,StaxEdwardz,99
57,SabatonWars,2669
58,mofapezonap,26
59,BILLIEBADAZZ121,451
60,mAndapeee,66943
61,SUGE_B,1915
62,GamerzEscape,883
63,AsifAli27783039,11
64,Wendlelynn75,19
65,offcialvibe,40425
66,starstrawberrys,14
67,imageoflifefoto,80
68,Luckysworld,60199
69,PearceOnHomes,83
70,AmazingRoxanne,113
71,WaxEyesNheart,148
72,Unkommin330,190
73,Heidtski,380
74,ragemusicfest,251
75,VonnyB0Y,835
76,Henry_Bxtch,6839
77,BlueDotEnt,361
78,LikeWavesBoston,604
79,IndustryLifenet,191
80,OneFreeRide,1392
81,SFBsays,22
82,Mack_Appeal,576
83,HeadUpHighHC,358
84,SassySemira,159
85,Team_Mack_Joka,537
86,New_Mack_City,608
87,TheAudiologists,867
88,m_jiles,485
89,JonathanKarn,790
90,HL_Intelectual,2129
91,certifiednotice,10109
92,AmirJahmahl,41
93,XyayX,16653
94,Synergy_VIP,908
95,martin_billy,101389
96,2016Yuosra,827
97,NSM_Promotions,869
98,9311_E_Group,692
99,UKGDay,26
100,GilsonBealldzp,250
101,UnkleChuck,56
102,MBI2994,603
103,Toyinirawo,769
104,LinaTh3stars,412
105,SPYD3Rsean,6
106,exoticgenetics,224
107,Falero440,1505
108,TGaceBeatzz,419
109,Vipperroom,238
110,OhioHipHopBlog,2000
111,youngnrg,588
112,dje4life,30
113,6FiveQT,220
114,Ajani_Shakir,1283
115,TheFattyFarmers,1797
116,LocalDistorsion,119
117,talent_desk,3545
118,boyintheattic,21264
119,cmipoppunk,377
120,ozbanks1,45098
121,TmoneyMoneyMont,90
122,SO_Meddlers,167
123,WhyteBlake,1957
124,BRAVO_MONEY,1251
125,TheTiqueOnline_,3603
126,TheJellybricks,7501
127,AhMielyon,1184
128,BigHeff,14104
129,legaldj,199
130,TSBM_BAND,418
131,Deelove1559,315
132,DJKHAOS_SA,858
133,morethanMI5,26173
134,InDivisionMA,270
135,iamdje4life,5
136,getpitchslap,38
137,PeterMayBeard,204
138,chulosg,98
139,sneezeband,464
140,TeamVedo,46563
141,TheChromeOzone_,14418
142,ADrunkenEwok,635
143,KennyBoykin,54105
144,aprilsingsxo,1310
145,GreedsWorld,978
146,helveofficial,528
147,DevonteDevonte,53
148,chrismckell,40
149,Home_James_Limo,221
150,YNGROCCOFANELLI,101
151,NDSTV3422,112
152,rjbailey777,387
153,crude_ie,433
154,Jmg856,2550
155,2majortwinz,1301
156,WHOOOF,692
157,mpsandit,1416
158,karanjoshi03,246
159,natalie_niall,42
160,MarioAMusic,96
161,rip_suave,63
162,BENDOVERMUSIC,76
163,lilsemaj803,921
164,Honey_Lowe,497
165,HeadlessCat,398
166,TheWifeBeaters,428
167,faiyazhot,916
168,Daynebear,404
169,fakedomgatta,180
170,RealTmoney252,463
171,elikamahony,2422
172,jayjstanton,295
173,Al_Rea_Music,482
174,Akregone,28
175,__Dreskii__,185
176,DanRaridan,226
177,ChrisWidener,113383
178,Maniac_Mahgee,860
179,chefchadwells,1268
180,brothersgibson,2631
181,SKYPILOTband,993
182,picturedatbih,352
183,TheLoserCrew,4688
184,JSQUADBMP,2474
185,iamkuudoze,1798
186,Promethiumband,4087
187,MikeADHDMusic,1963
188,IAmDjMainEvent,335
189,Evandamedia,861
190,rolo_tfmg,116
191,HollowStrangers,460
192,DennisMcCalmont,4409
193,Rumjig,615
194,Thirsty_Mcgurk,204
195,yungRichrich,343
196,TheNobleLiars,244
197,MikeRosario27,1228
198,LtlCaesarband,3497
199,DramaWeCause,1925
200,ENTROPYMETAL,4172
201,TheSonsTheBand,5199
202,Zachy_Baybe,146
203,SatiliteP,1003
204,SeansSkying,162
205,MsLesaLace,216
206,KRAZYJTHABOSS,645
207,mcfranklinnn,340
208,FliiBoy_2Waviee,226
209,SHELFNUNNY,352
210,iAmBryanTerrell,763
211,_LostInTheHive_,2055
212,PsychoRodrigo,2225
213,BestLimousine,924
214,4CuSeDEnt,2567
215,IAMCHEEZYBREAD,24
216,monicasue2012,204
217,WHATCHAKNO,4372
218,BLU22T2F,592
219,grady910,722
220,lameesu,235
221,YoungRoyalty503,658
222,TruDefinition83,2420
223,eEDCidic,786
224,5tring5,672
225,RAD1Radio,1921
226,TheFieldsUK,341
