,screen_name,followers_count
0,ItaloRedFox1,164
1,AzuSteveArt,12
2,Yuruwolfz,158
3,Pitooie,3
4,orchidthesaber,226
5,WSergal,59
6,R41N80W_D45H,44
7,Richard57334929,85
8,Yeet06080567,17
9,kamil25160592,9
10,Norwigenwolf,85
11,marta31651949,2
12,GreenCarFox,382
13,AndreasTail,293
14,gravity_cos,1
15,Winterfolf340X,607
16,FaugliArt,10
17,VCR_Thunder,288
18,SanjiTanuki,60
19,tonikino,160
20,KorokTheFox,199
21,ManedPunk,889
22,JMoF_en,1705
23,DrWheroTog,253
24,SkyeeORiley,1754
25,aphinion,3494
26,Templa_things,17
27,BernardusHyena,29
28,Galaflame1,87
29,AlexAle70106711,8
30,MonicaGenesis27,67
31,iLexi_cat,31
32,Spyrawrr,204
33,CiderBunArt,21343
34,Jillie32937036,12
35,Allan30196019,6
36,shinymutt,52
37,A_Shiro_Kuma,1175
38,Moonhound4,135
39,cookiethefox,1809
40,jeffwee2001,41
41,CrimsonR1ot,72
42,BlueCinnamon14,33
43,BaphiesBazaar,33
44,Phalos_Southpaw,287
45,TempatheK9,102
46,randymi61853867,91
47,YairTheFluffy,1
48,Xeron02219087,422
49,CarmenSD1,1400
50,Dorve_Rimfjord,161
51,RazashyGon,2
52,MrAxolatte,1240
53,angelpinkpanda,670
54,Narniafurry,69
55,Ethereal_Marrow,223
56,kingdomchaunVA,1378
57,phoenix8278,49
58,CybertheFox46,255
59,UlvePiloten,44
60,NikodimHusky,638
61,hellothisisroo1,13
62,AlxtonOne,85
63,MemeAbsolute,80
64,Sertified_Jefe,2
65,Sivi_Rabbynx,619
66,LovecraftandCat,248
67,_Kaala_,9076
68,LxianDutchie,186
69,harufox4,129
70,Zythe_Akaru,87
71,YuhoAsh,718
72,SmolCocoaBean,78
73,FursForForests,270
74,InuBark,43
75,BluishGecko,1782
76,SKokubunji,659
77,Sanguine_Cynic,247
78,shockinfield123,653
79,yuan4ni,251
80,MayT0602,3300
81,AroWolf1700,78
82,AbbyfennecAD,13
83,mdrukan05,62
84,stmukta,84
85,ERROR_1315,925
86,JMoF_PR,5020
87,SandyBfox,218
88,CrowFlyArts,36
89,mastrovv,2398
90,juval1012,2
91,TheBistrot,10
92,nutt41941683,4
93,PaulGon90194700,40
94,Silkyfur1,205
95,Lyrathyr,192
96,wafflespaws,78
97,DaxTheDoggo,67
98,OsukaruMoon,338
99,LunosWolf,762
100,MoominsFacts,222
101,DontHugCacti,32041
102,kealianwolf,1631
103,FoxYume,1510
104,LullaPri,42
105,deermonarch,584
106,Anomani_Goofur,145
107,shaxsa302,35
108,silverwolf2244,336
109,karl_simard,64
110,FireyFennec,110
111,kafj302,63
112,ludvigwildehart,392
113,behrchek,219
114,Bahamut61,2
115,BamboozleWoozle,8
116,RedPandaGangs,785
117,MorrisHarington,153
118,mjaupap,1
119,Z3r0Wolf,139
120,tresz3qsc,145
121,GBuddy269,673
122,starry_skiies_,78
123,NuclearPaws,87
124,TamikaSora,171
125,KazuzuFur,77
126,Twinblade_Frua,1766
127,shiroux12,1035
128,FenryPanda,2800
129,ChrisBrookes129,90
130,Gaokunx3,3243
131,ZaroskiW,1501
132,MilesBirb,368
133,stardragon756,240
134,PillbugPrince,473
135,AnchorBovidsaur,323
136,thesleepystag,4281
137,lewdcorners,138
138,SoapyNaughtyPaw,278
139,NFC_Iris,564
140,MaxieMoresAD,241
141,Velux_,2335
142,AlecBernard6,196
143,Dennron1,33
144,SaberBaberKyra,472
145,CombatFuzzy,292
146,Aksel66512607,59
147,Nordicthefox,206
148,RuffinOpenbook,353
149,saitcarehub,113
150,PssNinja,669
151,lobitosadXD,61
152,rhithesergal100,196
153,jordon_avant,1088
154,mintiato,72
155,rembestwaifu420,227
156,nanaa_007,27
157,HolidayGumball,169
158,MalaWolf,888
159,LilePertsuliani,11
160,i_amjanus,603
161,Ivan_the_Hyena,469
162,GrossGrodie,66
163,ButtonSheep,61
164,APURIPI,17
165,TefnutIVNastula,239
166,GaelRathus,1622
167,BuddyHoffnung,358
168,TateWolf3,44
169,Verselbass,745
170,SexyFoxFurry,184
171,slidleless,65
172,Guy_Dudesy,396
173,CantusTheFolf,290
174,TimLakeCheetah,1711
175,ConstntMigraine,120
176,DR0p_Chrono,13
177,NoahJamesBangs,545
178,FoxCouncil,7207
179,ChesterHopps,102
180,God_of_Yiff,192
181,Silencedlamb669,353
182,ToruHagakure22,30
183,Autumn_Leafeon,404
184,TeraxRave,789
185,Axelthefox2,18
186,AvraSpark,815
187,Nyaruno9,500
188,BlackiFox,151
189,IriePurrtail,330
190,forrest_jakie,210
191,kamalmoussi1,1
192,HaikoTheFox,584
193,bamboosaber,796
194,wolfnorfurry,78
195,of_arin,412
196,tebzaonelove,41
197,EirikOaks,1693
198,Jadepusen,472
199,SlugOnTheGo,112
200,SibaFear,261
201,lupus_woofy,529
202,erickal92477021,51
203,francodcf1227,31
204,Fuzzyfuzz6,8
205,PawSniffingAshi,46
206,DanielC85772255,443
207,WerzyKittyDrake,337
208,servalsigned,7
209,Inftronicgaming,53
210,Tromsodragon,319
211,FooTheBou,317
212,eviekitsune,207
213,BluuTheFerret,313
214,MelXtreme84,595
215,WowMimerss,493
216,Zheka65363096,3
217,Rik_lio_o,360
218,martiallawacph,41
219,SkullOfTheNorth,8
220,RandomShirtSale,26
221,Yukiellar,2012
222,ConcordOwl,95
223,PuppermintPup,42
224,Kai02078,20
225,jurassicpanicc,127
226,hei_lui14,176
227,shortydragon,133
228,Erdwolf_TVL,509
229,Rezuland,46
230,2dforlaifu,290
231,SelkieFi,1419
232,JosephAMozynski,540
233,DragonPossumBoi,147
234,ZiegenbockGoat,851
235,Ellis171,621
236,OmbreDeLoup,138
237,FluxCoyote314,13
238,ShowMeFamily,433
239,Grodiechan,333
240,Turbojcat,674
241,bunnymel1,149
242,OhmegaSuits,10128
243,hilose_osen,732
244,XProvens,4
245,LivingBeasts,402
246,daddywolfyUwU,5
247,lennythehyena,455
248,Demon_W0lf,51
249,sethzerr,198
250,HumaneWolf,376
251,MableTranslass,100
252,KirinoKatt,39
253,fuchsrehchen,964
254,LoveyDoveyMage,406
255,SavFurry,437
256,coppersaurus,990
257,yourastalker_,548
258,karpour,4318
259,Ibbe64320956,11
260,Naira_Wolf,1678
261,PeachyPembroke,204
262,risha_tweets,246
263,Zuri_Studios,19464
264,Annie_Domke,81
265,Lukisaluki,305
266,a_useless_ham,153
267,Space471,224
268,TheDragonDreamr,8692
269,TheresaSnyder19,82266
270,AlphaDogsStudio,14954
271,roman_justus,79
272,Blu_The_Foxy,226
273,otorium,233
274,mikeuswolf,2030
275,Kakebart,5
276,JorindaSeagull,630
277,Ratchet_fox,2784
278,night_folf7287,243
