,screen_name,followers_count
0,AbibouTouray,72
1,TangledInKnotts,83
2,cadassi_fanaka,583
3,TylerCecil93,2
4,JazzinDisneyMom,2034
5,britttljohnson,667
6,SimpleSteps4LL,28028
7,wordcamphou,461
8,MichelleKGB,15
9,RuthLovettSmith,624
10,PlaSmart,13664
11,MomMETime1,69
12,DukesnDuchesses,24981
13,TeamMom365,1235
14,HeadphoneCompar,4468
15,tatanishapw,41194
16,Whooops_a_Daisy,1179
17,iambrookbeasley,129
18,Sara_Uzer,1464
19,ICreat_UCelebrt,218
20,JessiLivingLove,4706
21,balancedDonna,317
22,StephMassaker,24
23,1naturalway,112
24,lifecoachingcir,96
25,WillHaskellCT,6252
26,OurHouse_ofLove,226
27,lupwaiparenting,44
28,MamavilleTales,2219
29,MartinaGold5,43
30,BreakfastMomma,616
31,SavvyMochaMama,1274
32,TeachWorkoutLve,2840
33,lifeandthelords,6637
34,SarahDew17,248
35,mummyitsok,4025
36,RealFamilyIdeas,4124
37,juliecookies,17262
38,chaosandquiet,3686
39,thoughtparent,2514
40,bestmomhack,2396
41,blue_and_hazel,7218
42,millennialsahm,2323
43,livewellplaytog,1190
44,Dreams_Mem_Blog,82
45,HowtofeelsexyBK,213
46,fruitscakesnuts,239
47,magicalmamablog,140
48,AnyBigDay,10497
49,FinFitMama,157
50,BigBraveNomad,736
51,neatntiny,295
52,journeytosahm,1546
53,mdrnhomesteadma,3759
54,thethingsofeday,96
55,LittleCookery,132
56,LifewithLivie08,47
57,mRoseBarnett,3028
58,babies2bookworm,6304
59,lisa03nicole,427
60,laura_nau83,2056
61,Pather009,224
62,ucandoitcancer,342
63,InHarvest,854
64,escapethepave,44
65,tauschmedical,449
66,YallaSweets,25
67,bestfoodatlanta,72
68,VeristatCRO,501
69,2pcwhitespicy,3
70,CathyStucker,8832
71,JoeBankmann,29
72,RL_Calabretta,204
73,DoBundle,343
74,liz_royer,4
75,subatomicdog,163
76,YumEarth,9446
77,LOSGONEGLOBAL,714
78,simplythedest,199
79,EmiBarlow,6
80,JetSetter_EM,394
81,tappinghelen,1038
82,red__rapunzel,568
83,Cheryllqlhu,28
84,vitalityherbs,191
85,HearingLoss2013,129
86,DollarBookPromo,10134
87,Cheap_Kitchens,412
88,dropshipguy,331
89,DaisyGraham13,76
90,BettyTamsen,47
91,Murcott_Food,4070
92,Worktops_UK,1142
93,ScottBazemore,111
94,WavesDesigns,366
95,RunninDonna,264
96,thomaseyegroup,1368
97,TejasYoga,999
98,NutritionLabels,144
99,ShedSpa,96
100,jlynmyers31,43
101,araley,1294
102,verawater,411
103,NEWCHEFinc,1152
104,Sunni_Deuink,935
105,Linburg_Sales,219
106,hilaryknauf,234
107,inellreina,211
108,atpdocscom,541
109,LAVIMed,544
110,LeaderMedSupply,3758
111,MALLAFITNESS,289
112,zenwateronline,113
113,EatAtMeatheads,4117
114,MarcheDimanche,8252
115,sporttrainer,7351
116,HypnoZentist,405
117,FirehouseRstrnt,947
118,russo_giovanni,902
119,jkcurrie33,2684
120,SalisSkincare,324
121,Mental_Elf,89136
122,CharlesParsons3,28
123,LetsOrderNow,206
124,MTSCryoStores,227
125,CoolRepair,288
126,fixUShealth,688
127,endisnow,259
128,ChicagoVeg,717
129,olivewoodluxury,656
130,CaerwynPerez,145
131,Kupongerna,22428
132,WarnerTraci,244
133,JLWellnessPharm,7
134,SandaPestoniHVU,23
135,Coupons_Chicago,269
136,pQliar_pr,364
137,BESTWESTERNSL,325
138,AMPPilates,132
139,Labguru,1972
140,greygirlmo,98
141,Green__Shopping,246
142,YLessentials,348
143,Earthsenergies,192
144,MarleneJYoung,70
145,Michael99999000,155
146,dreamagainnow1,50
147,TheChocolatMuse,546
148,BiggySaver,443
149,G3C1Inc,558
150,WVSarcoidosis,85
151,lehhimurar,38
152,zy7damnei,42
153,zwvhoshild,33
154,hawsornm,42
155,99hswordc,39
156,pcvlaco,36
157,1jsyamaf,36
158,pjgofr,38
159,rf2inv,47
160,hgt69hn,44
161,ghvangev,42
162,drytailsbio,38
163,g7zgraz,38
164,h5ccrimsb,50
165,227grapk,29
166,a9usnawwenm,42
167,98hgirlg,35
168,ABigShot1,175
169,Creative2Write,673
170,murph583,525
171,findfoodlove,306
172,motorcyclelife,5821
173,C__Chou,260
174,tanyiajo,579
175,TryMedTourism,388
176,tbonesandtofu,91
177,MoMongs1,265
178,UltGolfGear,635
179,thesewordsrmine,149
180,interestMIX,319
181,WildcatDev,141
182,cannabisdoctors,665
183,Wallace_Farms,1984
184,lizziesherbshop,148
185,n0n3ck,79
186,guidediet1,216
187,windycitynews,16016
188,Cthens,9
189,GeFoodNews,3032
190,nookandniche,1
191,aloisioMoveis,366
192,howtocooktips,491
193,stayinghealthy4,9
194,Partander,21
195,Aggie_McCoy,15
196,barcadiahouston,364
197,TheMarkowHouse,115
198,Ajisimo,285
199,New2HOU,168
200,Free_Italian,3923
201,CoutureSaMo,1182
202,mentallove1,126
203,mentalliving555,125
204,mental5055,122
205,CoachDebBallard,744
206,sutruax,157
207,AfarCreation,357
208,fashioncraze25,15
209,joebonington,462
210,NickandTonisNYC,155
211,MtPrspctByOwner,64
212,moneyliao,164
213,LynetteGorenflo,192
214,maraleia,1834
215,AdamBlomeke,217
216,Huntermsd,239
217,Lyndseyokv,233
218,Katelintks,335
219,Carliefio,285
220,Hueing_Artist,201
221,SwiftCompany,454
222,tybeelinda,1467
223,Mind_Body,64
224,styleandshoes,63
225,TranquillityZen,43
226,TheRelax_Usa,384
227,DrPerch,374
228,koutsolioutsos,971
229,alfanibamar,1
230,UI_illini_cfb,298
231,hatfieldurias,134
232,Sheepishfashion,346
233,WholeSoy,4395
234,speedprochicago,605
235,funnygirlphoto,45
236,PurposeScript,100
237,Dorotheeloulou,9
238,mesothelioma,745
239,Markethouse,1413
240,detoxdiets4u,716
241,ViniciusBraatz,138
242,corilyns,1846
243,ChildrensArt,1792
244,idareyoutodream,558
245,RealRegT,575
246,kmhglobventures,131
247,blogdangerously,45652
248,HealthDebates,620
249,MMaisel,172
250,BrutalTruthRev,239
251,RoseyGlassesOn,433
252,dukeschicago,225
253,averystylishboy,211
254,cellphonehealth,3712
255,MeFile,354
256,mctello,1246
257,apronless,627
258,jpayne25,330
259,miss_matthews,228
260,uDrink_iDrive,625
261,StroonsByr,190
262,MediaCallOut,74
263,TastiChi,54
264,TerracomChicago,3621
265,raulito,300
266,FaithAndWhiskey,1282
267,BreakingChicago,1607
268,FartsGlitter,119
269,mandalinski,1476
270,virtualjan,2131
271,chicagorudy,694
272,CassandraGaddo,2417
273,GrandNobleWine,99
274,FeudiDSGregorio,2977
275,ge0rgebush,134
276,remixgalaxy,3229
277,dknick,369
278,cityfarmchicago,5244
279,ohsuneuro,2727
280,ChiFrenchMarket,9268
281,Food411,2433
282,MizAdventures,135
283,FitRosie,75
284,cutLoosetx,44
285,quise7,918
286,Teri_Ramirez,548
287,medicalupload,86
288,Vonettaberry,882
289,KristinBeaumont,1107
290,felska,2595
291,jhubschneider,1053
292,G_U_X,309
293,Gastromaniac,21732
294,Lita31vz,26
295,agricurious,863
296,MrGoeieman,96
297,CarbonCorrect,439
298,SympoOncology,2491
299,ToniTrevino,933
300,karlaswalsh,1500
301,mitchellcenter,2802
302,sexyJujube50,7
303,magnoliatree_,2674
304,HoustonCadillac,1294
305,GoodEatsChicago,1373
306,EatingBender,2351
307,jennkrenn,1722
308,sjhaverkamp,235
309,scoutingemily,54
310,BetaTwitTester,270
311,indiesolmarket,352
312,paddyosplaines,799
313,butterbarsbysue,59
314,goodLifeEats,17268
315,marcusgilmer,10379
316,shannonbuggs,952
317,zenfilm,1374
318,bigdaddysassbrn,547
319,MeganBacon,773
320,cori073,12
321,blondeonbrdwy,1061
322,kgambetta,1387
323,kcgnzlz,453
324,jlynn78,51
325,ruthietwoshows,164
326,Ximena_Luv,360
327,Simone_STARRR,296
328,teamhomance,34
329,elinsyam,39
330,ParadeHouston,2199
331,ongoingjourney,876
332,karmabird,132
333,lepattillo,588
334,Mexicanspices,402
335,Gpool09,198
336,HelpingKidsHear,3437
337,shinnybot,229
338,ChronPeep,3431
339,tofurecipes,1237
340,ChiFarmstand,2997
341,TUNICOc,141
342,MelissMoore,107
343,hcpnational,365
344,Heather4HOPE,619
345,GetAHoldOfSanta,54
346,Aesthetician85,473
347,QuinoaQueen1,589
348,mtchat,668
349,RawFoodRepair,5193
350,Lil_LisaWang,161
351,twomans,38
352,MotusRed,3328
353,Matthews_536,58
354,ChefChiarello,318550
