,screen_name,followers_count
0,gaybriel_macht,16
1,jane82884411,4
2,Aolid,49
3,zczouchun,13
4,ministmo,1
5,pingminrichang,383
6,CanYellowPeach,1644
7,alexcao247,108
8,lautuman,95
9,nkchivas,1801
10,eken1919_1919,277
11,overboming,5617
12,yishan_li,79
13,inibookCN,482
14,domainME,7746
15,Chutianyang,1
16,LifeChangeApp,122
17,ruozhi,2852
18,huashengde,62
19,goldreadchina,3624
20,papaya_16498448,72
21,character000,75
22,MrdotGuan,530
23,AprenderInglez,694
24,xmvagrant,759
25,Sharehsu,21
26,ln_nlll,15047
27,liuer350,155
28,FX_Yao,12
29,foreverxian,92
30,agendabeijing,752
31,justone_he,3447
32,MengQiMusic,1129
33,ZRogger,39
34,cys31121,32
35,farxian8,65
36,telefan,12
37,nullinit,391
38,zbb_42,534
39,appinn,105163
40,liuliangyi,347
41,ray__say,92
42,SandhiGirl,12
43,shuaidebuyaguan,858
44,ZhebieII,171
45,adifferentplace,2370
46,kyth,449
47,wireless_next,270
48,realest8stan,1203
49,Ericssonpress,27756
50,Spirit_hyy,25
51,HealthManage,274
52,Bigteeth,1966
53,Qualcomm,439290
54,zhangliaoyuan,294
55,RCR_Unplugged,602
56,SeeChinaOrg,110
57,atomicseo,81
58,terryyin,393
59,overmapped,695
60,xiaolai,86646
61,ChineseTelecom,2006
62,NotAnotherID,56
63,hootsuite,7606353
64,yuanyue_,1193
65,maomaoding,133
66,icomeon,36
67,seconddragon,480
68,zhizhizhi,239
69,Rich_Green1953,108
70,Damien_renouf,522
71,TheWineFoundry,57592
72,askadsense,877
73,cracov,34
74,fluffyjay,355
75,meydal2,172
76,BuiardBoating,139
77,Amber8l3f,74
78,zanyah,211
79,craym0nk463,59
80,snakelee,95
81,yywudi,119
82,sirongrong,9
83,jiujiuwo,45
84,jetty_me,96
85,LisWong,264
86,wilooliw,17
87,sirianray,11
88,engengpu,43784
89,nirvananana,194
90,softwareus,533
91,SriverG3,24
92,aleenenm,42
93,PEWorld,8413
94,CDTimes,17378
95,yeeyanese,163843
96,zzb,642
97,danwei,101694
98,wanren,10
99,JeanGDayton,665
100,yanghengjun,120662
101,hibernal,36
102,equinoxC,3
