,screen_name,followers_count
0,RockSk826,1519
1,boygirlboygirl,9750
2,artogallerij,678
3,t_tarquini,2006
4,onnikachan1,171
5,Patrizi91685050,16
6,RobySimply,3
7,PosterPrtDecor,1381
8,4YOUcanvas,1194
9,gom6699,277
10,AmyWoo1101,312
11,QuenchBeauty,1765
12,ferrarisoniart,26
13,mairidesign,1332
14,Chetansharma_25,779
15,MoeweHamburg,348
16,americamwdotcom,16
17,SFTecFRP,683
18,AlfieriJewelDes,570
19,youngB_I_G,495
20,vitrailmaroc,2
21,HoganSOG,88505
22,StickerbeeDsgns,230
23,NostalgiaJewels,1573
24,Junkmafiaohio,3034
25,darrinsalt,15367
26,MirandaKido,397
27,full_c_agency,2749
28,Knitteratti,830
29,TravelJackets,4791
30,melliewors,1125
31,natkingbold,644
32,eglezu,327
33,EsplendidoMC,1888
34,SantaFeKiss,9847
35,cinhaley5,3
36,jhannys21,378
37,rosehannah22,1264
38,CAROTillu,10795
39,foti_enza,16
40,rosmin7984,9
41,ViaPrairie,4167
42,SunGiftSolar,2650
43,BROWUSE,940
44,Wyndlestraw,1645
45,linda_beads,29252
46,lumuangaz,25403
47,Plookiss,1370
48,CGaylephoto,5003
49,ArtisanBathCo,1316
50,SiriwanShop,1020
51,Athyme2beecomfo,924
52,after_crafts,101
53,Bubo_The_Owl,2131
54,papernmoreuk,11319
55,EviaCarpenter,147
56,craftycassondra,143
57,alexsgiftshop,501
58,THGSJDHD,6
59,QuirkyArtsHere_,2054
60,Hookedonyarnct,818
61,PamperingPotion,2150
62,GnosisCrafts,1960
63,SwaggerjackProd,25901
64,dan_mallea,3
65,Artist_Walls,410
66,sherbuy,93
67,Beadsonabudget,4259
68,BiceOp,8274
69,FlockBN,35496
70,For_a_baby,2461
71,SweetTeaHoneyBi,246
72,GreatFindOnline,2961
73,AnnaV2504,82
74,Fordings_Global,2888
75,Tungsten_Rings,39689
76,VisPresets,1696
77,charsfavorite,21716
78,BeMoreBeNow,127091
79,myjewelsgarden,270
80,RedexeFinance4,1989
81,MimosaKnitting,2297
82,1soulsparks,1266
83,BluKatDesign,32029
84,DottieKingston,20440
85,jasondnomad,1457
86,MoprocketV,924
87,BrunildaClouat2,415
88,helenharwoods,568
89,GemifyUS,50
90,Arcange36785364,12
91,ToniTurnerBiz,81931
92,Daisssia,445
93,PahlaviLondon,55979
94,resultsneeded1,2268
95,SimonaCoach,11426
96,jjyosh,229575
97,MtnAireStudio,268
98,Daniela_Malaika,1927
99,kbrojewellery,1601
100,MyNameisCosmos,3565
101,paperbeadboutiq,29705
102,AnnaSmirnova741,928
103,treyptrsn,229094
104,JacyFairbanks,599
105,maggiegjarvis,2055
106,MolecularBliss,6451
107,HWCHC,40806
108,LampworkBench,23658
109,weddingmarisabe,19
110,Reidefy,2084
111,MovEuropeo_IT,2168
112,PamelaRys,27556
113,GauthamTinu,15
114,lafrenchtexane,6
115,AppaloosaL,10993
116,mysoutherndecor,589
117,ShellHunterPub,1198
118,amtsmmpanel,188944
119,wildmoonchild2,2304
120,1967sesimFatma,681
121,LaRossaNelBosco,76
122,christinaantiks,2860
123,ideiasdanena1,222
124,katharynetweets,3201
