,screen_name,followers_count
0,Irina15594955,1
1,decisioncoach,2390
2,TimiIdowu2,648
3,AliciaHeraz,2707
4,WebviewerDMS,4597
5,GeeksWF,770
6,RogerLMartin,26383
7,chapek42535912,24
8,Almanaut,155
9,Curry_powder,7
10,vladimir_abikh,65
11,franduran,806
12,MikhailVasin,1659
13,SingularityUMIA,538
14,rodgerkibble,811
15,_Global_Impact_,63
16,SaykhelC,2
17,SU_Munich,118
18,Kinosita_Koroky,86
19,ajstarks,1236
20,codebyzen,230
21,DrDaveLevien,1633
22,andrnag,383
23,OpenExO,2657
24,LauraGa23943384,66
25,BareikaH,22
26,JowaJowita,431
27,cvs_vrar,11
28,itsloopback,56
29,GST_naomi,1343
30,kfarooquie,376
31,mkaler,91
32,FuturistLens,872
33,bushido_coder,232
34,LendingPoint,883
35,trishuhl,6765
36,GultekinBurce,382
37,richardswhitt,603
38,2teneuille_L,289
39,younishijazi,381
40,_skyhive,585
41,SB2317,332
42,YonValverde,971
43,marvelousaround,37
44,ggoelg,30
45,NishchalDua,24621
46,machinelearnflx,99665
47,Janeviatopia,1908
48,vrtoppix,186
49,SUAustralia,233
50,Redbionova,6539
51,StridesTeam,52
52,JimHarris,265594
53,alysesue,3410
54,XrHabitat,20
55,VisualWorlds,1373
56,LynnetteKTaylor,6202
57,_atanas_,117526
58,MarieAnneLeCler,8133
59,JohnDanaher,7702
60,Ronald_vanLoon,243664
61,way2global,196
62,jbmahaffie,2629
63,Alternativoj01,388
64,AbcPromotion13,164
65,proedychestno,79
66,WorldSummitAI,8128
67,globalphiltech,78
68,NatHillary,257
69,ViceNiceLIVE,78
70,IdanKoch,86
71,Jos17505277,9
72,TalkBoutiqueInc,541
73,TRAVBARTON,44222
74,tsourcedirect,389
75,KhalidiAlmadani,322
76,peterkay47,363
77,shishirudr,79
78,ma_tu_khno,63
79,key2enable,89
80,khangduy4765,38
81,Sarora308,128
82,DarshanAlmiya,167
83,whymybones,17
84,CaelusGreenRoom,53646
85,IvanGubin5,97
86,TimSackett,40320
87,IanKnowlson,23317
88,Social3uScience,1190
89,Imran60394236,112
90,ColliderHealth,271
91,jayabaloo,4173
92,Botmore4,484
93,SuNewcastle,92
94,SUGreeceSummit,244
95,Brodsky_Prav,304
96,hajovanbeijma,4213
97,jessdamassa,3708
98,MIT_CSAIL,172742
99,asvetushkova,6
100,mohjay,667
101,PBalakrishnaRao,7455
102,ContinuumPharma,16387
103,eXoPlatform,107325
104,SingularityUPT,163
105,thedroidboy,150
106,WorldAIShow,1208
107,iot_bigdata,2411
108,Iliasmach,541
109,SunilMalhotra,2749
110,KentLangley,6481
111,HizliYOL,610
112,startup_stadium,3657
113,JackFrost14_,1037
114,tmiket,12900
115,VKoaching,119
116,TRANSCEND_9,2865
117,almacardi,2717
118,debbiediscovers,63658
119,fritoshka,2514
120,SU_Toronto,432
121,Boostability,31759
122,dieleisen,941
123,InsiderShenzhen,799
124,salesmarkglobal,855
125,sam_basheer,138
126,raghu_misra,1517
127,fpontaza,396
128,davederington,1551
129,ChineduUzoaru,51
130,pilartrucios,2124
131,coelhojorge2,367
132,ChippNorcross,1012
133,jacknanpu,273
134,andreadiversity,9487
135,jason_sosa,1064
136,drnatalie,51727
137,jfinlayson,2148
138,pbenitez,1408
139,soy_prichaves,481
140,KayFButterfield,8942
141,Anitaclarita,3418
142,infiniteworth,590
143,heywakeupami,303
144,anetto,11391
145,R_Jurkovskaja,911
146,Amit_verma00,1418
147,avishan,315
148,CultureShiftLab,10670
149,WatsonCL,1070
150,shiprighthq,250
151,parabolahq,4105
152,angry_snake,253
153,km2341,35
154,from_there,3185
155,alinbenet,59
156,jd_harrison,5380
157,TamaraMcCleary,306813
158,CreavisionAI,1499
159,ivryb,7
160,yasmenilnik,164
161,hyper_ed,1931
162,MimsLife,41110
163,Akinwale31,1288
164,laughdailynet,11751
165,terence_mills,14488
166,AydinOzcekic,719
167,VectorSuite,488
168,drkatedevlin,13417
169,afforest4future,295
170,m_ia_____,1864
171,kuriharan,53789
172,PetiotEric,21673
173,Wearatechglobal,603
174,njmissyperson,1867
175,darrwest,7027
176,RoboticsTSF,3425
177,Gil_Bashe,6630
178,BrossSteven,539
179,PaulErbPRCE,1017
180,sallyeaves,118974
181,hanlonesq,2084
182,NetworksManager,96205
183,simongerman600,211453
184,nemchian,944
185,ai_briefing,2666
186,InfluenceandCo,85831
187,gadgetfeedco,50436
188,Casimiro_Juanes,273
189,RuHouse2018,35
190,fastrackinst,699
191,tbartonice,670
192,sulondonchapter,101
193,ITMayWorkDev,616
194,sypchenkotwi,89
195,TinaWoods,2260
196,enzvega,5000
197,moixsec,37032
198,kai_at_ProSyst,3117
199,CeciliaMTham,3440
200,FNGhadaki,2752
201,dataphilosopher,1308
202,ialramahiGmail,302
203,suhitanantula,1771
204,bitcoinmakemony,442
205,FanagoriaWinery,2790
206,rockyvalde5,414
207,tok_732,8
208,jpeanderson,942
209,McTONYECHEFU,244
210,AugmentNews,2394
211,agbala111,153
212,EvanKirstel,301083
213,HagenAutomation,844
214,familyvalues_59,241
215,mitesh_soni,359
216,ITGuruUKGov,7196
217,TopTechLife,161
218,tedxmitte,94
219,InnovationIID,2606
220,TheThomasNewman,665
221,DigitalLeadTim,39523
222,OtometriApp,590
223,OSOM,221
224,FuturistMr,1312
225,hecxbig,496
226,JCisGaming,17336
227,felicityforever,1744
228,PDFDecor,993
229,Lendsnap,1016
230,practicepanther,10406
231,JosephJaafari,2180
232,tech_ort,609
233,CaffeNotturno,24
234,TheIrisAI,2919
235,soviet_it,2308
236,daj2_old,6
237,cofame_keiko,420
238,RobotLawyerLISA,7963
239,HelenaBrezovjak,327
240,btcvideospro,2092
241,futureguru,55169
242,JohnNosta,66372
243,DerFreis,40
244,HackUrHeartOut,608
245,ostapren,321
246,Nick_Pivnenko,303
247,PersonaAI,1899
248,BrettBaughman,11461
249,technoxray,1879
250,Evolutivist,1129
251,IEMediaNewsCorp,9917
252,SingularitySun,6115
253,ang_yrak,35
254,joemagicdevelop,1232
255,InformVisitors,45
256,Visa_bot,289
257,ml3_gt,425
258,sergradko,59
259,FutureOf4ever,2664
260,DavidCipoletta,36
261,mikefangmd,407
262,SergeyBruhin,343
263,AgTechNetwork,1556
264,StartupBasecamp,4543
265,KnopkaCom,1794
266,elearnindustry,132322
267,AlvinCarpio,9242
268,DAMBloggers,1010
269,GerhardMaier,726
270,andrewjokeefe,1194
271,FGT196,2604
272,SandraMoerch,3633
273,Soukhinov,1367
274,vYanko,820
275,bemedotcom,678
276,sh_i_k_a_t_a_ka,1
277,Jane_God,98
278,innovatick,599
279,Kalash_nick,14
280,Winno_msc,585
281,janetschneide16,304
282,bebetterletter,1263
283,PR_group_empire,435
284,vanBossto,2015
285,bradking888,359
286,jessip111,508
287,simplyme777,1857
288,attilah85,405
289,rentgap,107
290,GiveawaysAreUs,132
291,MessageSafely,18
292,RmgVenture,44
293,Artpatent_News,200
294,PoolLobby,345
295,vassgatov,6301
296,Risiaatabekow21,1
297,boo_russia,7
298,helloreklama,18
299,metafivetours,1470
300,IntlCoordinator,226
301,Nazar_Boymuk,18
302,VichkaSidorova,2
303,Leonid_Eliseev,339
304,futurpolis20,96
305,storyteller777,10725
306,yoshaorlow,246
307,Suzdaltsev_a,73
308,baltikamebel,189
309,dgrigoryev,172
310,MooVooZ,1070
311,coloded,237
312,SergeiSeawood,6
313,flytornadomx,479
314,prsfd,508
315,myscrumbot,1040
316,manukyanmanuk78,205
317,habiboollin,5
318,fishboleio,2303
319,appapappa1,19
320,Bourdine,399
321,davesor,12779
322,getellroi,870
323,Katrin80928592,1
324,vodkaseledka,162
325,martingiles,6087
326,hipmysty,650
327,1norakam,131
328,Jetfabrik,277
329,PilePaper,4
330,ZeNiT2010,128
331,jpaine,9928
332,SeoPartycom,113
333,MobStacDan,205
334,jacintaconchac1,103
335,ExoAtlet,229
336,Uropro23,31
337,mezu4smile,12
338,rusventureforum,210
339,4YXtMyQa0P5l1R5,8
340,mamochkam24,1
341,t_ananyeva,112
342,gsgroup_rus,619
343,ataval,962
344,kranser1,13
345,Alpha_inVstr,182
346,feiyue_paper,1893
347,Dyusse,278
348,yuliakrepkova,290
349,rulezman,145
350,bidigi91,3
351,sevranty,215
352,roger00573,6
353,ShahzadTaimour,10
354,Odnoklassniki77,109
355,salesforce_NL,6006
356,Calendario2015_,121
357,superovermind1,6
358,antipremia,86
359,golubchikav,1714
360,I_love_Anitu,391
361,AlinaLucky,19
362,HandyPics,285
363,Nimmermehr_Rabe,287
364,bukvica,190
365,advertrio,15
366,ratiomaster,406
367,Greenweevil,29
368,lak_kosta,187
369,threadless,1789128
370,ATatsiy,3
371,WhatTheFinance,68
372,karrimov,172071
373,MOMeo,7994
374,dkhasanshin,2067
375,sntvld,657
376,RIGAFORUM,96
377,VotPrikid,58
378,SMRadioMixtapes,21260
379,game_rate,433
380,BudUspeshenRu,107
381,jackhead777,222
382,MariaPolovinkin,2
383,itbusinessweek,506
