,screen_name,followers_count
0,GrumanNia,6
1,Marco_Ocram34,4
2,shybaby82897,109
3,Rex881331154,13
4,paigekennedyMD,4258
5,jenaudreymarie,73970
6,EMyaez,182
7,txagemd,36
8,MissRedKitty1,993
9,mas_RAVE_on,223
10,kimdrey2004,16
11,AndyCard4,3
12,Link4Universe,41826
13,emt__va,686
14,joyclinton8595,51
15,KissLikeHockey,7522
16,xxjamiieeex3,3940
17,Holy_Elle,110756
18,trumpfanparody,136
19,AllisonMey88,463
20,LilyStar69,750
21,starlight9328,2070
22,Cop_osites,371
23,GovsDaughter,33675
24,WheezyNurse,26989
25,collectorswkly,19593
26,shenae_brock,516
27,RitualHouston,330
28,medicmerkie,88
29,qqaceqh2,327
30,DeboardKelly,25
31,VixenBuckeye,8085
32,NormaOxenbrigg,379
33,jmfgiles,42
34,melodyrivera198,15
35,mad_seed,221
36,sparkyknight50,7
37,GingerMermaid23,4303
38,PickUpArtistLV,228
39,mclark9086,56
40,AndyCardjr,6
41,expansefans,444
42,Sully1876,5584
43,mcgraila,1
44,SunshineChivett,3394
45,KCCOManchester,439
46,Larrybi17972405,3
47,Common_Table,7680
48,missyob14,82
49,billyricestuff,16
50,exclusionzone,62842
51,The4mandaShow,181
52,NCEMSF,761
53,_apalms,24
54,aggietopcop,1194
55,Rangerita,29844
56,HorizonGamesUK,1194
57,scottyfire1,11
58,farside457,4
59,dg1624,133
60,ordzip07,5
61,SaraDoesScience,1252
62,manderpander17,918
63,aProudestMonkey,1398
64,TipsyTurtleNG,249
65,PaddockNG,293
66,NurseVerett,19
67,MagnessWife,23
68,BlackwaterBrew,2142
69,AgEric14,51
70,kellie_131519,3304
71,Still_HeatherL,4515
72,bigtxbeerfest,7090
73,Hoeft14,58
74,riverandmal,7024
75,newrepublicbeer,3274
76,visititlater,175
77,Shanelle0585s8,67
78,AmazinGrace88,38
79,ffelonie,941
80,OmniMedix,17
81,stefag09,6
82,JimmyJamAggie,243
83,MsAmbitchous,2344
84,ChiveOnHamilton,863
85,The514Kelly,11
86,RushingJonathan,22
87,BrazosCharities,49
88,Leigh71it5,63
89,Ammie31jww,178
90,PhyMathWorld,5461
91,medicthewriter,210
92,MalikaWhiteley9,40
93,LoriLagrone,6
94,tomodeski,4
95,jqLuciiahbw,42
96,k2c8Liizeths,4
97,MrTopPriority,1
98,leroyjeftro,34
99,flirtyskin,842
100,thinkgeek,941418
101,Dara_Jade,314
102,GowallaSniffer,344
103,ChaAZaesk,250
104,AggieNetwork,55472
105,panerabread,451569
106,CBProperty,458
107,whm05,46
108,Kimberlyrh04,9
109,nowthisisCO,1806
110,laurebjfr,76
111,Mccullough_590,68
112,JMc97,131
113,ericj10,72
114,FionaEHenderson,53
115,Txwombat,77
116,Messina_Hof,5702
117,eternallysong,214
118,Puma1264,40
119,JennShoe7,131
120,wkrue,66
121,ShortFormNews,5543
122,jen_bowers,165
123,mcfryer,1749
