,screen_name,followers_count
0,developerszone1,229
1,HostDart,2686
2,A_A_Newton,1591
3,AdamMcGibbon,11009
4,CryptoSprayNFT,571
5,lisahallband,24
6,RoseMavis11,4
7,therealilgin,209
8,artworldmagazin,2284
9,enginayaz,962
10,denizunli,44
11,burakasiler,3788
12,gizemalemdar_,42
13,AhmetOnr,900
14,venusyennbiri,28
15,commondotstudio,4
16,Gokdeniz_E_SEL,169
17,dinozorlaar,4
18,durmus_sinan,93
19,nozgurozturk,24
20,viginatide,27
21,slowmotionblur,94
22,eceozmen,345
23,caglacamcioglu,241
24,wardumpp,665
25,elifytatli,42
26,jlayda3,1
27,begmiltan,83
28,dckaraca,147
29,cemistweeting,304
30,GokseverBanu,69
31,codermodd,7
32,AlbayrakDincer,740
33,fanfinfont,42
34,vcdbilgi,76
35,ViaggiBentu,37
36,borabaskan,1219
37,DoanSaray2,1
38,harun_aykan,2
39,firca_takimi,5
40,erimkctp,2335
41,fahulyaarslan,140
42,yunusunbabasi,17950
43,sporadiclizard,154
44,eworldsbooks,292
45,ginandconic,123
46,ozgudozturk,413
47,oousan,101
48,defrapband,117
49,Due3,33
50,tincircom,270
51,zezgid,143
52,adam_doh,253
53,alkan_ferhat,140
54,AliceMortaro,30
55,CanUsta_tr,72
56,ozdekaradag,436
57,muendisolcamben,186
58,MihirPunj,27
59,Erkanius2,525
60,RAKII34,14
61,hamurvecamur,13
62,SailorLolita,90
63,ifistanbul,532719
64,NfHusey,5
65,Oguzhn_Kilic,10
66,DemirkolCenk,27
67,btmhealth,145
68,ItsTheOffSeason,8
69,furkan_torunogl,417
70,uluspinoza,4
71,raufkos,654
72,baransomakli,2477
73,eugeneisabey,363
74,eric_hallstrom,346
75,emmanuelvilleon,338
76,DistileComTr,2344
77,BoostingSEO,10943
78,Curious_tr,77
79,onunyasami,6
80,Cayko2,8
81,destekmigros,173
82,gswingbroadcast,506
83,cactusmotion,108
84,habita_co,560
85,ulakappcom,193
86,chihirohokaku,152
87,hasber34,11
88,SirmanOlgu,128
89,063Bebek,47
90,th_deniz,562
91,AntilopLabs,182
92,peachofbeach,230
93,Facitle,336
94,turgutmertertem,19
95,Beta9843,3506
96,sezgikarabas,32
97,Ammarceker,3398
98,kaganin,426
99,UmitKybs,171
100,webswirl,495
101,createmates,739
102,azradenizo,1886
103,salihkucukaga,1216
104,life_of_a_mind,54
105,ApoCavoo,1
106,ArtMindandTime,25641
107,RhiannonDavies,1007
108,berksay,98
109,ruthjwilkerson,262
110,pansiiii,221
111,MumineErturk,1
112,Nebsaygi,19
113,kenks_naber,1
114,Unescotr2,73
