,screen_name,followers_count
0,gizmo_v,96
1,smileyarik,45
2,tota_tatota,22
3,illyn,599
4,brjppru,223
5,nullexander,4
6,Ach94er,332
7,hr_nokhrina,267
8,AsterRuber,143
9,yangmuxizi,998
10,barcelona_dom,220
11,TAOPpodcast,332
12,shuvalov_m,113
13,blez_pascal,6
14,olegbunin,1239
15,kuzdr,16
16,aprudaev,22
17,indieloki,148
18,stn495,160
19,horse_says_nay,280
20,beepboopbipbeep,47
21,amirov,2266
22,burmisha,342
23,NotImplemented,286
24,NildoEssa,1146
25,evgenii_sputnik,11
26,kotkoly,145
27,VladVA,244
28,EmilyAngelina55,715
29,babby4ss,10
30,vladon,1355
31,thomastaylor222,19
32,Okey_Master,1423
33,GLoloyan,58
34,ibenderina,6
35,_axc_,11
36,Vlvasya,29
37,volkovav,5
38,sirmax,184
39,MrFoxGray,325
40,mavlyutov,51
41,gangg1e,223
42,truetobetrue,154
43,olegsoi,494
44,maxkupriyanov,12
45,ipetrov_me,93
46,ivaxer,177
47,dagodd83,216
48,cop_on_fire,39
49,inited,21
50,bobomurod,2047
51,bikeset__velo,1368
52,spnechaev,197
53,avoapp_ru,143
54,seohizmetii,198
55,evkalinin,201
56,helpixel,976
57,vorstas,92
58,AlekseyCvetkov,136
59,EkbCpp,48
60,YaBudni,215
61,samokhvalov,3837
62,nezerix_,52
63,BNKNEWS,991
64,pilot34,752
65,kryakryak,21
66,bifruit,27
67,AzzamObudov,1
68,eametrics,190
69,spylogsster,21
70,centos_guru,29
71,tvitter,102220
72,d3c42de51b9d432,113
73,mursya_ru,2821
74,4funnycat,342
75,zubchick,363
76,kbakba,98
77,kyprizel,2345
78,prsfd,508
79,Benedema,14
80,genilberto_24,6
81,I1Georgi,1
82,pavelkiselev,141
83,My_Merry,45
84,al_gorc,19
85,z0_by,11
86,Mikhail_Payson,250
87,k_artemy,39
88,mr_esp_,41
89,sergeimelnik_uk,359
90,sheg0l,28
91,hexenbastion,171
92,kulikov_dmitry,65
93,Anya_UE,216
94,lorashipovsky,84
95,ira7753191,677
96,vesti_novosti,1314
97,nordicdyno_ru,19
98,ph_sinitsyn,12
99,TradingFloorcom,23677
100,ihome_shop,78
101,Lecter_ru,61
102,johov,672
103,Bondaxen,15
104,death_is_invtbl,5130
105,AngelFH,14
106,__Agri__,27
107,piskunovalelya,159
108,superv1s0r,271
109,migelf,66
110,Dadallli,720
111,Adam_Ether,246
112,LORiOChar,528
113,BadooDev,1541
114,SportsFashionJP,199
115,anechiporuk,4
116,EffektRu,23
117,stolenkey,49
118,troleybus34,46
119,mpkaminskaya,522
120,neoveneficus,35
121,discovery_max,21
122,dal5484325,105
123,pedal_ot_ogurca,98
124,domokna,312
125,filologfilkin,484
126,onemorepash,98
127,ovgolovin,54
128,KaVaBaNgAXxx,8
129,ekaterinasuns,279
130,vladimi74426789,3
131,eurosites_ru,39
132,eldarnag,787
133,qweqwe_a,2
134,gibsky83,739
135,GSautorov,14
136,anboder,12
137,mindiniart,201
138,prodvizenie68,261
139,martynov,2621
140,tuvervsebya,532
141,samatow,377
142,ferr,88
143,tesselproject,6137
144,tuberkulez_net,90
145,Slews_,66
146,Tone_News_,86
147,Yes_News_,118
148,saitnazakaz,6
149,KiloRomeoAlpha,64
150,mzelenkov,75
151,monsterzz,132
152,xaletaq,22
153,rulia1331,186
154,Anew_News,136
155,uljana_e,449
156,AlexNemirovskiy,11
157,TyukavinLion,348
158,Shandor_Daniel,250
159,uhta_veteran,380
160,sergevroman,1
161,mashalaufer,407
162,av_fetisov,49
163,wserg,1
164,vl4g,48
165,KateKey94,98
166,alzagorodnev,12
167,advantshop,273
168,fcmax,439
169,infoursquare,655
170,mvlevin,68
171,bimawa_m,38
172,EgorSvali,116
173,bgaiarmad,2
174,korjavin,112
175,ekon_z,8
176,robot_rocks,274
177,vslaykovsky,35
178,muhammed_da,2
179,NalyWey,799
180,al_safr,19
181,lens5678,2
182,antigon63553785,4
183,CsLutsk,25
184,VtorichkaBG,402
185,Neterpimov,6
186,SmiklerZeus,19
187,eigrad,254
188,evstafie,3
189,ybarzov,153
190,video78091642,66
191,edinros34,4343
192,Seo_Know_How,1165
193,cyxob_wsod,7
194,elena_pe_951411,20
195,kull4554,34
196,seranatoliy1,4
197,oh_reverie,39
198,auditbalansov,325
199,ajywy,15
200,jkundrotas,413
201,sheershoff,623
202,Cubbee_wan,58
203,MnMkral,1
204,ClaireIgor,1120
205,oscar_linda,354
206,jazzique,134
207,davydyoung,91
208,Anna12345Anna1,2
209,ld_86,384
210,gerardrussia,383
211,oleg2002pro,37
212,maximkuk,63
213,froken_smilla,748
214,ConsultoInfo,223
215,Barzoque,139
216,Shmuma,108
217,BestEscada,12
218,Asiuslik,460
219,victor_dronov,21
220,sanyarud,2617
221,leonkllr,905
222,12ECEC,77
223,esta81,40
224,resamara1,933
225,ArgentRat,172
226,ikotus,41
227,v_savenkov,1
228,DmitrX,52
229,lenasamoilenko2,1
230,diabykamara,185
231,grigrizli,2
232,d0_n0_evil,63
233,kohpn3l6356227,3
234,ROCKTAPI,123
235,uklyaev,16
236,masterb,53
237,Feik_Shevchenko,20
238,_nikolski,2
239,te_stream,294
240,SmirnovSvi,3
241,Satvision_cctv,320
242,f00tn0iS3,173
243,serofino2448,259
244,89515467856,7
245,meditat0r,71
246,mkarmatskih,64
247,ZaneDvuinska,11
248,megastalin1,3
249,viktoriya3031,2
250,lisonyka,57
251,mc_sova,6
252,LeoLeonenko,2
253,denplusplus,792
254,brig_anti_n,69
255,vtwit82,123
256,wasd94,119
257,zvereva_daria,3
258,Yarullina_Alsu,2
