,screen_name,followers_count
0,payamlistens,87
1,Adela_95159,24
2,Joyce_W_Wong,2
3,AvrumyMonsey,9
4,alvaroaran1,3
5,Srart96618438,4
6,Diegope36731540,20
7,jess_ncredible5,457
8,hociho,30
9,oyama_mama,67
10,JulianSetiabudi,1770
11,BeeQuing,280
12,Golias91,50
13,mouna_manmouna,91
14,sapphireresorts,764
15,AureliaNorway64,325
16,abdiboaznyanum5,148
17,Allenjev13,57
18,Mister_Twenty,7814
19,tomhwhite86,126
20,TESO_ES,168
21,Tesocastellano,108
22,whitsey69,99
23,jenettewashin42,117
24,wandlove1,14
25,farith508,5
26,rileybailey827,2
27,Fan_AlisoViejo,166
28,evr_HURDofLovE,531
29,lokeshiaadams,1
30,ayu_uyaerl,473
31,DesmitaSary,54
32,tatinjass,10906
33,el_papi_yonata1,2
34,jihanfriskadevi,47
35,shintamonica6,32
36,SegentarA,10
37,athmileymailcom,9
38,nefdiarni,24
39,noormal49544809,2
40,sebaBarrios4,1
41,d_ririn77,1
42,tocoffee,7
43,PRGpriscillaK,18
44,Akhmad_Topik13,2
45,bebsssboysss,1
46,MirnaRopi,2
47,GKR_51,1236
48,LdvnnNava,20
49,Alin_Purnama,7
50,karlanicolfaja1,16
51,mutz_khiky,4
52,WinieYuni,8
53,Nurruelamalia,405
54,zenmaster88,4
55,saya_afnan,664
56,ElLapiz04,54
57,mayra49195648,8
58,FaatiGpe,138
59,AfifDalem,23
60,mgaabriieladfc,14
61,kimy_2ramos,240
62,aktherine_bu,95
63,jamekadean,300
64,Dimerson03,388
65,sri_you_ni,65
66,Ade_percussion1,33
67,abu_ishak48,141
68,malacuabi,42
69,JhaulJuli,23
70,diana_chekiting,1
71,joseaharo20,438
72,routray_saswat,6
73,123_yona,2
74,1996Hawer,31
75,alex1alexwan,6
76,ekaBAKTIJULIAN,6
77,mizi_tar,1
78,_dpzunique,30
79,asteria50098684,3
80,_966667609257,6
81,dianis_mimi,2
82,yonercaseres,5
83,merayonblog,33
84,lattemoto,1
85,leskie023,1
86,Heey_Bonequinha,78
87,jekson_rikky,1
88,YogniMillan1,1
89,DhaNySter,102
90,olajumoke2000,3
91,SwingForAutism,233
92,faolanda,209
93,LhisaMelisa,23
94,ddedinddedon,1
95,Dessienkngs,30
96,Vadaukqlh,43
97,jwtyler,1200
98,CraigBowman,771
99,ArcadiaPD,20397
100,ArcadiaPatch,1964
101,daier00,4
102,RevoHTPC,42
103,Alny_Win,52
104,naufalben,22
105,faveomatic,251
106,justinshiu,5
107,tradeithk,395
108,tiezhongtang,704
109,Lokschutz,3
110,JustinFanNorway,362
111,FalconDylan,16230
112,anthoniogalvao,3287
113,AndroidDriven,3485
114,marcelotigre1,2163
115,WeLoveFab,140
116,polvopaul2010,104
117,outsource0003,224
118,j0sImY,5471
119,mad_at_boo,34
120,JOELITACAMPO,1
121,partyjumpers,172
122,DanielSojo,159
123,Arhe_Bhanthrock,24
124,LH,3057
125,iphonity,286
126,AndroidAnarchy,3251
127,OMIKIMO,6
128,roxie_cja,19
129,aislangurlll,823
130,lotsofthots,188
131,JetKwokNJ,519
132,kaveshlaw,320
133,jenny28female,95
134,benjilam,13
135,tweet_post,2441
136,mental_floss,779048
137,karenlui,11
138,BandoSamurai,19
139,HerbalSolution,1431
140,AMVdudes,133
141,mingong,1
142,ChrisFagan1on1,922
143,slideme,3977
