,screen_name,followers_count
0,KarinMSvenssons,779
1,MichaelFawbert,2
2,danrouse2208,197
3,WanAska1,5
4,BauhausBlum,1
5,chapbun,77
6,caseblocks,788
7,AVIVAMusicBR,1
8,claudia_gaigher,1822
9,woretti,1304
10,yogaIireland,1963
11,PriiQueirooz,482
12,sunillshah,394
13,MadisonMendes04,166
14,NFitzPsychology,31992
15,Mido1976Dr,394
16,ReakesRichard,10
17,Sebastiano_4,167
18,minga27,14
19,Jamesh21246975,5
20,jian_he,17
21,HenryJJCuddihy,490
22,HotButtXCam,657
23,pinocchios17,23
24,y21432438968hh2,8
25,childrentoday,2196
26,justkdal,69
27,cdricjacquet,225
28,innovid,10624
29,WeAreLaureates,25
30,JackKlutch,7
31,ParcoRic,291
32,geetusri,3357
33,adame_cn,67
34,KortneyGondola6,363
35,follow_silly,6
36,SPSS2015,209
37,Tutiani74Ihsani,44
38,CROWDhero_pl,258
39,BradleyPotter1,125
40,iwan_hery,4
41,colbyhak,24
42,Rongold8,8
43,beasandrew,121
44,iqbaldialova,19
45,ShafiraFira27,1
46,al_maulidya,1
47,360VoucherCodes,1109
48,candra_56,12
49,jonathoke,12
50,fianwar666,66
51,EviiDita,1
52,sengrenchou,65
53,Betzalelrosenzw,5
54,Yukijiang1989,8
55,adhelianova2,3
56,fatwa_andreas21,31
57,MutiaraBundaKak,12
58,Viewrecruitment,244
59,sogimfata,4
60,ErRock38,1
61,javiAndreaMB,47
62,Thug38041034,1
63,iqbal42x,26
64,livevol,1346
65,LeBron_1980,13
66,Arista_98,241
67,KabirajSanjay,1
68,UchanPW,39
69,parentid_110,82
70,Hessika_,168
71,ferdinanhsb,1
72,Dariela1209,7
73,rifkiramadhani9,1
74,AlfinSev,46
75,clara_monica03,123
76,majabekangeles,5
77,Laineymack11,109
78,pAbiiis,340
79,claverieberge,550
80,linfoxzhou,66
81,GaluhBayuDiwang,10
82,ninfanoelia,37
83,SallyTuson,1571
84,Sekayimoed,16
85,_goharry,108
86,dianrana6,61
87,John_Phil,264
88,chedong,5952
89,LaObservadora69,329
90,dhirgaHaery,16
91,silvy_renno,78
92,GarriockInsure,296
93,nagara_adit,102
94,FoPRA,2800
95,slocklin,258
96,Bayyu_Himawan,49
97,Nisa_Vanisa,17
98,meity19,5
99,AvivaViiva,13
100,olivermursarmy,65
101,danielzhao,140
102,Troyp34,6
103,syaichu_bma,91
104,indah_nuryani1,5
105,nuryani_indah,1
106,auryna_12,6
107,MIGInsurance,689
108,PaulButcher7,2
109,GuoDongjian,224
110,pradanafamily,28
111,hamidahmaulidin,35
112,ikhsankojor,6
113,Dioneclick,741
114,HarringtonSally,1
115,PuspaShinta,818
116,Maira_alfonzo,29
117,ale050895,22
118,SoniaFeVe,71
119,eljames_007,55
120,consequential86,693
121,Russ26,33
122,rhere7,2
123,Kendros,78
124,Caleris,93
125,PatrickLeeson,425
126,Toummiu,9
127,MrRoadDogg,648
128,willysumantri,16
129,Unit32,9
130,vickybrunwin,42
131,heycooljeans,905
132,iYeechu,63
133,brresearch,155
134,JACOBOMR,33
135,KellyAntunes1,17
136,Jenn_Huber_ND,2719
137,bosskevin1,36
138,Shliach,118
139,sparklingfinish,16
140,VeyronLi,530
141,B19C47,531
142,url_group,293
143,caiwenhui5,421
144,gordonscleaning,570
145,yanicexia,177
146,Super_Points,287
147,FREEFREEFRE3,428
148,Swagbucks,281716
149,CJNetwork,37950
150,mrzhangbo,98
151,ChinaStrong,834
152,baglovely,37
153,linluxiang,290
154,swimmingfox,13
155,tshwangq,318
156,ukgeneral,4
157,fantamania,129
158,ccwhenever,96
159,on1no1,3
160,no1on1,4
161,Jewishtown,268
162,vedapatel,189
163,wahid4agny,227
164,bytagg,246
165,lilf,18
166,RakutenTW,1249
167,Caffandaprayer,1380
168,jadoreanais,205
169,kurtshen,79
170,bewho,1239
171,uqinzen,521
172,darknew,65
173,daohe,46
174,moming25,531
175,xuhel,131
176,niechen,1077
177,bluekevin,985
178,Akay,109
179,buzznewzz,754
180,money007,132
181,Pseudorant,2123
182,mybloglog,6767
183,gesanghua,224
184,JackPark,414
