,screen_name,followers_count
0,ifawzi2525,1521
1,a7mad_mo7amad_,13
2,AlokasiAbualziz,1088
3,alreem1537,450
4,mohamaedalsaka,163
5,snam_almgd,234664
6,rth_9,696038
7,ahmedrizk05,32
8,1t3f4s,266
9,k3mr2,238
10,kooka_hbk,46
11,Kh005h,655
12,maysam0_0,35
13,ah919535,451
14,mahmoudi_el,57
15,foz7777,197
16,mazan50331,314
17,abdomna32,20
18,hafr_albatin,72268
19,ahmidmidoo,145
20,safalove304,558
21,wattau_fiiqo,144
22,RAAD1412,99
23,n0n08888,122
24,KhaderGhaleb,338
25,Qahoh_Fallh,60
26,mnir2000,3232
27,tdpgfkiaaj,303
28,y_5509,628
29,7snaa1,669
30,Iappl2058Saa,476
31,msaha2222l,363
32,foof12631,665
33,aljookaaar,133
34,ccycctoo,134
35,Wawa07Wa,650
36,mmmoo649,631
37,FDETHAA,369
38,noooor28027,118
39,noooor28027,118
40,ghaida0_1,176
41,plinpie20,32
42,Az__qtr,564
43,badosh7229,537
44,chocomalsi,418
45,weloveus8,975
46,badr_nf,37001
47,idkdodnxld,232
48,snsn5111,391
49,rashedmo4000,5396
50,Null_2244,962
51,mazan5033,210
52,_69734295,942
53,Omo3215M,500
54,A12Mno,397
55,073ed,593
56,ward_911,1005
57,eqla3_mall,49599
58,fahad7575a,137
59,ror200ror,342
60,WShhrie,550
61,alsakran_ab,42062
62,4oOnonoOo4,4292
63,YayaCalais,49
64,youssefshehata6,357
65,budoor70,596
66,hnmh2006,343
67,Ali_Abdallah88,439
68,385622,957
69,LibertyGreen97,9603
70,asom51006932,473
71,AaAsoma07,334
72,alrzeni_n,40503
73,qidi7arir,38041
74,MAHMOUD70900,712
75,JOOD1280,113
76,Fastest_spread,1145893
77,saodksa2011,3699
78,office_lawyer_f,12889
79,njod4fashion,12687
80,bnyan5,272
81,lkjh_mnbv27,301
82,sisisi141,190
83,Ishaqnewton2,54
84,Angelyasmine3,1
85,ssaldalaan,10774
86,071Asg,217
87,bin_thair_123,764
88,A99980,520
89,kaled_3389,40084
90,fun_loving_96,31
91,Al_rkn,27777
92,ir_oon,887
93,sfaggf,430
94,Prooooooooog,334
95,S_bin7alima,72944
96,alkuwait38,899289
97,shamss1434,796
98,jam911jam,76627
99,Dictator_right,378038
100,maymonh22,56
101,equator_Ptk,295
102,oo055,118813
103,qtr_9999,32827
104,mf_313,30526
105,abnalforat21,32
106,TheArabHash,3987489
107,0555Kefah,505
108,KMM4994646,45670
109,nonashalabe,132
110,lowrider1961,77388
111,a_sulami36,30476
112,moneralqahtany,407
113,Pink_rose1990,1211
114,q8_885,19110
115,safwanabu1,412
116,MALDhubaibi,587981
117,zraro1,89
118,ksa1392m,483
119,M77cz,77057
120,al3raabq8q8,1458639
121,HypeCenter,642
122,bokaled_q8,258477
123,Thiker10,2369
124,Khaled1Www,103
125,DyanaGomez_,421
126,00000_go,420
127,657lal,449
128,moshtaqalk,217
129,doni6633,96
130,PoetMESHARI,161867
131,DiooR007,38215
132,b_sooool,255
133,nos0088664422,142
134,sh2ouq,219552
135,abomohmmad1234,352
136,mamdoh_8,127429
137,islamismylife14,119
138,copyfui,135
139,mr_q8_305,9110
140,sawsaw85391467,59
141,nouraz2000,376
142,ALDOO_N,324
143,AbdulAzizAttiya,55679
144,JahraKw,205623
145,_ro00osy_,47094
146,OATTASS,40354
147,nooooooodtk,73
148,jojotangoo7tang,379
149,Rugyy_,86
150,thakerah139,847
151,fheiddk,539
152,shoosh_1989,164
153,ss8877ss4321,158
154,hlom_43,494
155,_niiux,793
156,mshklj11ih,3125
157,TSMMDN,193741
158,azazq11,68
159,WowZaid,29
160,00797Water,305
161,kwateq_8,390
162,mtab_as,452
163,abdullah_niamt,298
164,Aea20_,44505
165,Al7nooonq89,36925
166,Rkan_m,499
167,fawaz_uae,4205
168,KaruniaVd,181
169,mmasa201029,218
170,JOHRA6,178
171,abobndarr,4010
172,azooz5651,466
173,006_m,34
174,99Khalod,1904
175,ArabicBest,5007224
176,krok_as,94282
177,abdoh340001,120
178,m_brhome,308
179,ny6665566,169547
180,hr1313h,134
181,faissl056,408
182,Mmmshai1,26268
183,Aabdulrahman833,66
184,Mr_kaaled,616652
185,FghGhjfgh9,202
186,riaad201,5
187,1king__,1161621
188,azoooz_alrakan,156
189,hnukhhn,95
190,m__7__m_d,658
191,TheTopVideo,2534951
192,waheed994,3625
193,42233EEY,240
194,AALFailchawe,138247
195,s86042788,672
196,AlmAryaf,27
197,dd2051,89
198,anwar_smf,1333
199,meme123asd,682
200,KusunokiMituru,923
201,solomsolom509,43
202,gogogo_33,218
203,hamad30809611,86
204,foof1263,650
205,rela11132243,452
206,iloveonly500,132
207,alzeer_kw,677617
208,bdoor45839251,28
209,ssdd9069,16
210,FoOnO2,21
211,___itariq,37039
212,jrr7ll,828879
213,EthraaMix,289076
