,screen_name,followers_count
0,JonGiamp,507
1,BrownDogGadgets,4926
2,TheTNHoller,69055
3,geoffrey_macal,4
4,Ratansarma14,3
5,mariellapriolo1,25
6,Progressivegrn,3410
7,VKazulkin,3201
8,barb32412,1513
9,Calranthe,880
10,SuperFlyTNT_,17
11,nicky_katty,215
12,AngeleFourier,25
13,data_lineage,2269
14,BigDataJunkies,4328
15,MagicPestCntrl,53
16,RsixS_37564,290
17,listmusielski,258
18,cesarmm,39
19,RetroMagnetsUSA,289
20,pestleperson,614
21,TDCxGaming,314
22,GoodVibra,4798
23,meringer1,9
24,scv2007,3
25,balaelan,7
26,Tiger_Mike_72,54
27,Christi51956604,1
28,abeautifultom26,537
29,joytothepets1,38
30,MeringerRonald,7
31,AegesBand,3340
32,AgileAlliance,35048
33,ZacharyApex,4
34,iBAConference,8256
35,kiwhi88,16
36,LovePlantss,119
37,ProtectoBrand,296
38,YTPlantsGamer,895
39,Christinaf0405,40
40,sandbergdixon,33
41,benz145,22407
42,jqheywood,111
43,DavemanInSF,367
44,tech4mathed,1052
45,billyumaz,23
46,AAGreyhound,171
47,J_A_Recruiter,125
48,JobsFranklinTN,688
49,NeedPoolService,178
50,ModstoreUpdates,332
51,WiseTravelLLC,4
52,it_sk8,9
53,KimScherek,198
54,johnlait,118
55,johncoffeeiv,58
56,appvolutiontech,74
57,AlisaZap,225
58,DailyNarwhal,6
59,babytown,208
60,MATRIX_Phoenix,270
61,jcbrown2286,4
62,MastMaira,13
63,HydrogenJava,97
64,pamjacksonaz,661
65,jerrodbailey,5366
66,wm_hooper,493
67,klabranche,343
68,jo8nathan,137
69,infocydetech,41
70,ITrecruiterMPD,21
71,0g_Luthiel,131
72,davidbgould,262
73,DboG,542
74,codelesson,9388
75,itskevster,99
76,itskevinelliott,434
77,JoshRyon,11
78,TheFindersAZ,489
79,maniacdev,4614
80,mmarianmill,1120
81,l_oconnell,37
82,LaughingInHead,29
83,vastrei,63
84,Hari_Wepuri,217
85,OCEWebComponent,659
86,fivefingers4,431
87,Brenchley35711,6
88,TankGirlcomics,3375
89,quik_draw,103
90,macalbrew,156
91,MobNetworkPhone,296
92,AdeptSourceJobs,11
93,vintagepc,3724
94,mick3517,108
95,DerekCola,70
96,Hancock_1099,55
97,WMC_USA,897
98,BerylKey156,123
99,court4ubby,216
100,Ericruiter,3
101,gadgetntechno,3923
102,johnny1391,246
103,CWUSA,162
104,swisskris1976,4
105,cmbrandy,45
106,troyluis04,39
107,panogio,352
108,caroleel,34
109,hawridger,760
110,GilbertJenn,2630
111,eversoklever,385
112,wwwright195,576
113,twittervision,24962
114,SteveBridgeGate,208
115,OracleCodeOne,45393
116,NescioPhone,43
117,scifri,763212
118,wimdows,1358
119,DMwrecks,519
120,JivaDeVoe,3005
121,Rocketboom,8925
122,PritsSingh,597
123,allaboutprius,353
124,rileykimball,114
125,hybrid411,101
126,arizonastartups,862
127,iknowapro,18
128,SnavE74,1041
129,BarackObama,130322616
130,geni,11802
