,screen_name,followers_count
0,pixelsbytsping1,60
1,Mohamma46295149,50
2,sumonakando97,18
3,MelvieSandra,373
4,VChristane,490
5,WWWKNOWMORELIVE,259
6,RaiaAlice,27
7,caffinternazio1,33
8,LucaCastronovo,30
9,BdVisite,12
10,pietroalberto,836
11,giusepp13105613,5
12,theebazaarseo,332
13,DottTony,317
14,alduccio_1992,25
15,up2lab,188
16,A2Cas,571
17,scambieuropei,17380
18,RedexeFinance8,1953
19,SMagnifica,126
20,gio_aliprandi,447
21,nonyerem,10
22,iFilosofia_it,121
23,bandarfize803,47
24,focus_ms,59
25,MatrixGlocal,23342
26,girolamag25,4
27,CeoCattolica,116
28,giusymarlicata,174
29,revolusicilia,708
30,AutoSlaloMuxar,109
31,DavidesardoDs,437
32,SocialismoPsi,249
33,frafacchinetti,1260632
34,NFinanziamenti,525
35,PsiSocialismo,200
36,sere_modugno,11
37,siciliapiuagora,46
38,VScannaliato,4
39,agrigentooggi,1424
40,CasaNostraAg,55
41,PsiRizzotto,281
42,FabioRussello,1075
43,AbdessalemGhaz1,301
44,DonatoNotonics,78
45,BellaviaM,380
46,EdwardPalms,125
47,Tweets_Master1,847
48,FioreVigile,9
49,DiegoAcquisto1,195
50,AggregAtlantide,138
51,Fedel90Leone,22
52,FindJobsIn,123
53,agrigentotg,543
54,stefano84,45
55,geniofemminile,1067
56,TouristServiceM,321
57,AntonioGaspari,364
58,argentinabesos,868
59,PsiLentini,75
60,LorellaLattavo,250
61,PSI1000,35
62,GiamVaccari,275
63,BaffosCastle,308
64,Valderice2014,331
65,OTTICAFIANNACA,243
66,CarmPrincipato,23
67,Peppe_Gras,43
68,aledeniz,801
69,ForgiaMattia,14
70,CipollaGiuseppe,124
71,LuigiaChiara,182
72,GabrielePardo,94
73,giusysaitta,9
74,hotelRev,109
75,pianogiovani,327
76,SuperkamiAuto,207
77,PinLA,20
78,LucaFusco8,102
79,Casablankaaaa,1
80,saputnik,6
81,mgbrandara,96
82,AngeloGelo,594
83,annunciodioggi,1281
84,simonesantoni83,9
85,AngeloCannizzar,26
86,ConfcommercioAg,99
87,robyforrest,7
88,fadda_matteo,3
89,agrigento_psi,31
90,cristianvita,391
91,SpataroMarco,16
92,angelagua92,8
93,ComunaliMenfi,537
94,Palumbo7Palumbo,5
95,GiovanniPalill2,88
96,giusch,380
97,BandieAvvisi,970
98,PoliticaSicilia,648
99,TesoriDiSicilia,555
100,InnovazSociale,881
101,FondAltius,67
102,livignielivigni,486
103,ValeriaConcilio,9
104,MaurizioTricoli,17
105,CryoStem,8320
106,SfumatureSexy,79
107,NowCity_,801
108,lukenzo2011,170
109,NoemiNocera,74
110,ronconimaurizi,1159
111,Bazzurini,433
112,ValleTempli,341
113,Pompeidm,202
114,Stefidel,102
115,GiuseppePERRUC5,10
116,GLOBOTOUR,362
117,carlomastroeni,871
118,GrandangoloAg,1804
119,maurocozzari,170
120,habanerolounge,252
121,NikAssenz,64
122,QFPPC,380
123,GulyErtragedia,90
124,claudiofollo,53
125,DianaNardinocch,10
126,peppetrupia,378
127,Cenzaccio,1055
128,EcoEcologia,7951
129,mery752009,1155
130,ELISABETTA63RO,43
131,movrespublica,593
132,SimoneSpinale,665
133,EleSicilia35,502
134,NinoTartamella,79
135,magdicristiano,35446
136,Charlotte2314,54
137,NelloHamel,82
138,ElezioniLazio,1038
139,ElezioniRoma,1377
140,ilvangelodioggi,750
141,NinoRiggio,310
142,lellonotonica,225
143,CSciarrabone,198
144,JPCEventi,406
145,ADESSOPARTE_AG,115
146,apptocook,296
147,Toto_Cordaro,1382
148,ProCirceo,825
149,CantiereTweet,1228
150,ElezioniSicily,771
151,SaverioRomano,5770
152,geoterry,108
153,SalvatoreAlbeli,640
154,PEScholar,63631
155,guadagnocreativ,965
156,LALTRAAGRIGENTO,490
157,ElezioniSicilia,3398
158,GustaloIt,43
159,Newshell,583
160,ocatequista,6733
161,traceys11392418,2
162,lacoscienza,1481
163,Ennunci,1265
164,ACDoctor,5275
165,Make23Creations,509
166,Cameron20Nick,82
167,MicSethCarleton,1466
168,ITGuidebook,1147
169,ProgettoAlveare,156
170,MaxCibbia,4
171,barpizpolinesia,594
172,alanthomalla,1126
173,RitaZacchino,5395
174,massoudtaheri,3541
175,gborgese57,300
176,raggiimpiantic5,32501
177,spin_con,380
178,tiritwittoio,91317
179,MassimoZito,93
180,Zitocn,136
181,damianherrera,1084
182,energiaplurale,309
183,tomaso74,1813
184,Zander_Aleks,1820
185,RecoveryFixTool,12555
186,BarrowChallenge,418
187,robertarindone,281
188,agrigentosera,1266
189,GBLF_Truscello,1932
190,ViaAtenea,548
191,IlRediGirgenti,240
192,antoartealcubo,1290
193,artiewu,8035
194,CentralCatolica,11773
195,localscaleorg,657192
196,BarbaAdriano,199
197,Mr__bobinsky,320
198,McgowanEvelyn,1780
199,NICOSIAcalogero,374
200,ParatadeiTurchi,1287
201,Gabribassline,132
202,GuidaMolise,746
203,CittadeiTempli,1281
204,eucairo,104
205,Titwittomoi,99
206,FrancoCesario1,689
207,oggisalute,623
208,DanielZeevi,95180
209,LuigiLigotti,6777
210,TheSconer,49
211,murilo0805,320
212,CrpVerona,3060
213,Luso_Italiano,90127
214,mrjazz72,49
215,fireflyaudio,365
216,rocco_laguardia,505
217,nicolaag84,245
218,SelMontella,368
219,ariannadalessi,16
220,radiogioventu,457
221,marian34k,306
222,sadiro01,22
223,NasoBuskersFest,665
224,cialda84,17
225,hardcastleeng1,272
226,ninopennino,364
227,SangalloCaterin,402
228,Piero_Lipera,686
229,GDAgrigento,104
230,smappo,913
231,Sueno84876,4
232,MaurizioBonomo,209
233,Alessandrogalel,1736
234,UomoSenzaTonno,675
235,LinkITB,210
236,mocapress,871
237,ISTUD_IT,1460
238,Sirlillo,291
239,GloriaBianchi1,54
240,teatroboris,87
241,NotteCriminale,1205
242,IT_Freelance_lu,2236
243,DuneSicilyHotel,432
244,fmavitto,7025
245,MProvvidenza,491
246,Quotidiano24,2065
247,YellIndustry,479
248,operatorisocial,1451
249,hellosicilia,906
250,SiciliaSociale,2103
251,UgoSaggini,2
252,Snodidisostegno,92
253,VisitAgrigento,1651
254,ictjob_lu,2542
255,uniecampus,723
256,imarkez,3986
257,FedeCulturaEdiz,1877
258,sensoinverso,351
259,ritardoaeresic,12
260,suchende,572
261,seigradi,1174
262,ANTCUSUMANO,29
263,Maurizi078,161
264,trendstodayit,976
265,martadominozero,221
266,Niina__49je,26
267,ArredissimA,1385
268,lajuanaarcauti2,15
