,screen_name,followers_count
0,angelarice2,15
1,Luzmartinezdelu,18
2,lynnf740,6
3,carefitpdx,43
4,Onlyincbus_,1978
5,MadalinaBranche,14
6,ftbldre,1001
7,nbantu007,33
8,mell8277,11
9,modacbus,48
10,lovepetz223,27
11,614backroombar,385
12,ChinaBeachGurl,44
13,PatTiberi,13778
14,surferchoco,309
15,jmv412,149
16,gavynruh,153
17,CLMTColumbus,104
18,keren0724,91
19,JaniceW59401651,3
20,FranklinU,5071
21,MichelleMauder,46
22,mickeykellerman,90
23,Connie_Perry001,116
24,ROCKANROLACBUS,218
25,Matthendorf,258
26,redfynn,1529
27,JPPsRides,3
28,kretlees,68
29,CommunityCA,417
30,thebeecharmer97,650
31,bethkaymiller,10
32,YouTour360,300
33,scoop007,187
34,ohiofacemd,522
35,HolbrookManter,266
36,shimmerboudoir,306
37,smilemdohio,492
38,pensburgh34,60
39,Servpro5991,484
40,audicolumbus,666
41,ByersSubaru,347
42,bluPrintCreate,14
43,IHScounselorsOH,30
44,7rentcom,159
45,AnnLoganRealtor,419
46,KurtMills5,34
47,SilverBulletsOH,188
48,najacoby,61
49,osubugbabe,23
50,BroadcastPink,295
51,Turqourt7,37
52,SBiller4,16
53,krazydancemom11,83
54,RICHIEBLACKF4F,11
55,7rentReviews,88
56,AIR_COMFORT_,173
57,ColsHeatandCool,139
58,MaryCaroline12,160
59,tecsoupy22,81
60,arriemo,86
61,bowersdoreen,68
62,jsgcbyron,51
63,deedragannon,33
64,marjieserves,118
65,lzbaptist,45
66,ServproNeCbus,458
67,BarrysGrillPub,39
68,Bayadoll1981,7
69,mcdtrk,8
70,PeabodyLandscap,28
71,fox28columbus,53218
72,FilmColumbus,1228
73,grantstreetwm,215
74,Firelands1965,2
75,DirectRCInc,41
76,JohnBeaker67,2
77,COTABus,5578
78,AlexandersJewlr,245
79,FinesseTools,361
80,shannonbuckeye,51
81,NOAANSSL,90498
82,bmariern,109
83,Survive_shenans,55
84,TandNFunding,222
85,Crawfordplumber,142
86,mkitchen01,24
87,AlbertIosue,277
88,1982trent,102
89,zoeyjoseph,91
90,dw349,15
91,maternitywomen,933
92,cbusmom,2393
93,kmjackson98,242
94,napier_samantha,13
95,preferences2000,28
96,CasinoPainting,46
97,444_wash,214
98,GrogInOhio,182
99,CatAttack5,15
100,Jennifer_Rhoads,522
101,tmkroadside,179
102,RCVodkaTonic,3
103,KDomnici,16
104,energyguy33,288
105,RBletz,20
106,AAAOhio,2407
107,Greatscapes_LLC,21
108,MaryHiser,205
109,columbushumane,1804
110,fadocolumbus,1156
111,burbart,24
112,ata51075,4
113,RBPhoto1,8
114,twinie2,69
115,stevens_ashlea,46
116,pavingthewayoh,5641
