,screen_name,followers_count
0,SovrynB,1
1,fin_Iand,46
2,TMonnis,6
3,vivadude_alt,1087
4,Tarik38874380,6
5,0007Jins,9
6,BALWANSHASTRI,70
7,HCiisood,1695
8,JohnKharian,466
9,Harry98191943,15
10,h_o_n_k_y_,381
11,chuxman84,154
12,diabalotia,160
13,freddyyingwani1,387
14,OdundoEvans,30
15,AjinkyaBandewa9,38
16,NASCHartInc,7297
17,oscarwanyonyi98,2
18,Divmos,191
19,PeterLund1995,21
20,peterobel,17
21,grneggs_hamlet,2
22,GEORGEMBITHI7,52
23,mahboob57554664,3
24,manimal92750937,1
25,rodmansand,54
26,jhona0021,76
27,BENHART13759400,1
28,trporterfield,83
29,vichugobermu,3
30,LUSTROUS691,56
31,JonesScones,1379
32,Unkle_Rikoe,64675
33,deniz_hama,49
34,gigielasil,74
35,WFOLLOWDan,22
36,m_svendse,30
37,escortsdanmark,16
38,verocristyn12,869
39,Hikmatu45063357,13
40,achatterjeeslg,260
41,kimanh_hoang,17
42,valleylist,58
43,MirzaMustafa1,50
44,topdogmack,882
45,2015Khalid,25
46,MUHAMMA26009620,40
47,Anaanaana11E,66
48,pessimism,953
49,Rashed250688,444
50,ebhumy,3
51,hudma1,21
52,EvellynKart,2
53,petewicky,43
54,JustinBieberECH,276
55,wsameed1,31
56,Marcgrey4,2
57,mangiralas,10
58,MariaCDAndrea,126
59,kamarettta,84
60,IbahozobeItua,162
61,angelro32037268,17
62,omoyele2olaitan,292
63,Nkri_indonesia1,5
64,agnesfortuna23,574
65,emmajacobsen02,9
66,PatrickJensen25,29
67,ardi_tower,152
68,AryaFadhil1,246
69,alberthlubarski,176
70,mrengham,80
71,Zarahwillson,18
72,NewInCopenhagen,99
73,HebaMerdas,138
74,SimonsenEmilie,309
75,samiralmiskry,5
76,pritivivi,21
77,holswilko,1439
78,LJMUParamedic,1715
79,lastAtheist,582
80,iviejoygarita,22
81,OleOlekim,1
82,olekimjensen,2
83,JrandLaderf444,2
84,rem972,27
85,bryancrtz1998,8
86,sakanbi14,300
87,solamenteprado,13
88,Denmark_laptop,2
89,milasja,1
90,denmarktweets,511
91,FMaccalman,157
92,roqib_abdur1,26
93,_Miss_Miranda,21
94,drwbaker,73
95,usman3479705873,4
96,Venom132943900,1
97,cgpanitas,39
98,Emilypicket,236
99,EXHIBITEDJUNIOR,2
100,blaconva,23
101,byg_m,102
102,Jowetts,172
103,Headlines2011,89
104,KavehMo,38
105,LoliPAF,39
106,RaineyDaCutie,1128
107,lotusnewsinfo,294
108,Princeofdenmark,13
109,PsykoHolgerDK,3
110,ZabScore,8
111,EAST_CENTRAL,18
112,m_hyves,83
113,fanaxeneize,5
114,MinTemaFestdk,262
115,pmediadk,105
116,Pengepaanet,59
117,PalleBull,4
118,Knuds3n,7
119,unnfukme,305
120,billah31,226
121,syncrodk,238
122,AllDanes,365
123,sunil_dgr8,465
124,OfishalOphelia,12
125,22sulliedflesh,12
126,Hooray4Horatio,14
127,RosenGill,11
128,BawdiusClaudius,11
129,notalender,11
130,dertyhertygerty,16
131,casper_ravn_1,491
132,fnshare,162
133,rodplusbug,595
134,Filrup,3
135,donald_no,306
136,uncefact,102
137,Trichyonlinejob,357
138,noagentfees,439
139,Tjdkb2b,16
140,Mitsikrehjem,15
141,Krokodillerne,154
142,Farc_it,488
143,KrondalArtWork,122
144,MiguelLokita,27
145,Printtech,140
146,LePaix,118
147,PsychoMomDK,10
148,ButikSanne,38
149,pizazzoart,472
150,sorenkrabbe,102
151,Schademan,1060
