,screen_name,followers_count
0,adrimorrone,84
1,_ederfonseca,5211
2,_pmercantil,5458
3,Haashu237,616
4,AluguelHoje,461
5,anerol61235744,3
6,saligucd,1507
7,AntonellaPiras,212
8,ricardorodalves,367
9,ThePointsDai,390
10,CrowdTAssoc,27600
11,hazine,2738
12,nelsonmonteiro,228
13,mcolumbiawalsh,2116
14,markhyena,3773
15,I_Kibble,227
16,Mobile_Time,2686
17,tomiahonen,71850
18,Blazoudakis,261
19,CuteJuliaB,71
20,renemollinedo,1128
21,ldibatista,432
22,ashwiny,381
23,HotRodMarketing,234
24,jaguarito,456
25,mrjessepichardo,135
26,andreluizbecker,133
27,mbullion,145
28,Ross_Buchanan,1589
29,ReginaNoppe,507
30,fenelonrafael,119
31,santariga,3
32,dossumov,207
33,kapta7,71
34,AArabella8ybl_,133
35,GeekFat,306
36,luchoahumada,3662
37,_jamvita,123
38,InformeSMS,168
39,V9Dolphinbr,45
40,MobileInstitute,1459
41,KittyDanyal2196,53
42,fossati57,2
43,ounicoiggie,36
44,isabela_abreu,58
45,liviaematne,123
46,ebnblog,48
47,louisgump,901
48,InfusionText,33
49,mdigenov,183
50,onierone,29
51,SebaMonsu,1042
52,EmpreendMonavie,8
53,gotchamobile,38
54,CMichaud3C,60
55,privacyshaman,4485
56,edusartori,84
57,clernunes,198
58,Alexsandromar,253
59,NorChandarana,1660
60,jwilliams70,922
61,Nara_Mileipp,34
62,mroif,70
63,MyFlammobile,71
64,ProMonicaSabino,19
65,Service4TextMes,1235
66,ondocoto,77
67,MobileTechAssn,1254
68,TextMobi,126
69,ConstelacaoBr,3223
70,fdlobo,267
71,gingamobile,99
72,powix,1970
73,VinMedeirosrio,168
74,BricksAndMobile,977
75,McCormick628,227
76,kstickel,1533
77,gfumagalli,1026
78,rkibrasil,16
79,alexport,167
80,amorimgustavo,454
81,ardakert,1248
82,mmtmagonline,821
83,Air2Web,176
84,ananessi,141
85,ThirdscreenAUS,617
86,caseditalia,235
87,priscilacrs,114
88,101MobileMktg,165
89,RayBMobile,2111
90,StrategicGrowth,2520
91,italomatos,158
92,BCTE_FF,234
93,letcapone,77
94,Dimiceli,1228
95,b_xiga,324
96,biancasardinhap,192
97,perci,97
98,bmarsili,312
99,simonbigpicture,2717
100,sucohen,763
101,addictivemobile,2294
102,agenciatzk,88
103,mauricioportela,1624
104,sheconley,413
105,whitneyjardine,94
106,marcolopes,102
107,JCDunn,1112
108,djetsa,448
109,giselgii,161
110,gustavocaetano,15931
111,rafapellon,491
112,omarsoncosta,277
113,XikoAcis,60
114,carol_basile,13
115,MTavares09,102
116,rest_don_matteo,605
117,Antprocopio,88
118,joseluis_r_m,530
119,gmendes,212
120,NoticieroDiario,536
121,torpedao,261
122,1971_Renato,400
123,mplanel,539
124,xdxd_vs_xdxd,4598
125,Amdocs,13848
126,ProdeJacques,179
127,joanblaas,468
128,mprojekt,217
129,IDCE_Telecom,367
130,MMAglobal,45808
131,MMA_NA,6363
132,MMApress,2888
133,paulbmobile,3396
134,OneLouderApps,5308904
135,fvp77,690
136,eiochemicredevo,587
137,mobile_center,2192
138,JamieHerzlich,855
139,fabrim,345
140,LeadTowerLLC,585
141,ramon_alex,71
142,betamontezuma,102
143,geanjunior,121
144,hpnobre,185
145,bgoyanna,99
146,maupelaio,127
147,noahelkin,3666
148,jsandrade81,133
149,agoodsellers,412
150,AugustaConley14,66
151,PatiMoMoSP,384
152,rafafurtado,1002
153,garridofa,113
154,mikebutcher,147164
155,Webmoblink,761
156,MarceloO,2684
157,russellbuckley,10985
158,halujaikeda,717
159,mcastelo,4943
160,sergioosalvador,604
161,carlutti,310
162,ReinaldoHeleno,425
163,dedesendyk,149
164,mwehrs,593
165,josemando,336
166,antosavarese,7890
167,Marcel_Alb,152
168,walterbertot,74
169,ronaldoR9Mkt,5380
170,HANZOmobile,198
171,rodrigo_angelo,73
172,DodoODA,50
173,monica_lamas,33
