,screen_name,followers_count
0,eniyifalz,21
1,Losercaps35,14222
2,Nenvarkuzum72,6408
3,oykukymn,1130
4,1mnff,6333
5,rtdfn,5777
6,gtckiz,7600
7,dygszpanda,12188
8,3zgidilan,4758
9,ozlem_erbass,3942
10,elfrct,31363
11,Deniz2643,8423
12,snmsnm1997,11673
13,1Dunyaa,3071
14,ozgee_akgms1,5557
15,muzikadresi,107
16,1Lost_Girll,1993
17,peachlip_Lys,1649
18,_cavsin,20956
19,rengarenk_rt1,3546
20,_arslankader02,3879
21,damlaylcnnn,5074
22,levrathian,4675
23,papatya751751,4798
24,iamilaydagulsen,10726
25,Aylo2423,1374
26,ruya_rydr,24809
27,ruyadaaa,8090
28,rengarenk3133,15554
29,buseylmz1314,16095
30,ecesusarmisin,1167
31,nihadrza,14837
32,YusufBozta10,6
33,Eva86532105,199
34,beyzapolatt0,10338
35,kutahyahalk,6445
36,AmeriCamp,163246
37,yadigarr2000,1148
38,1yls_,37130
39,gurlek_merve,1407
40,elifwitchx,1957
41,Yunus83723569,192
42,byztl_furkan,2449
43,AykanNazl,9048
44,_Ededrive_,11641
45,SaMiKaYaLiK,17632
46,umutbutsad,8708
47,TeamShaz1,4965
48,Nazliii_01,1275
49,kodadimery,1714
50,Bosanmavukatim,1151
51,muhterembingazi,3889
52,ikraikra06,5747
53,makbuleozz,7363
54,daml18_,7214
55,mezeynepnaz,220
56,Esrslc,13689
57,07yrdr,26475
58,DBaranxd,356
59,delimiyim_nesin,3782
60,meryembisakin,6498
61,sinyorcanbart,2924
62,emilyrbn35,3130
63,brckrbn,14743
64,ruhsaltepki,29509
65,gamzebozkurrtt,18283
66,ErtanMERT11,267
67,EsatDgrgl1,615
68,froesam,91322
69,mhmmdonyy,11111
70,falkeTR,1412
71,suraakaoss,1014
72,theyusufx_,2887
73,aysenurr012,4697
74,ssilazehra,2058
75,Thealixs17,962
76,ozgurcan_1_2,18716
77,Leylakaraa0,2244
78,fatmanurpoyrazz,854
79,zehirliKod,1610
80,balyanakleyla,14442
81,gezginella1,237
82,GokcemHatun,8964
83,erhan123erdem,17501
84,Damla0678,8788
85,Ucan_Panda34,30104
86,beklenmek,11377
87,artz_aim,2064
88,_maviniz_,31288
89,yagmurbngll1,461
90,_bn_u,13574
91,MuhammedSahbaz4,1309
92,bisevimlipanda,4501
93,M4yd1N,26934
94,liliacea,49690
95,suspushayat,1304
96,Neria_dream,6633
97,ruhuguzelkadin,3102
98,1ikr_,33457
99,BiR1SeLeN,40861
100,dilanmelisbilgn,6914
101,yazar19072,27293
102,Mustafa_Gokdas_,2731
103,1greeneyed,182
104,rabianrylmz1,1085
105,Hil3lih,1136
106,dobramadam,20128
107,mhmtt122,43376
108,Ha2936,1839151
109,mechul_gezgin0,1758
110,ahmetamabeta,47
111,DmnGzlm98,7149
112,kubra_yaldz,1051
113,mertdigaliba,43501
114,niyekimelis,133
115,Kader4514,210
116,tugcekandemr,29151
117,eceehtn,5841
118,Harun_Gunduz_34,11438
119,1Duyg_uu,37516
120,YalnizGamzeli,333
121,tugcelolo,18942
122,ecre_zeynep,619
123,bisuskzm,10236
124,Ataturkcu_Tim,4166
125,asii608,21862
126,canx0635,11069
127,benbendegilimby,3720
128,ccgim9,10286
129,NnurAlbayrak,24525
130,nehirasci,578
131,theyawasare1,345
132,Melisaa12455659,37
133,Melekyc34,2504
134,Elinkz101,38589
135,spefllightt,1018
136,Hsn042,13746
137,anlamliisozler1,310
138,Tweetruhuu,97
139,hacerx_,4901
140,hacerx_,4900
141,Ermissefaa,115
142,bosveriso,4707
143,NoruyonYozgatli,17008
144,ulkucubaskent,12657
145,nadirkoccc,3090
146,ankara198406,1854
147,FATIHKISI1910,1055
148,burgaz_huseyin,814
149,AbbBozkurtlar,550
150,gepetto1910,763
151,4nkaragucu,137
152,muratko85617795,2756
153,etci_y,473
154,handikap_0,156
155,organikseo_tr,185
156,ibulentcelik1,1259
