,screen_name,followers_count
0,creepylandloard,78
1,mamiedavis_,689
2,csalex,54
3,JRoEsquire,246
4,renaud_pdx,46444
5,s00zay,81
6,donneyrose,283
7,kleinmunsinger,33
8,SavannahRayat,604
9,UserOnboard,11171
10,agilelynn,1145
11,aj_gage,2
12,East_Fork_Farms,6146
13,robertonarain,149
14,VelaTheme,752
15,nicklyman,108
16,TayeDiggs,648781
17,RetriumHQ,2812
18,stroker,30223
19,HackOregon,1133
20,ds_horowitz,2664
21,KkamalPasha,14
22,taylorbuley,8643
23,alousab,40
24,TheyisWeeHeavy,370
25,laurenancona,5118
26,CallieKam93,426
27,JPPpurpleonion,372
28,windotter,12
29,learntosoundfly,2597
30,tsunamino,10989
31,berniescousin,37
32,eames_tony,508
33,PDXStephenG,14119
34,DeloAndStitch,31
35,olliricky,2
36,joekellyjk47,4345
37,leonardkish,9602
38,FreeStufOnline,224
39,mbethweeks,27
40,ThisBodyofWork,131
41,sguitjens,78
42,michelle_kopper,158
43,bernardfalk,88
44,jillwooldridge,68
45,wpsilt,78
46,Baxter_thegreat,7
47,_omgimlmfao,184
48,appleyar,246
49,jsonstat,588
50,haricool621,20
51,mtcacademy,125
52,patanostudio,253
53,Tammyapsf,14
54,Dorianzgjm,15
55,WishesKnight,39
56,AnterosOberon,272
57,AgileExams,470
58,edmunds_chase,137
59,estherderby,21954
60,DavidBunnell,56
61,Landelon1,15
62,AlisterFx,490
63,grapefinch,244
64,errthling,124
65,rachelbaker,7938
66,BeattieEldon,5
67,JohannaStaples,6
68,WordPressPen,272
69,pmpblogs,356
70,MariaLindaCura,71
71,casswaxing,143
72,Fat_Trout,14
73,a_lee_b,14
74,TheMikeBal,10545
75,MacSmiley,962
76,stevegrunwell,1584
77,NauvooGeek,42
78,GrantStampfli,98
79,scottkclark,2618
80,girl_circus,624
81,abberdab,194
82,22pages,110
83,LukasAugenstein,17
84,PushUpNotify,143
85,ReduxPDX,983
86,ficklemike,476
87,marycadwell,455
88,polmacuk,339
89,mostlykelley,6887
90,pdxmitch,2299
91,_dsawardekar,217
92,alanstuartgraf,85
93,seanskichef,16
94,tlovett12,1190
95,eugene_manuilov,115
96,stirrell,223
97,amandahaworth,146
98,Wordrop_App,369
99,vzadeh,145
100,MatPDX,5241
101,groadudes,518
102,autologue,436
103,spencer_d_h,169
104,McCallumDillon,216
105,AKBenita,10
106,RobertGRaleigh,1266
107,karabuffardi,372
108,KostasNi,345
109,sabreuse,2057
110,roundearth,1017
111,cmmarslender,341
112,vaskenhauri,570
113,davekellam,390
114,TheLastCicada,511
115,ryelle,1043
116,tammyhart,4060
117,csixty4,1393
118,fatherohenry,170
119,eli_ballsHard,1
120,lurdesbarroslur,7
121,ThePioneerLog,1060
122,mossy_courtney,254
123,BeDeconstructed,81
124,_ghosttoast,210
125,hnhogan,344
126,andrewmowe,153
127,geekcode,637
128,jessjurick,1109
129,tddewey,909
130,GaudioAnthony,44
131,Woo_Gang,1041
132,CodeforPortland,938
133,usertesting,42615
134,buildincredible,170
135,10up,7811
136,oakbrooks,237
137,pdclark,662
138,RaRawRandom,3831
139,duarte_vasco,14407
140,DonajiMani,5
141,natsims,107
142,EvanLovely,1565
143,ScottAlanFelten,108
144,cardedfeminist,118
145,PDXLily,438
146,pdxUX,300
147,aeoluslinton,574
148,maevepotter,294
149,withlove_roc,20
150,hpdailyrant,9085
151,RedThreadAdv,92
152,goconveyor,344
153,ghosttownsc,281
154,zebulonj,522
155,benry,1987
156,womencocreate,131
157,uxbookclubpdx,907
158,IxDAPDX,755
159,fstorr,863
160,BreakngFittsLaw,155
161,katrinasdc,661
162,kurtward,117
163,stevensIS_,243
164,CineFreak_ID,8809
165,punkael,14
166,MarnieDresser,1109
167,AskPatents,709
168,Arnold_malam,30
169,artplace,6326
170,OrganicValley,80343
171,lukehaynescom,1609
172,peat,2644
173,SPOFeerless,9
174,bellevuelock,446
175,DirtyGreenLivin,19
176,pankisseskafka,12263
177,johnnyyeast,13
178,CPUsage,817
179,PtlndLovesPints,761
180,BlakerBlack,7
181,TheRealCPB,22
182,anselm,2663
183,timbersarmy,59039
184,arcnoid,1011
185,clhurtt,41
186,pdxjazz,2357
187,loveletterpdx,140
188,TBona827,11
189,hoofcase,111
190,reelapp,1122
191,InfluenceApp,1417
192,GIGACHURCH,365
193,congressblog,15892
194,uxmastery,52273
195,lazytruthapp,61
196,kianatour,9
197,LynnSwanson15,4
198,dailypath,315
199,nandersong,30
200,TimMcGonagle,218
201,luvjgirl1,6
202,havi,9289
203,GovKitz,16136
204,chosenhippie,814
205,Kasie_Dykas,73
206,JS_Zao,2102
207,bpanulla,1363
208,FivePlatesApp,45
209,TreBona,168
210,tollmanz,1879
