,screen_name,followers_count
0,MargauxDeRe,657
1,Belgianmobility,131
2,carfreefrance,5116
3,IBWDesign,5
4,iooner,3133
5,cija_cindy,461
6,VanTroDel1190BE,53
7,hinonlinear,2161
8,ThomasGer1,60
9,pipewing,426
10,devop_great,230
11,BrusselsTaxiFed,408
12,biketoworkinfo,326
13,tomflood1,6514
14,Jan_Szcz,400
15,mathilde_pas,189
16,ScottCities1st,461
17,jeremyhulette,209
18,_AViTeM,1070
19,KisioDigital,3517
20,navitia,1989
21,bbilloud,3096
22,EcoClipper,12818
23,RDeneu,16
24,AbouLagertha,425
25,shahdebradpour,637
26,thewaytogoapp,170
27,RaphaelGEROME,46
28,benbruxx,63
29,Cerexhe,9298
30,HeroesforZero,2631
31,jeremietoj,4504
32,LesPtisTweets,7201
33,Havenlust,230365
34,TryingAdulthood,355
35,PasPhilippe,682
36,SRoosegaarde,29276
37,LSTouring,216
38,BikingJulien,362
39,leloupenslip,57
40,Pikapolonica,538
41,jchouzeau,148
42,AAlizees,2081
43,opendub,100
44,mi_kuit,45
45,JulienBauwens2,135
46,LearnFultter,129
47,s1monvdk,721
48,DartTutorial,174
49,dartnewzs,248
50,DAVIDSTEVENS83,4458
51,fodevaux,368
52,paris9piedvelo,912
53,meduzen,395
54,libert_b,26
55,DVRansbeeck,1537
56,for_pedestrians,149
57,wflorizoone,4651
58,teacup8989,60
59,jdcsef,220
60,BaviEnBent,711
61,CitizenJulien,475
62,VPlacard,427
63,JiLJay,149
64,Jean_Calvignac,144
65,CRiSResearch,1446
66,Saharaa25,321
67,FabianWeiss8,61
68,BcoBrussels,201
69,beatnikqueen,966
70,OlivierBierin,2356
71,bikedataproject,402
72,duncan__ray,983
73,michel_famille,32
74,joharno1,945
75,Criminoloquace,29
76,DieterCastel,393
77,BrulardManon,1354
78,robinpletsier,571
79,gervais_b,80
80,mxmkyn,584
81,labinnovaso,663
82,ANDRFranz4,283
83,BePark_eu,2368
84,BikeCountBxl,570
85,___L__o__,91
86,Marie_Anais_B,142
87,franekorwhat,331
88,rmcd0,263
89,petitemarmite,917
90,OFricadelle,339
91,avriogata,14411
92,datactivi_st,7524
93,heretique_fr,238
94,MariPietarinen,458
95,reclaim_futures,125
96,FlorentVerstra2,359
97,Khalil48687637,20
98,JasmijnPost,902
99,jacquesbaudrier,10940
100,MPobemer,103
101,_fonk,311
102,ContreMagnette,127
103,jerybis,546
104,BackOnTrackBE,547
105,getanymock,61
106,Arnobxl,12
107,NiPause,406
108,LtCotelette,219
109,cycler_city,479
110,GuericBosmans,394
111,n_borri,590
112,Frederic1968,17
113,brice345,24
114,astrobole,186
115,AAoritz,323
116,yvescro,23
117,mi_olivier,75
118,shadoweny,240
119,Marredescons2,504
120,p_a_k_a_l,358
121,maxledaron,2463
122,belgac,212
123,Terence1124,358
124,phranzz,69
125,Artips_fr,27555
126,Lanomadesed,2583
127,JorisVandecruys,15
128,AnneCremer2,62
129,stev_BZH,30
130,crimencounters,1639
