,screen_name,followers_count
0,mynamelala_,43
1,Mirissa_Lyynn,10448
2,nigelriley821,8
3,Niy__19,130
4,_cheryse,548
5,daddy_brezzy,2406
6,pretty_lili97,109
7,tahhhh__,728
8,miaXseidner,1396
9,Kolev_FX,2487
10,DaniellePalli,4787
11,AwnaBananaa,116
12,afRHOcentric,18289
13,tokufedovag,75
14,LataveaDesirae,434
15,BobbiABordley,336
16,emlyn_brown,9304
17,JovannRevera,33
18,troylabrie,68104
19,FransiscaCafirm,9099
20,12_25_99,34
21,kevingnoGates,143
22,CodyDoyle5,24
23,Riley29C,204
24,BriannaTheodore,475
25,movewithtianni,370
26,OttiaG,169
27,bri_brezzy22,312
28,ckb794664880,987
29,kalifaturey,149
30,YoungLoveBlack,608
31,Mikebeaproblem,212
32,amirconway,127
33,S0SAphisticated,709
34,Wash_Da_Cucci,301
35,Jvo_10_,102
36,prettylady3322,48447
37,My_Namee_LaLa,640
38,_MindOfALoner_,11992
39,x_LilC_x,2271
40,I_SEI_You_,116
41,yellow_sosa_,12776
42,feelinglovs,81936
43,willferris92,687
44,ogSturg,3305
45,Loves_sexes,10901
46,Ally6789,135
47,_0319c,1951
48,iKilledTwittah,58234
49,TheOnlyTash,23277
50,Raine4ver,399647
51,tiffanygraham_,357
52,Domausar,2898
53,everydayreddy,34597
54,AmiABDL,22266
55,cearahs_,330
56,callertune14,10489
57,AKTreasureShop,56206
58,cte_mooch,1445
59,magicondabeat,319039
60,jashman_16,17493
61,BlueJays08,20105
62,Spiffy_Gang_,185421
63,_MKCX2,365
64,SweetAngel_33,153336
65,smilepIease,121369
66,Sheik_FB,136233
67,AnubisPromo,513823
68,diproshikha_7,14956
69,crazylifefacts_,251707
70,rappersorlife,269
71,stayTrillo_o,31545
72,AshalinaH__,12702
73,JamiePistilli,67517
74,rubensafe,21051
75,mike_hblmal03,104242
76,blanacleta1,430137
77,sade20_,1147
78,DoinItDifferent,14
79,Lyricz_CRG,664
80,iPartyCarly,41355
81,Ke__Tweets,1743
82,CaIIumHowden,179966
83,lilkurly_,10135
84,2real4daPeople,19264
85,LlTFUL,28536
86,_MissLin,446
87,Kimani_31,3714
88,SadaDiego,43441
89,Rippaco800,34492
90,KeyondriaC,1117
91,AimeDonia,145
92,TheMefiaZone,7423
93,QueenJayErriDay,2456
94,LoreneMin,112
95,_EB2Wavy_,352
96,_thatbitchlex,1733
97,Dgaf_Daj,193
98,Kyaaaa__,729
99,yujiogawa425,76694
100,kingsavagegheno,6430
101,ChryslerJaqel,745
102,CHILDISHJPG,5085
103,Trvpess,7917
104,KeepinUpWitTazz,1823
105,TrayTraysince81,41549
106,JoneBonee,2425
107,NeDontNeedNo1,918
108,therealtrue_,715
109,305INCO,4058
110,lex_justdatgirl,23
111,waterwillflow,8464
112,YolondaDaughter,193
113,8thstMont,5400
114,_Cashmere_56,26
115,HHugsy,169
116,Anyea_Lovely,241
117,___jay300,127
118,ix_xxii_mm,831
119,IamMercedes___,699
120,ET_Haad,205
121,FrostStudiosUK,40629
122,keithgraham31,151
123,__Xobrownskinn,418
124,A76H00,449
125,Shooter_Keem,123
126,JJ_mac8,104
127,ashleyciambra,319
128,1yeezyy,655
129,__LifeeQuotes__,113955
130,sia19_sia,49
131,upaboveyou,41978
132,Kpj_,1531
133,MvpMiggzMuzik,104
134,Rellbra7yy,1228
135,GRINDTOGRAPHY,182104
136,DreamSoundEnt,1033
137,NuclearSensei,2385
138,karljcompton,229025
139,aline_eaton,30
140,ajbj_,2383
141,Infabulous4ever,1546
142,marilyn_woodard,43
143,CathleenBuckl16,50
144,JohnsElisa,41
145,KareemaMusic,40493
146,yaee__,223
147,mawlee_,460
148,__little_onee,1001
149,_Dommy,3131
150,GrandOlPartty,39948
151,Ryanhume1,146077
152,D_Brighty,29266
153,WENiDRiP_uSiP,2247
154,pyt_des23,417
155,vernnXXIV,115
156,Lite___Brite___,1757
157,Killerkelz91,285
158,_Caaamri,1214
159,MAN_OF_FLEX,190
160,C00kie__23,549
161,PaygeRB,550
162,chank_facee,304
163,_xoxoliviaa,1082
164,_cherieb,2301
165,Tylurs_festival,57
166,Top_Notch_k,650
167,dantidy1998,69035
168,LoveValerieee,281634
169,Myaffectionn,248346
170,HeadOfState_,9438
171,xXxJ0DIExXx,9330
172,areyouacatfish,189884
173,shelbyyjolynn,54
174,MA_RIAH23,1036
175,QueenKiller4,14
176,prettygirlmax1,134
177,brixchloe,63742
178,YeahITalkShii,2103
179,sentiCOUS__JAZ,821
180,_lilxtan,405
181,OBaylul,195
182,Its_TwixxBitch,789
183,sultanahmed434,17
184,jwright0250,520
185,1nxee_,1416
186,_DaRealKay,559
187,AwesomeCelina16,1685
188,_manimar,932
189,luckydom_,148
190,_PrincessRay,197
191,emmm888,134985
