,screen_name,followers_count
0,hikiyose_space,724
1,Ehe_RuKofF,95
2,pg5sf11,51
3,raiden1019,2
4,yuitasoisobaka,98
5,yuusyananoda,26
6,lkjfoas054,103
7,kiora11211,245
8,67Lindsay,828
9,gekikawa_usagi,143
10,pontanboy,770
11,parupunte0422,79
12,09051436353S,627
13,ymtt_0903,25
14,AleneLeslie,152
15,yuuma_RIAAKA,17
16,ruisen_houkai_a,198
17,ruisenhoukai_n,215
18,IloveUooI,139
19,kimiariga,243
20,bqdpftetdpd,55
21,bjdjkjgj,378
22,wuixfslk,96
23,bot_love_BEAMS,644
24,mikanngumo2525,2
25,xesicehotysu,489
26,AFelisha370,160
27,nakerusi_bot_,224
28,yandere_mayu_,1347
29,mai_thori2,47
30,mikumikumikubot,685
31,mujaxejozad,535
32,news3570,486
33,dialovers1997,75
34,AnthonyAlfieri1,36527
35,koi_anatani_xxx,282
36,naoto7654321,7651
37,_PEGA_25,8042
38,toaru_tamaranai,190
39,drunk_freedom,660992
40,gaddayjp024,257
41,toarujidenn1115,2840
42,1102456_erina,8
43,mikumiku_wonder,2554
44,1118Ryuto,108
45,VOCALOID_hime,494
46,iyasiwokudasai,1330
47,rainy_day_000,120
48,ze9to0,15978
49,0_lrb,3025
50,zxnw,25192
51,k6104204,1363
52,510ryouta,6365
53,takoyaki5711,57
54,tukimito,90649
55,retogenofu,34071
56,uverking52,175
57,kiora1122trf,264
58,iyashi__Animals,323
59,K0311Ryota,348
60,tobi_61,3627
61,o_wpa,99
62,sootoo8,605
63,narumi09081,31
64,NMacguffie,297
65,PGrundell,520
66,neko_kuruishini,651
67,5uexded,856
68,toaru_omatome,1366
69,Seriously_cat,11981
70,welikecatsvery,375
71,mishiro_storm,9
72,nekopic_,27737
73,wanko_nyanko6,307
74,animal_baby6,455
75,mumei_anime,478
76,kawwii_housou,351
77,bokukko_,3728
78,sumikkogurasi51,101
79,64Uver,275
80,banimana,49
81,super_twiko,418
82,3423631,939
83,ToushirouTomo,33
84,sakkayarou,4194
85,akuseraletan,2721
86,toarukagakuno66,9574
87,rio_miyagi,47
88,bacaotawww,68
89,0422tomosin,216
90,hinata1007pote1,483
91,siyaruru02,129
92,kyunmunedoki,180
93,syoujyoseihuku,179
94,10351108,66
95,dhunabisu,75919
96,HimajinTomoyuki,53
97,dacccccha0,30
98,cunnisommelier,1084
99,kudamimi_neko,5841
100,v_yu_v,21
101,Ryou10226,318
102,koi_ai_kitayo,418
103,LM_Honey,100
104,haluka_ze2,2705
105,oiRsYd0bR21PTdA,1194
106,gottuan_992340,247
107,Happy12happy20,74
108,rennokuni,962
109,nana_7san,492
110,daisuke1121,8777
111,miyaVkeiai,82
112,oyb3882f24,51
113,chaosdesk,32
114,buotoko99,27
115,renaitweet56,703
116,1467isisc,1216
117,Baruarubot,2060
118,SeijiYasuko,80
119,Riri1127ai,3304
120,amatukihimesama,523
121,Kim349Zyou,76
122,sorasora963,22
123,_miyabi_0420,202
124,zero277kami,58
125,kamikaze___2000,367
126,KbskLove7291225,102
127,lllhaaaarukolll,518
128,misutokynn,1035
129,kinako_cas,282
130,satoruwanpi,251
131,7tako2,187
132,X1x1x1xxxXxxx,440
133,monozuki__444,485
134,teaoisii,67359
135,NekoTtty,115
136,wakame9486,20
137,yn_mkksnano,355
138,kuroron9660,103
139,rairai89426154,190
140,bsk11my214,99
141,haron0606,64
142,MomoKureha,4017
