,screen_name,followers_count
0,boqdjeztqttt,291
1,rfe9A8sqTTjlyJa,215
2,ooo41389343,234
3,Yurippppppe1,815
4,rei_toufulive,2694
5,yuito_r,1890
6,killua_love0707,3
7,yuzuha32_,2652
8,rolarupibor,37
9,V0Rua,2315
10,NorahEichenberg,2629
11,yellowsunflowe1,767
12,Kulamubonbon,1242
13,pd_Hope_Noah,3052
14,qijireniqol,252
15,ShattuckSheena,399
16,MinoruHiiragi,4771
17,next_082,64
18,Smoker112233,28854
19,Qr50cIvasY1GwWd,2912
20,terra0820,346
21,o8095650990,923
22,sutera_ff,609
23,nqummemu,9815
24,0017_mark,418
25,manachanmimi,625
26,naked1214,5315
27,PIGEON_JPN,4136
28,bluerose120610,130
29,LUASA0918,2217
30,tokyogool_kura,6224
31,0kita_ta_ta_ta,131
32,hikkariririn,2201
33,maru__131_,9635
34,9retta,709
35,seitokainomsr,1310
36,AlexiaKromka,1193
37,51w_,47285
38,goods_light_box,11761
39,re0808d2,1047
40,KyokoKaman,1573
41,NicholJock,1795
42,crane1526,1257
43,natti_tti,6024
44,Pin_tas0,1266
45,akatuki96363731,2786
46,TKG_arm,285
47,081314msk,141
48,zesazabugik,2573
49,sk94210,861
50,1128mizukingu,132
51,Olegikaa00,1912
52,mocruo748,2471
53,lantis1015,747
54,ryxyfai,1517
55,usss_11523N,1330
56,miiii_252525,1118
57,ask08070620,409
58,kiri__brh3156,3198
59,Nanigasi_2525,898
60,kuro_basu_ant,2187
61,hasiritakunaiko,49
62,ramnq_,29288
63,Irohasu_0102sa,887
64,TC_TUUCHAN,8713
65,arashi_111226,385
66,yuukigero,917
67,rein_1117,3691
68,naaaao2570,704
69,730_rin,3
70,KURISUTARENZUSA,13
71,paka_paka_kapa,207340
72,neruneru0609,1291
73,anicd_dvd,3110
74,19990202a,354
75,46491216,338
76,akira_mouri,3774
77,ananotaota01,379
78,RenaYuuki217,114
79,HeideWaggoner,1322
80,sibexazogoqo,260
81,torinko_96,281
82,fish_umai,223
83,twin_teil938,245
84,anime08180,360
85,98l236,34411
86,1_2_3j,1178
87,86Kitty_laaav,153
88,knbpot_lovematu,204
89,Victoria_Gamesw,69194
90,simokazi0903421,42
91,rinffa0202,375
92,chi92376778,234
93,DengekiMayu,3932
94,Shark_spring17,698
95,shira08008642,586
96,___sat1215___,2628
97,ryata_ppp,748
98,melomelotsuki,467
99,YORUNIK,20470
100,USSS_flowerRIRU,499
101,ya_asa_don,53
102,_SATI215,702
103,50x21,28737
104,Funomu_,7436
105,SkhnGnsaka,1207
106,sunshine_azusa,2810
107,KYO_MU_CHAN,22655
108,1128_mikomiko,47
109,a_chu14,330
110,zgn_xx,59
111,sakai_masataka,937
112,GxAcuserujjj,684
113,xytehymapys,266
114,zaboryrisac,363
115,hanasaki32,3851
116,RqzVy,65464
117,uk08281003,353
118,setuto_37,1755
119,gorougorogoro01,146
120,Afa8_g,3904
121,feslepj,2572
122,qumabachi,11012
123,M_kjm936,3604
124,Mummy_C3,403
125,animenijigen,1143
126,mg_9te,2712
127,msutecina,20729
128,hitomishiri40,689
129,chianti0620,21121
130,love_prince051,1550
131,rrcpa55vivi0r,209
132,bird29love,1252
133,bigpiece7,2052
134,m_mkk1,408
135,tomato_tp_34082,368
136,HPuucho,182
137,yuki16005872,6263
138,Ankosakura23,4
139,UmaAnko,64
140,asuna_1212,1758
141,0930Sky,694
142,6193Kt,263
143,_gfc_i_,2518
144,blossom0625,390
145,libra9sanjo,481
146,rgPlRHjlqKBzGbl,1248
147,Ryokotyannn,2977
148,R_M___takoyaki,3208
149,AyaDaiski,829
150,0317Minori,1464
151,fromsekaowa_721,37
152,ngaesan,2093
153,syaronfrute,1407
154,homare060412,1737
155,Ry_sagayama,496
156,yui_yui_117,450
157,syoumetugirl01,753
158,nagy_oxox,1002
159,yuiazuxoxo,1792
160,akiyu00,360
161,or_0611,2046
162,ryo_maimai519,333
163,3_ymst,481
164,kisekunnluv,1732
165,arennkunn,3014
166,mentossekaowa,575
167,11anime17,2042
168,chise_love1220,2186
169,83ka_,30319
170,kei_ran927,2518
171,_BayC_,777
172,7611_kuryo,2072
173,yorutsuki6215,530
174,n_dko327,3811
175,xxxrinnyanxxx,1177
176,wing_mura_1998,1921
177,k_kun96,3927
178,yunya0620,504
179,FlowLifestyling,763
180,animelety,873
181,hitokara99,1354
182,ussi1003,285
183,renaaaa9,1993
184,r_chan69,7246
185,myumyu_227,1902
186,hq_yotsuya_love,2004
187,kurokkoch,1455
188,ryan_26a,1538
189,soul04151,2066
190,H72K98,3057
191,rein819smile,147
192,pooh94265,882
193,minami_rinu,6446
194,qswsesrsts,3813
