,screen_name,followers_count
0,BestWorstOnline,22381
1,Hlucohen,219
2,dotnet_careers,3714
3,AliciaC78270720,192
4,Databluffer,134
5,hamcross2,91
6,AmalYasse,622
7,DerinCag,47716
8,Dianna18676832,71
9,mletterle,38
10,Abdoujarju15,59
11,phalanx,3532
12,musaconteh22,297
13,jacksmies,14062
14,StarlinkProject,1406
15,ohiocitypizza,518
16,Atomikos,5757
17,idriveGlobal,5370
18,HitherMannOffi4,61
19,editorswindler,6532
20,jshatts,471
21,DreamAircrafts,1315
22,CHARLESMLEWIS2,52
23,SandyTheis,5115
24,dwbwriter,10583
25,Sandra18162535,57
26,ww98677066,14
27,JillLinda5,16
28,KimberlyKavusak,303
29,ericlewis0,3846
30,Grumbletwat,9113
31,OurTurnToRescue,3938
32,AlimamyFoday1,38
33,Sabrina14844982,241
34,NoRuiningUSA,91
35,freedomis7,32
36,shomaristone,217864
37,heygifboy,695
38,realamariam,54
39,spacenikbot,839
40,CuriousAstrona,1241
41,KellyDWeather,8642
42,scottsantens,132633
43,datashed,839
44,HamedManneh,91
45,claco,1783
46,mediarchaeology,6465
47,HoverJetPhotos,220
48,comeawaywithEMD,1206
49,Brittan46413400,1
50,1brightman1,1875
51,Levine129,927
52,loishannah0,261
53,MadelineOldBrk,586
54,search_tool_,3010
55,Its_a_mysterytw,1916
56,KNordinAuthor,498
57,Quin4w,2416
58,jmcappiello,57541
59,Vanessa69434820,216
60,DeannaLorraine7,196
61,ZenSatori5,208
62,itsjesustime,558
63,janetbr92865062,5
64,AjihaMelissa,15
65,x6x5b,225
66,YusuphaJarju19,5
67,faineg,10847
68,NicoleChilders,8393
69,israa_jihad,304
70,SkrticX,19976
71,themac1974,673
72,DoctorKillPain,212
73,taylorhealdme,638
74,GaythiaWeis,409
75,MHollandBR,688
76,Bettyck_2,10
77,politics_wheels,500
78,sexdeathrebirth,12595
79,__koyaanisqatsi,5979
80,KnowDeplorables,20026
81,dennyzen,5
82,johncolombo_ks,619
83,austinmlorenz,17
84,Bradley42871815,18
85,ShaunG,199119
86,knowerofsecrets,566
87,WokeLeftistMama,290
88,SadhbhWalshe,2352
89,RTDSchapiro,16012
90,PatrickJEvans,135
91,Deborah08180055,38
92,DiRaffaela,53
93,DanielleFong,22536
94,bhaaratcrckt,339
95,Michell92819175,173
96,SamJabou,20
97,specialman2020,817
98,Sandrad40081643,7
99,MrSilva,3743
100,mal_habib_19,47
101,FingeredPuppets,89
102,hlward,740
103,DinoRoss,27670
104,IhatshamAsif999,24
105,Kaylamary20,23
106,DailyNewsNascar,292
107,pmckelveyphd,3364
108,MomentsInTheSky,1786
109,tommy__t__,279
110,Panic_Network,107
111,possiblenow,11859
112,CarolineBoncoe1,3
113,ppsychological,86427
114,EvanNixonType4,2598
115,BatesPhysio,12631
116,paulajean2020,74088
117,REALmissSMITH,473
118,sonageo36851906,46
119,sol_vena,26
120,AeroidTech,1421
121,PaperMissiles,4206
122,DrBhoopendra,20
123,TaheerTaheer8,62
124,RichardAngwin,161323
125,thischrishorne,2850
126,Victori35415538,12
127,chareesi,1187
128,nessa_cutez_lip,33
129,jesica64780448,41
130,Omar90398712,577
131,GjuniorBabu,284
132,QuinnZellers3,34
133,russ1mitchell,8194
134,350_PDX,7127
135,fletcher0xFF,2309
136,DebraWayne6,135
137,AsteroidEnergy,22195
138,BeckePhysics,6435
139,Astroguyz,14550
140,seandoingsean,9732
141,HendrenKarina,57
142,Helensm07583034,411
143,EllenMark13,51
144,lindadane,4
145,Politics_PR,218748
146,TakeBacktheCt,11630
147,BarbaAlexandra5,826
148,immersivt,1546
149,stephaniconnors,844
150,ericalimah1,150
151,Lindarbanks2,8
152,ray_e_mitchell1,901
153,bruce_bishop,3616
